,child_sex,word,freq
0,male,ninety,20
1,male,second,300
2,male,heart,113
3,male,Robin,34
4,male,oh,6373
5,male,!,2981
6,male,duck,91
7,male,smooth,39
8,male,fill,27
9,male,dogs,60
10,male,kicked,20
11,male,wonderful,57
12,male,hundred,35
13,male,California,35
14,male,pushed,25
15,male,small,76
16,male,snow,83
17,male,hide,74
18,male,across,49
19,male,village,29
20,male,whoa,41
21,male,shake,52
22,male,laugh,41
23,male,answer,65
24,male,Vadar,24
25,male,tag,31
26,male,mean,1281
27,male,cookies,199
28,male,pipe,61
29,male,still,408
30,male,any,899
31,male,doing,851
32,male,tv,283
33,male,live,128
34,male,rain,56
35,male,crash,67
36,male,for,3087
37,male,trouble,97
38,male,Marky's,219
39,male,important,37
40,male,long,358
41,male,life,40
42,male,picked,40
43,male,k,21
44,male,sandwich,97
45,male,you're,2879
46,male,five,334
47,male,cut,338
48,male,olds,28
49,male,trying,203
50,male,friends,221
51,male,wash,256
52,male,choke,166
53,male,ninight,123
54,male,Connie,21
55,male,basket,115
56,male,bees,31
57,male,kick,139
58,male,crackers,31
59,male,this,5031
60,male,drinking,42
61,male,thinks,43
62,male,ax,22
63,male,milk,638
64,male,reasons,31
65,male,Yoda,34
66,male,castle,27
67,male,another,820
68,male,time,977
69,male,Erin,24
70,male,highchair,93
71,male,truck,179
72,male,found,163
73,male,belly,24
74,male,Skelator,20
75,male,helicopter,41
76,male,gave,159
77,male,in,6844
78,male,bunny,35
79,male,years,70
80,male,hyena,40
81,male,plenty,21
82,male,presents,61
83,male,lamp,22
84,male,snakes,35
85,male,down,2194
86,male,ding,31
87,male,Hungary,39
88,male,nothing,165
89,male,stupid,35
90,male,lemme,41
91,male,byebye,103
92,male,program,29
93,male,orange,195
94,male,four,305
95,male,snake,128
96,male,wasn't,294
97,male,set,141
98,male,almost,235
99,male,week,119
100,male,cups,52
101,male,ummhm,244
102,male,died,70
103,male,they've,22
104,male,desk,32
105,male,rub,30
106,male,ago,83
107,male,Matt,23
108,male,covers,33
109,male,one's,91
110,male,we're,801
111,male,catch,154
112,male,rug,45
113,male,tail,32
114,male,buddy,59
115,male,the,21971
116,male,there,5113
117,male,hand,381
118,male,wine,34
119,male,ow,39
120,male,s,61
121,male,knot,27
122,male,Dabee,35
123,male,beer,52
124,male,am,250
125,male,uhoh,54
126,male,honk,30
127,male,need,641
128,male,Teddy,83
129,male,squeak,67
130,male,draw,131
131,male,nah,31
132,male,finish,213
133,male,Bear,21
134,male,pole,21
135,male,dollar,47
136,male,comb,24
137,male,mom,84
138,male,trucks,32
139,male,probably,187
140,male,Superman,24
141,male,don't,5285
142,male,kneel,38
143,male,syrup,66
144,male,their,377
145,male,turn,782
146,male,fits,23
147,male,share,57
148,male,E,24
149,male,mistake,100
150,male,closet,39
151,male,fancy,21
152,male,pig,48
153,male,upon,43
154,male,showing,28
155,male,ate,188
156,male,king,94
157,male,rule,21
158,male,ship,32
159,male,medicine,181
160,male,a_lot,52
161,male,knight,34
162,male,stars,20
163,male,lights,90
164,male,rock,82
165,male,elbows,35
166,male,Brussels,26
167,male,move,300
168,male,soon,140
169,male,gas,81
170,male,hate,53
171,male,too,1728
172,male,Jimmy,24
173,male,days,99
174,male,them,2177
175,male,hedge,24
176,male,water,589
177,male,Donald,22
178,male,your,7335
179,male,should,591
180,male,eeat,43
181,male,played,97
182,male,kiss,404
183,male,they're,775
184,male,outside,315
185,male,spoon,245
186,male,bark,75
187,male,hair,281
188,male,football,39
189,male,someday,21
190,male,round,31
191,male,gold,29
192,male,throwing,35
193,male,bank,22
194,male,carrots,24
195,male,easy,108
196,male,dishes,42
197,male,page,53
198,male,Brian,62
199,male,we'd,70
200,male,course,62
201,male,working,63
202,male,fruit,21
203,male,noodle,26
204,male,tiger,83
205,male,better,603
206,male,sorry,219
207,male,missing,46
208,male,wait,652
209,male,strawberry,42
210,male,mwuh,63
211,male,pudding,31
212,male,excuse,40
213,male,ready,799
214,male,breakfast,266
215,male,had,769
216,male,crazy,50
217,male,King,48
218,male,fudge,20
219,male,eats,56
220,male,where,2378
221,male,Doctor,21
222,male,grab,60
223,male,screwdriver,35
224,male,spray,20
225,male,grade,20
226,male,group,36
227,male,say,2737
228,male,haha,41
229,male,"""/.",1071
230,male,feather,28
231,male,splash,45
232,male,toast,135
233,male,yell,47
234,male,pajamas,37
235,male,jumped,120
236,male,yup,51
237,male,talking,290
238,male,helping,30
239,male,sprouts,31
240,male,yuck,25
241,male,headache,39
242,male,as_soon_as,46
243,male,yogurt,26
244,male,enough,264
245,male,turkey,104
246,male,milkshake,24
247,male,zoo,95
248,male,fighting,27
249,male,expensive,22
250,male,balls,26
251,male,tight,92
252,male,eat,1617
253,male,most,51
254,male,seems,33
255,male,call,338
256,male,late,92
257,male,you've,285
258,male,disco,28
259,male,camping,30
260,male,decide,39
261,male,said,1453
262,male,shells,20
263,male,works,70
264,male,jump,365
265,male,Brendon,31
266,male,hits,26
267,male,people,615
268,male,which,508
269,male,maybe,771
270,male,scale,28
271,male,babies,52
272,male,asking,28
273,male,steps,38
274,male,squirt,30
275,male,lots_of,79
276,male,blew,21
277,male,stops,24
278,male,pulling,64
279,male,remember,573
280,male,please,320
281,male,doctor,102
282,male,blocks,121
283,male,came,259
284,male,dinner,193
285,male,sir,20
286,male,da_who,33
287,male,old,375
288,male,get,4558
289,male,case,41
290,male,violent,54
291,male,sad,61
292,male,wish,93
293,male,green,124
294,male,park,87
295,male,himself,48
296,male,middle,86
297,male,rough,73
298,male,understand,205
299,male,camera,34
300,male,j,28
301,male,laughing,28
302,male,button,98
303,male,nickel,34
304,male,hm,594
305,male,happening,40
306,male,sort,74
307,male,plastic,32
308,male,blink,23
309,male,straight,79
310,male,moon,22
311,male,taught,37
312,male,no-no,185
313,male,store,241
314,male,also,84
315,male,sounds,122
316,male,cats,38
317,male,wouldn't,227
318,male,next,389
319,male,kid,49
320,male,bye,128
321,male,lightning,22
322,male,David,76
323,male,months,29
324,male,goat,32
325,male,sit,540
326,male,taperecorder,108
327,male,they,3885
328,male,sugar,131
329,male,year,135
330,male,it,18197
331,male,alive,39
332,male,Hungarian,31
333,male,infinity,43
334,male,moomilk,36
335,male,.,102698
336,male,first,601
337,male,underwear,21
338,male,fox,32
339,male,reach,55
340,male,puzzle,47
341,male,cemetery,57
342,male,raisins,103
343,male,cause,247
344,male,Grandpa,70
345,male,sister,34
346,male,best,171
347,male,crawl,31
348,male,underoos,36
349,male,computer,51
350,male,pulled,31
351,male,that'll,75
352,male,she,1252
353,male,so_that,70
354,male,hope,151
355,male,ugly,22
356,male,poop,22
357,male,Chi,203
358,male,x,25
359,male,downstairs,76
360,male,seven,163
361,male,got,2231
362,male,nuhhuh,28
363,male,rip,23
364,male,french,33
365,male,music,73
366,male,hungry,178
367,male,other,945
368,male,than,220
369,male,me,4839
370,male,sock,54
371,male,brother,179
372,male,tree,436
373,male,lady,70
374,male,Batman,35
375,male,last,319
376,male,half,112
377,male,He_Man,50
378,male,engine,33
379,male,teeth,211
380,male,these,850
381,male,boat,136
382,male,telling,105
383,male,where's,566
384,male,bike,38
385,male,good_night,20
386,male,lie,71
387,male,horse,113
388,male,uhhuh,1172
389,male,there's,847
390,male,Bobby,20
391,male,arm,75
392,male,fine,123
393,male,bedroom,45
394,male,Roosky,20
395,male,num,27
396,male,useta,120
397,male,thought,382
398,male,register,42
399,male,stone,65
400,male,type,43
401,male,from,640
402,male,upstairs,115
403,male,grapes,30
404,male,somewhere,28
405,male,oops,118
406,male,hill,23
407,male,brick,21
408,male,puts,27
409,male,books,72
410,male,some,2349
411,male,how'd,27
412,male,together,263
413,male,not,4139
414,male,start,221
415,male,e,42
416,male,apple,152
417,male,tall,39
418,male,off,1283
419,male,toys,388
420,male,glue,21
421,male,brought,68
422,male,pick,303
423,male,ouch,44
424,male,sposta,191
425,male,couple,69
426,male,goose,28
427,male,promise,58
428,male,teasing,36
429,male,close,385
430,male,toy,86
431,male,dump,34
432,male,hear,494
433,male,matter,81
434,male,stage,20
435,male,Honey,147
436,male,doggies,27
437,male,falling,43
438,male,empty,44
439,male,bubbles,27
440,male,exactly,37
441,male,extra,29
442,male,giant,44
443,male,farm,45
444,male,it's,3027
445,male,wipe,89
446,male,poppop,30
447,male,numbers,30
448,male,turns,25
449,male,toilet,24
450,male,eleven,26
451,male,forty,31
452,male,balloons,28
453,male,pour,72
454,male,tea,87
455,male,Spiderman,36
456,male,boots,48
457,male,terrible,63
458,male,earth,40
459,male,guy,402
460,male,em,206
461,male,movie,149
462,male,anymore,223
463,male,sky,72
464,male,only,318
465,male,tastes,35
466,male,piece,176
467,male,cards,29
468,male,know,3810
469,male,Ross,2920
470,male,minutes,50
471,male,wolf,37
472,male,men,57
473,male,find,474
474,male,policeman,105
475,male,Barbara,27
476,male,dum,31
477,male,costs,35
478,male,that'd,25
479,male,today,589
480,male,road,109
481,male,nuuw,32
482,male,up,3994
483,male,at,2134
484,male,bubba,20
485,male,rabbit,88
486,male,mail,34
487,male,clap,25
488,male,uses,25
489,male,jokes,21
490,male,bear,169
491,male,ring,86
492,male,line,53
493,male,Tom,38
494,male,seem,23
495,male,reading,89
496,male,sexy,29
497,male,refrigerator,173
498,male,you'll,323
499,male,Moe's,25
500,male,spank,55
501,male,Ewok,44
502,male,Mister,26
503,male,Falcon,20
504,male,Sean,26
505,male,tub,21
506,male,Mickey,28
507,male,pau,40
508,male,microphone,83
509,male,worked,43
510,male,block,49
511,male,fire,145
512,male,night,351
513,male,Mark's,23
514,male,makes,212
515,male,glad,63
516,male,bathtub,24
517,male,something,791
518,male,press,53
519,male,breaking,23
520,male,why,2509
521,male,send,21
522,male,whether,38
523,male,way,908
524,male,sometimes,157
525,male,mother,66
526,male,food,318
527,male,carry,38
528,male,gun,108
529,male,Eddie,37
530,male,horn,22
531,male,mimi,31
532,male,rather,33
533,male,weather,21
534,male,over,1220
535,male,nope,117
536,male,gets,171
537,male,tower,69
538,male,wife,34
539,male,cloud,23
540,male,flat,27
541,male,body,83
542,male,giving,32
543,male,band,22
544,male,Wompa,25
545,male,‡,3246
546,male,jumping,43
547,male,new,350
548,male,he,5304
549,male,Guy,44
550,male,I,13435
551,male,won't,473
552,male,bang,99
553,male,glasses,38
554,male,fit,129
555,male,animal,85
556,male,robber,25
557,male,that,11664
558,male,kinda,48
559,male,true,140
560,male,lay,26
561,male,fish,187
562,male,times,82
563,male,miss,56
564,male,keep,296
565,male,train,72
566,male,video,22
567,male,until,159
568,male,sun,66
569,male,sharp,24
570,male,bottom,159
571,male,corner,35
572,male,went,732
573,male,honey,369
574,male,Texas,24
575,male,olives,26
576,male,land,62
577,male,everybody,174
578,male,circle,30
579,male,didldow,78
580,male,bit,349
581,male,try,507
582,male,Pink,33
583,male,carriage,35
584,male,wore,26
585,male,hot,270
586,male,smiling,24
587,male,June,20
588,male,pull,303
589,male,possible,24
590,male,every,116
591,male,mhm,850
592,male,vase,23
593,male,sand,43
594,male,take,1589
595,male,fair,44
596,male,„,846
597,male,though,251
598,male,wheels,95
599,male,away,631
600,male,who's,411
601,male,chocolate,294
602,male,tickle,136
603,male,likes,103
604,male,rice,44
605,male,machines,29
606,male,someone,46
607,male,finished,216
608,male,dreams,26
609,male,Star,83
610,male,closed,91
611,male,parents,46
612,male,television,22
613,male,mountain,32
614,male,witch,60
615,male,ideas,60
616,male,feeling,40
617,male,Frank,22
618,male,anywhere,41
619,male,door,322
620,male,mix,35
621,male,tire,130
622,male,riding,21
623,male,very,1007
624,male,wear,120
625,male,mommy,252
626,male,hello,95
627,male,lap,31
628,male,learn,190
629,male,Mrs,51
630,male,asleep,46
631,male,must,208
632,male,pot,26
633,male,hitting,33
634,male,anything,367
635,male,sound,122
636,male,ta,55
637,male,tape,671
638,male,silver,22
639,male,grape,28
640,male,sticky,31
641,male,uncle,21
642,male,Bro,68
643,male,crying,65
644,male,Aaron,20
645,male,hour,58
646,male,own,124
647,male,either,156
648,male,nine,153
649,male,think,2754
650,male,then,2613
651,male,hasta,142
652,male,napkin,38
653,male,point,31
654,male,ntuu,22
655,male,blows,22
656,male,indian,31
657,male,sing,114
658,male,Jedi,91
659,male,looking,150
660,male,cream,130
661,male,walk,415
662,male,gone,138
663,male,is,11964
664,male,made,500
665,male,complete,22
666,male,penny,83
667,male,angry,27
668,male,bus,186
669,male,change,121
670,male,number,180
671,male,lick,28
672,male,trooper,21
673,male,eating,241
674,male,pop,63
675,male,read,341
676,male,special,101
677,male,picture,202
678,male,left,127
679,male,chin,27
680,male,bag,105
681,male,didn't,1132
682,male,belt,74
683,male,high,136
684,male,boy,963
685,male,shelf,39
686,male,jo,23
687,male,throw,582
688,male,uhuh,265
689,male,chickens,24
690,male,turtle,52
691,male,sign,32
692,male,m,43
693,male,buy,286
694,male,river,40
695,male,words,263
696,male,hurts,84
697,male,leaves,113
698,male,jack,30
699,male,Merry,21
700,male,somebody's,20
701,male,pan,30
702,male,arms,83
703,male,win,41
704,male,spinners,27
705,male,we,5325
706,male,bite,531
707,male,school,651
708,male,cash,52
709,male,monkey,129
710,male,pretending,29
711,male,end,225
712,male,pussy,51
713,male,sleep,258
714,male,tummy,133
715,male,diapers,34
716,male,waffle,22
717,male,cows,25
718,male,Sunday,44
719,male,weird,38
720,male,welcome,182
721,male,hum,63
722,male,Rossy,94
723,male,bagels,41
724,male,arrow,24
725,male,glider,20
726,male,shirt,179
727,male,barn,30
728,male,sweetheart,24
729,male,clean,144
730,male,mama,24
731,male,eyes,116
732,male,everyone,27
733,male,Miss,23
734,male,hanging,37
735,male,shall,53
736,male,dog,189
737,male,station,21
738,male,c,22
739,male,opened,33
740,male,spit,29
741,male,present,95
742,male,have,4359
743,male,toes,27
744,male,soup,50
745,male,Halloween,39
746,male,haunted,26
747,male,hippo,39
748,male,changed,38
749,male,fat,54
750,male,thing,497
751,male,couldn't,116
752,male,each_other,41
753,male,problem,111
754,male,was,3244
755,male,looked,78
756,male,turned,113
757,male,regular,31
758,male,d,21
759,male,burn,40
760,male,brown,29
761,male,called,341
762,male,twenty,75
763,male,nuts,32
764,male,boys,326
765,male,after,426
766,male,poison,21
767,male,names,126
768,male,song,63
769,male,cartoons,49
770,male,cup,310
771,male,spaghetti,32
772,male,questions,29
773,male,whoops,83
774,male,twelve,23
775,male,out,1707
776,male,beach,65
777,male,even,333
778,male,goodbye,34
779,male,mustache,33
780,male,playing,230
781,male,he'll,124
782,male,yellow,172
783,male,Daddy'll,39
784,male,sleepy,22
785,male,tikatika,22
786,male,donkey,31
787,male,teacher,67
788,male,few,45
789,male,geese,69
790,male,telephone,67
791,male,would,1646
792,male,pieces,117
793,male,floor,185
794,male,under,152
795,male,we've,68
796,male,show,565
797,male,driver,20
798,male,dirty,128
799,male,bagel,24
800,male,clock,97
801,male,doors,32
802,male,wants,321
803,male,who,1313
804,male,taste,96
805,male,excellent,31
806,male,done,433
807,male,anyone,20
808,male,name,595
809,male,egg,87
810,male,hulk,35
811,male,thunder,42
812,male,noise,90
813,male,deal,99
814,male,sticks,39
815,male,horsie,80
816,male,b,50
817,male,spaceship,24
