,child_sex,word,freq
0,male,held,21
1,male,ninety,20
2,male,second,324
3,male,heart,72
4,male,Robin,51
5,male,oh,6369
6,male,!,2952
7,male,duck,104
8,male,smooth,60
9,male,dogs,58
10,male,whoever,22
11,male,kicked,31
12,male,wonderful,56
13,male,hundred,36
14,male,California,26
15,male,pushed,28
16,male,small,82
17,male,snow,83
18,male,hide,65
19,male,human,30
20,male,across,38
21,male,village,27
22,male,whoa,39
23,male,measure,20
24,male,shake,52
25,male,laugh,41
26,male,answer,54
27,male,Vadar,39
28,male,tag,45
29,male,mean,1344
30,male,cookies,164
31,male,pipe,50
32,male,still,405
33,male,any,928
34,male,doing,882
35,male,tv,273
36,male,live,140
37,male,rain,48
38,male,crash,62
39,male,for,3078
40,male,trouble,100
41,male,Marky's,209
42,male,important,40
43,male,long,378
44,male,life,35
45,male,picked,47
46,male,sandwich,98
47,male,you're,2829
48,male,five,339
49,male,cut,364
50,male,olds,25
51,male,trying,182
52,male,friends,204
53,male,wash,237
54,male,choke,176
55,male,ninight,124
56,male,Connie,20
57,male,basket,115
58,male,bees,36
59,male,kick,136
60,male,crackers,47
61,male,this,5061
62,male,drinking,44
63,male,thinks,46
64,male,milk,684
65,male,reasons,21
66,male,Yoda,42
67,male,another,778
68,male,time,1021
69,male,highchair,107
70,male,truck,176
71,male,found,151
72,male,belly,36
73,male,helicopter,27
74,male,gave,163
75,male,in,6766
76,male,bunny,33
77,male,years,72
78,male,hyena,25
79,male,plenty,21
80,male,presents,60
81,male,snakes,33
82,male,down,2301
83,male,ding,37
84,male,Hungary,28
85,male,nothing,160
86,male,stupid,30
87,male,lemme,30
88,male,byebye,107
89,male,program,33
90,male,orange,194
91,male,four,303
92,male,snake,127
93,male,wasn't,278
94,male,set,113
95,male,almost,256
96,male,week,112
97,male,cups,50
98,male,died,83
99,male,ummhm,251
100,male,they've,29
101,male,desk,40
102,male,rub,27
103,male,ago,95
104,male,Matt,21
105,male,covers,30
106,male,one's,125
107,male,we're,810
108,male,catch,162
109,male,rug,43
110,male,tail,29
111,male,buddy,60
112,male,the,21844
113,male,there,5301
114,male,hand,347
115,male,wine,41
116,male,ow,27
117,male,s,70
118,male,fur,24
119,male,knot,24
120,male,Dabee,45
121,male,beer,38
122,male,am,252
123,male,uhoh,67
124,male,honk,29
125,male,need,604
126,male,Teddy,71
127,male,squeak,51
128,male,draw,110
129,male,nah,40
130,male,finish,231
131,male,dollar,57
132,male,mom,76
133,male,comb,26
134,male,trucks,44
135,male,probably,134
136,male,Superman,24
137,male,don't,5408
138,male,kneel,30
139,male,syrup,63
140,male,news,28
141,male,their,344
142,male,turn,817
143,male,share,63
144,male,mistake,82
145,male,closet,36
146,male,pig,47
147,male,upon,49
148,male,showing,36
149,male,ate,185
150,male,king,105
151,male,rule,24
152,male,ship,34
153,male,medicine,187
154,male,a_lot,38
155,male,knight,22
156,male,lights,104
157,male,rock,76
158,male,elbows,54
159,male,Brussels,33
160,male,move,295
161,male,soon,162
162,male,gas,63
163,male,hate,58
164,male,too,1813
165,male,Jimmy,35
166,male,days,100
167,male,them,2223
168,male,hedge,23
169,male,water,628
170,male,Donald,20
171,male,your,7425
172,male,should,545
173,male,eeat,27
174,male,played,83
175,male,kiss,372
176,male,they're,785
177,male,outside,349
178,male,spoon,221
179,male,bark,90
180,male,hair,307
181,male,football,38
182,male,round,35
183,male,throwing,45
184,male,bank,28
185,male,carrots,21
186,male,easy,116
187,male,dishes,37
188,male,page,54
189,male,Brian,66
190,male,we'd,65
191,male,course,79
192,male,working,88
193,male,Flintstones,29
194,male,fruit,29
195,male,noodle,28
196,male,tiger,82
197,male,better,671
198,male,sorry,221
199,male,missing,43
200,male,wait,690
201,male,strawberry,57
202,male,mwuh,57
203,male,pudding,32
204,male,excuse,49
205,male,ready,754
