,child_sex,word,freq
0,male,Chi's,51
1,male,sunshine,30
2,male,buzz,43
3,male,Robin,66
4,male,!,9062
5,male,logs,30
6,male,wonderful,23
7,male,fold,28
8,male,umbrella,30
9,male,snow,96
10,male,human,22
11,male,across,43
12,male,answer,44
13,male,north,27
14,male,mean,466
15,male,cookies,160
16,male,pipe,47
17,male,still,785
18,male,live,168
19,male,roared,50
20,male,k,22
21,male,five,381
22,male,trying,229
23,male,whee,41
24,male,friends,97
25,male,otter,23
26,male,Timmy,95
27,male,kick,38
28,male,this,7529
29,male,thinks,34
30,male,castle,29
31,male,time,906
32,male,found,347
33,male,bunny,244
34,male,years,124
35,male,plenty,27
36,male,cooking,74
37,male,down,2014
38,male,nothing,207
39,male,dip,21
40,male,lemme,102
41,male,orange,218
42,male,snake,45
43,male,crayon,61
44,male,set,157
45,male,week,106
46,male,Tuesday,131
47,male,paying,25
48,male,ago,75
49,male,bean,21
50,male,one's,158
51,male,tail,91
52,male,buddy,68
53,male,ow,86
54,male,s,20
55,male,crab,32
56,male,fuzzy,58
57,male,Richard,27
58,male,moved,22
59,male,need,579
60,male,nah,34
61,male,finish,308
62,male,Bear,445
63,male,mom,32
64,male,comb,49
65,male,bouncie,38
66,male,probably,274
67,male,bathtime,29
68,male,company,27
69,male,themselves,29
70,male,Mot,60
71,male,share,52
72,male,king,23
73,male,medicine,47
74,male,lights,28
75,male,rock,63
76,male,beads,53
77,male,move,239
78,male,Sesame,27
79,male,them,2644
80,male,your,5782
81,male,should,707
82,male,straw,25
83,male,played,116
84,male,kiss,120
85,male,pear,24
86,male,outside,244
87,male,hair,194
88,male,throwing,58
89,male,doll,114
90,male,dish,49
91,male,dressing,24
92,male,page,211
93,male,Brian,48
94,male,we'd,55
95,male,fruit,64
96,male,better,527
97,male,boring,60
98,male,strawberry,36
99,male,ready,515
100,male,breakfast,108
101,male,had,861
102,male,g,34
103,male,nineteen,30
104,male,grab,37
105,male,stays,28
106,male,"""/.",211
107,male,toast,58
108,male,pajamas,33
109,male,yuck,38
110,male,yogurt,41
111,male,enough,326
112,male,turkey,50
113,male,zoo,133
114,male,test,22
115,male,eat,1829
116,male,seems,26
117,male,call,427
118,male,said,1614
119,male,people,425
120,male,maybe,666
121,male,asking,25
122,male,snort,37
123,male,lots_of,97
124,male,calf,71
125,male,Mother,21
126,male,please,729
127,male,past,108
128,male,blocks,201
129,male,sir,62
130,male,New,26
131,male,case,25
132,male,wish,41
133,male,himself,141
134,male,understand,76
135,male,camera,56
136,male,laughing,94
137,male,button,99
138,male,nickel,30
139,male,hm,1367
140,male,happening,50
141,male,plastic,46
142,male,also,168
143,male,sounds,107
144,male,pages,45
145,male,wouldn't,161
146,male,next,412
147,male,bye,232
148,male,David,72
149,male,sit,904
150,male,they,3341
151,male,fox,55
152,male,reach,58
153,male,puzzle,178
154,male,crawl,24
155,male,eighteen,21
156,male,Lassie,45
157,male,ooh,62
158,male,that'll,31
159,male,lonely,29
160,male,she,1448
161,male,Ernie,74
162,male,built,150
163,male,hope,90
164,male,Winnie_the_Pooh,21
165,male,seven,107
166,male,bundles,21
167,male,french,24
168,male,music,43
169,male,hungry,823
170,male,other,983
171,male,than,361
172,male,me,3512
173,male,sock,25
174,male,brother,69
175,male,tree,200
176,male,moose,38
177,male,last,318
178,male,swan,31
179,male,sandbox,21
180,male,these,1425
181,male,telling,88
182,male,where's,1044
183,male,good_night,49
184,male,uhhuh,714
185,male,there's,1300
186,male,arm,68
187,male,bedroom,38
188,male,thought,360
189,male,type,20
190,male,from,632
191,male,upstairs,52
192,male,grapes,34
193,male,somewhere,43
194,male,oops,177
195,male,e,65
196,male,tall,107
197,male,cracker,37
198,male,tweet,47
199,male,glue,32
200,male,brought,82
201,male,pick,348
202,male,shop,30
203,male,couple,106
204,male,dress,40
205,male,ridges,22
206,male,hear,261
207,male,kiwi,55
208,male,Honey,38
209,male,falling,54
210,male,extra,35
211,male,giant,47
212,male,farm,95
213,male,it's,4006
214,male,tear,50
215,male,creatures,31
216,male,eleven,36
217,male,balloons,37
218,male,boots,136
219,male,em,87
220,male,anymore,295
221,male,only,382
222,male,mashed,38
223,male,Ross,134
224,male,wolf,50
225,male,men,59
226,male,policeman,119
