,child_sex,word,freq
0,male,held,20
1,male,second,315
2,male,heart,82
3,male,Robin,33
4,male,oh,6466
5,male,!,3079
6,male,duck,111
7,male,smooth,55
8,male,fill,31
9,male,dogs,59
10,male,whoever,23
11,male,kicked,20
12,male,wonderful,76
13,male,hundred,21
14,male,California,27
15,male,pushed,34
16,male,small,86
17,male,snow,71
18,male,hide,62
19,male,across,41
20,male,village,27
21,male,whoa,45
22,male,shake,52
23,male,laugh,41
24,male,answer,51
25,male,Vadar,31
26,male,tag,40
27,male,mean,1309
28,male,cookies,187
29,male,pipe,63
30,male,still,440
31,male,any,935
32,male,doing,857
33,male,tv,261
34,male,live,137
35,male,rain,50
36,male,crash,60
37,male,for,3111
38,male,trouble,85
39,male,anh,20
40,male,Marky's,219
41,male,important,39
42,male,long,382
43,male,life,37
44,male,picked,58
45,male,chips,30
46,male,sandwich,83
47,male,you're,2872
48,male,five,341
49,male,cut,321
50,male,olds,33
51,male,trying,207
52,male,friends,189
53,male,wash,216
54,male,choke,186
55,male,ninight,105
56,male,basket,108
57,male,bees,32
58,male,kick,143
59,male,crackers,40
60,male,this,4932
61,male,drinking,35
62,male,thinks,43
63,male,milk,656
64,male,Yoda,50
65,male,castle,21
66,male,another,826
67,male,time,950
68,male,Erin,20
69,male,highchair,90
70,male,truck,177
71,male,found,137
72,male,belly,24
73,male,bouncing,27
74,male,helicopter,26
75,male,gave,170
76,male,in,6841
77,male,bunny,30
78,male,years,76
79,male,hyena,31
80,male,plenty,32
81,male,presents,55
82,male,Sarlac,29
83,male,snakes,42
84,male,down,2194
85,male,ding,32
86,male,Hungary,21
87,male,nothing,167
88,male,stupid,30
89,male,lemme,40
90,male,byebye,110
91,male,guava,21
92,male,program,22
93,male,orange,192
94,male,four,253
95,male,snake,143
96,male,wasn't,246
97,male,set,108
98,male,almost,247
99,male,week,142
100,male,cups,59
101,male,Tuesday,25
102,male,died,61
103,male,ummhm,245
104,male,they've,27
105,male,desk,36
106,male,forgotten,20
107,male,rub,33
108,male,ago,89
109,male,Spanish,26
110,male,hours,21
111,male,one's,132
112,male,we're,746
113,male,catch,141
114,male,otherwise,27
115,male,rug,55
116,male,tail,32
117,male,buddy,74
118,male,the,21865
119,male,there,5134
120,male,hand,362
121,male,wine,47
122,male,ow,29
123,male,s,66
124,male,fur,25
125,male,knot,21
126,male,Dabee,43
127,male,beer,39
128,male,am,242
129,male,uhoh,50
130,male,honk,32
131,male,need,608
132,male,Teddy,65
133,male,squeak,58
134,male,draw,118
135,male,nah,38
136,male,finish,219
137,male,pole,27
138,male,dollar,31
139,male,comb,25
140,male,mom,72
141,male,trucks,47
142,male,probably,163
143,male,Superman,33
144,male,don't,5355
145,male,kneel,27
146,male,syrup,48
147,male,their,368
148,male,turn,803
149,male,fits,24
150,male,share,68
151,male,mistake,92
152,male,closet,29
153,male,pig,57
154,male,upon,33
155,male,showing,35
156,male,ate,176
157,male,king,81
158,male,rule,35
159,male,ship,30
160,male,medicine,174
161,male,a_lot,45
162,male,lights,99
163,male,rock,85
164,male,elbows,51
165,male,Brussels,28
166,male,move,319
167,male,soon,156
168,male,gas,69
169,male,hate,59
170,male,too,1810
171,male,Jimmy,27
172,male,days,105
173,male,them,2220
174,male,Edna,28
175,male,hedge,25
176,male,water,649
177,male,your,7248
178,male,should,595
179,male,eeat,46
180,male,played,91
181,male,kiss,417
182,male,they're,781
183,male,outside,316
184,male,spoon,207
185,male,bark,76
186,male,hair,276
187,male,example,22
188,male,someday,20
189,male,round,45
190,male,throwing,40
191,male,Japan,20
192,male,breath,23
193,male,bank,31
194,male,carrots,21
195,male,easy,115
196,male,dishes,42
197,male,page,57
198,male,Brian,78
199,male,we'd,68
200,male,course,54
201,male,working,79
202,male,Flintstones,26
203,male,fruit,21
204,male,noodle,27
205,male,tiger,82
206,male,better,669
207,male,sorry,239
208,male,missing,45
209,male,wait,666
210,male,strawberry,54
211,male,mwuh,55
212,male,pudding,45
213,male,excuse,53
214,male,ready,757
215,male,breakfast,309
216,male,had,740
217,male,crazy,46
218,male,King,41
219,male,fudge,22
220,male,eats,57
221,male,where,2415
222,male,grab,59
223,male,screwdriver,33
224,male,spray,28
225,male,group,31
226,male,say,2663
227,male,haha,56
228,male,"""/.",1087
229,male,fighter,23
230,male,splash,36
231,male,toast,155
232,male,yell,47
233,male,pajamas,30
234,male,jumped,99
235,male,yup,52
236,male,talking,277
237,male,helping,32
238,male,sprouts,33
239,male,yuck,28
240,male,as_soon_as,41
241,male,enough,268
242,male,turkey,94
243,male,zoo,77
244,male,fighting,21
245,male,expensive,23
246,male,balls,29
247,male,tight,101
248,male,eat,1553
249,male,rabbits,31
250,male,most,58
251,male,seems,33
252,male,call,333
253,male,late,98
254,male,you've,270
255,male,camping,43
256,male,decide,38
257,male,said,1469
258,male,shells,20
259,male,works,71
260,male,jump,393
261,male,Brendon,46
262,male,hits,25
263,male,people,574
264,male,which,465
265,male,maybe,799
266,male,scale,25
267,male,babies,55
268,male,steps,41
269,male,squirt,39
270,male,lots_of,81
271,male,blew,20
272,male,stops,22
273,male,pulling,73
274,male,remember,559
275,male,please,319
276,male,sofa,29
277,male,doctor,97
278,male,chopped,29
279,male,blocks,110
280,male,came,286
281,male,dinner,170
282,male,sir,21
283,male,New,20
284,male,da_who,44
285,male,old,363
286,male,get,4493
287,male,case,36
288,male,violent,43
289,male,sad,68
290,male,wish,104
291,male,green,140
292,male,park,87
293,male,himself,46
294,male,middle,80
295,male,mailman,25
296,male,rough,69
297,male,understand,178
298,male,camera,38
299,male,j,25
300,male,laughing,32
301,male,button,129
302,male,nickel,28
303,male,hm,557
304,male,happening,43
305,male,sort,69
306,male,plastic,36
307,male,blink,22
308,male,straight,89
309,male,moon,31
310,male,taught,35
311,male,no-no,183
312,male,store,253
313,male,also,88
314,male,sounds,114
315,male,cats,24
316,male,in_between,21
317,male,wouldn't,243
318,male,next,374
319,male,kid,65
320,male,bye,109
321,male,lightning,29
322,male,David,73
323,male,months,23
324,male,goat,23
325,male,sit,539
326,male,taperecorder,94
327,male,they,3800
328,male,spare,23
329,male,sugar,97
330,male,year,169
331,male,it,17925
332,male,alive,48
333,male,Hungarian,32
334,male,infinity,54
335,male,.,102804
336,male,first,645
337,male,fox,29
338,male,reach,55
339,male,puzzle,52
340,male,doggy,21
341,male,raisins,89
342,male,cemetery,44
343,male,cause,238
344,male,Grandpa,54
345,male,sister,54
346,male,best,161
347,male,crawl,30
348,male,eighteen,21
349,male,underoos,41
350,male,computer,55
351,male,pulled,26
352,male,that'll,59
353,male,she,1197
354,male,so_that,63
355,male,germs,21
356,male,hope,147
357,male,poop,23
358,male,Chi,189
359,male,x,20
360,male,McDonald's,24
361,male,downstairs,88
362,male,seven,137
363,male,vitamins,20
364,male,got,2190
365,male,nuhhuh,26
366,male,french,31
367,male,music,68
368,male,hungry,155
369,male,other,973
370,male,than,230
371,male,me,4821
372,male,sock,57
373,male,brother,186
374,male,tree,408
375,male,lady,84
376,male,woman,34
377,male,Batman,30
378,male,rings,20
379,male,last,366
380,male,half,105
381,male,He_Man,48
382,male,engine,40
383,male,teeth,197
384,male,these,821
385,male,peanuts,20
386,male,telling,92
387,male,boat,135
388,male,where's,535
389,male,bike,42
390,male,lie,77
391,male,horse,129
392,male,uhhuh,1166
393,male,there's,866
394,male,arm,85
395,male,fine,116
396,male,bedroom,38
397,male,num,25
398,male,useta,108
399,male,thought,377
400,male,register,33
401,male,Wan,25
402,male,stone,71
403,male,type,46
404,male,from,701
405,male,upstairs,115
406,male,grapes,28
407,male,somewhere,34
408,male,oops,132
409,male,hill,30
410,male,puts,21
411,male,books,73
412,male,some,2355
413,male,how'd,26
414,male,together,239
415,male,not,4146
416,male,start,184
417,male,e,41
418,male,apple,127
419,male,tall,31
420,male,off,1261
421,male,cracker,21
422,male,toys,364
423,male,glue,32
424,male,brought,51
425,male,akkor,20
426,male,pick,364
427,male,ouch,35
428,male,sposta,169
429,male,couple,72
430,male,goose,33
431,male,promise,54
432,male,teasing,34
433,male,close,403
434,male,toy,83
435,male,dump,36
436,male,hear,484
437,male,matter,87
438,male,stage,33
439,male,Honey,139
440,male,doggies,27
441,male,falling,34
442,male,empty,44
443,male,bubbles,20
444,male,exactly,40
445,male,extra,42
446,male,giant,47
447,male,farm,36
448,male,it's,2988
449,male,tear,22
450,male,wipe,120
451,male,numbers,31
452,male,forty,33
453,male,balloons,28
454,male,pour,68
455,male,tea,63
456,male,Spiderman,23
457,male,boots,43
458,male,terrible,54
