,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.5235091446994681,156,1.0987357853313917,0.0941602328062758
1,70s,owl,1.0,22,1.0,0.0
2,70s,pig,0.9427922282110447,32,16.48373857828713,2.8023743542321005
3,70s,tomato,0.7672268695555019,24,3.2963484886025767,1.1928153372234667
4,70s,pretty,0.5848711451861507,194,1.4092359426937648,0.34304767290319704
5,70s,kitty,0.9487993567409675,268,18.565409268495753,2.921300132551458
6,70s,Miriam,1.0,36,1.0,0.0
7,70s,yup,0.9976676452994502,1171,431.6452972088978,6.067604179704767
8,70s,place,0.7558754187523388,84,3.0972758536193803,1.1305229682609392
9,70s,buy,0.5235091446994681,72,1.0987036721545063,0.09413100499134935
10,70s,screw,0.05333722198899476,41,0.056327756021178545,-2.8765678631697544
11,70s,finish,0.8557592021765318,32,5.933882595262617,1.7806787365806573
12,70s,boy,0.657848660876291,330,1.924185794044665,0.6545029141325467
13,70s,noise,0.6287761472556727,61,1.6939912080309967,0.5270874061520475
14,70s,moon,0.7740258286186132,70,3.426280040583347,1.2314751363697445
15,70s,Jack,0.8711520208340846,93,6.764654355637391,1.9117111672852911
16,70s,piggy,0.7672268695555019,20,3.2962951492392865,1.192799155744163
17,70s,growing,0.5235091446994681,28,1.0986868593019294,0.09411570242920897
18,70s,together,0.359395731169042,71,0.5609445486569546,-0.5781332220935499
19,70s,sugar,0.3694673202125173,46,0.5859093278824763,-0.534590231953114
20,70s,story,0.7758264674367856,83,3.4620307187061896,1.2418553298244697
21,70s,monkeys,0.6134483902910052,22,1.5870357609558736,0.4618679749739927
22,70s,say,0.48440908221377915,397,0.9394363367343619,-0.0624752253470737
23,70s,medicine,0.4677852913110191,27,0.8789296830238933,-0.12905038105670386
24,70s,swim,0.6323079310772454,59,1.719867666953303,0.5422473500476489
25,70s,through,0.16649948202090453,169,0.19959819341904456,-1.6114489661525249
26,70s,lemme,1.0,47,1.0,0.0
27,70s,outside,0.30530009185936696,273,0.439131781984941,-0.8229557242001425
28,70s,Rufus,0.0,42,1.0,0.0
29,70s,sorry,0.6308671556135005,46,1.7092055429079789,0.5360286677663141
30,70s,nurse,0.5617473558497019,26,1.2818194018602826,0.24828047639119336
31,70s,took,0.4381093345300068,53,0.7796681376805006,-0.24888691434638466
32,70s,ago,0.22428021910291707,24,0.2890977880189965,-1.240990281255118
33,70s,Chris,0.07525861598092179,29,0.08136919590220718,-2.5087585063156737
34,70s,game,0.12300436577264297,106,0.14017665317063416,-1.964851843422297
35,70s,Christopher,1.0,49,1.0,0.0
36,70s,pants,0.5374784296064927,107,1.1621303608291953,0.15025483873726944
37,70s,called,0.4677852913110191,54,0.878918433400957,-0.1290631803683524
38,70s,lie,0.9659236256565842,134,28.373182166908194,3.345444409146988
39,70s,tape,0.18369349889848102,200,0.22482601699077312,-1.492428433714537
40,70s,makes,0.5670920784921942,57,1.3100344470805756,0.2700534323486955
41,70s,tongue,0.8391949914785919,23,5.2193324093502955,1.6523695027867429
42,70s,looking,0.5058718299960112,85,1.0237739709198483,0.023495770728942236
43,70s,hunhunh,0.0,96,1.0,0.0
44,70s,fast,0.2936432936246714,51,0.41565197084104455,-0.8779069774282996
45,70s,flat,0.08079287645434977,27,0.08787997027127463,-2.4317833697535107
46,70s,rest,0.38830088947437436,71,0.6347171460626209,-0.45457581859845153
47,70s,flying,0.5855065979534563,32,1.4126411404502335,0.3454611014891874
48,70s,Peter,0.04054353639193494,27,0.0422493608552183,-3.16416605298052
49,70s,pat,1.0,25,1.0,0.0
50,70s,wall,0.5536592679123385,66,1.2405059970998094,0.21551935855948337
51,70s,eight,0.5960191947066044,82,1.4755381635008036,0.38902277985850975
52,70s,needs,0.28981293644941497,48,0.40802013938739007,-0.8964387445525983
53,70s,fox,0.8406030454357213,29,5.274439781332756,1.662872471131289
54,70s,something,0.4128536014979165,451,0.7027477247003737,-0.35275730690920576
55,70s,jumping,0.6434896917622418,37,1.8051113404547863,0.5906222743449215
56,70s,bounce,0.7330977766757584,21,2.746893267779025,1.0104705522552844
57,70s,candy,0.38273318173288756,158,0.6198772232137126,-0.4782338476276069
58,70s,knot,0.3677497038697614,26,0.5816229357158895,-0.5419329179903719
59,70s,telephone,0.6657028373332574,45,1.9915731642158572,0.6889248612102009
60,70s,Lois,0.0,24,1.0,0.0
61,70s,knock,0.6467837643219791,56,1.8313522024754458,0.6050546024514071
62,70s,yeah,0.45580151207653924,4820,0.8348998593766757,-0.18044349021353476
63,70s,tickling,0.47338400082427945,20,0.8989098172752682,-0.10657256403037357
64,70s,popped,0.142709751638614,38,0.1664338190874017,-1.7931575315374775
65,70s,we,0.3401433063523946,1907,0.5131853795304331,-0.6671181354803886
66,70s,first,0.2611676977805312,152,0.35330187043422373,-1.0404324304498354
67,70s,cry,0.8481382623311488,146,5.589271692186887,1.720848991055741
68,70s,apple,0.8439661864325355,154,5.413240531109132,1.6888479026504573
69,70s,two,0.37060138135178095,748,0.5879857180183279,-0.5310526204629711
70,70s,says,0.6467837643219791,72,1.8314165859954825,0.6050897581075577
71,70s,mice,0.45175652675854283,21,0.8239948591293037,-0.19359098801287544
72,70s,babies,0.9125677216029544,42,10.4402007248397,2.3456638087868784
73,70s,world,0.27773671079162116,27,0.38450330202921895,-0.9558029022209888
74,70s,wonder,0.7373761972512526,32,2.808049913836343,1.0324902615883242
75,70s,cheese,0.5993701568483928,111,1.4963155790508278,0.4030058058691534
76,70s,sleep,0.8285961631655185,243,4.840061408677852,1.5769274083914095
77,70s,wrong,0.22345086381526136,53,0.2876878590766125,-1.245879209257335
78,70s,bathroom,0.9491805226494271,72,18.686805781475115,2.9278177016434856
79,70s,stick,0.5863746280050119,71,1.4177760346537498,0.3490894711034733
80,70s,kite,0.14458783867079766,30,0.1690013685430436,-1.7778484662040193
81,70s,alligator,0.20225961753156121,48,0.253488639402344,-1.372436271936012
82,70s,butter,0.3140262522016976,153,0.457592771861891,-0.7817756347976602
83,70s,Abe,0.0,71,1.0,0.0
84,70s,look,0.5164778032645745,1136,1.0684541551114912,0.06621288901801649
85,70s,snakes,0.22089821032695556,39,0.28348495587686584,-1.2605962229124315
86,70s,the,0.5022096699956573,7792,1.0091419022372612,0.009100367991768261
87,70s,pens,0.07440911977836027,44,0.08036958016347527,-2.5211195305676544
88,70s,paper,0.4370979361077892,227,0.7763452061931456,-0.25315800437514874
89,70s,fight,0.6080079630495081,41,1.551174639555232,0.43901247589261866
90,70s,yellow,0.5911068237442374,88,1.4457990934585536,0.36866217456667794
91,70s,doctor,0.5307345782169586,69,1.1310256708096178,0.12312489432080155
92,70s,cold,0.5048260386089997,214,1.0195078511146909,0.019320011948959905
93,70s,rain,0.5527749454255251,34,1.2360435765609514,0.21191561453129135
94,70s,nothing,0.33020571294853457,113,0.4928582987591003,-0.7075335727064757
