,word,pfgw,freq,OR,LOR
0,trunk,0.09684684684684684,444,0.10719130019982775,-2.2331401884910216
1,Dad,0.18955732122587968,881,0.23375816468289604,-1.4534681822986595
2,Pluto,0.5599999999999999,25,1.2727313126781548,0.24116523105897175
3,April,0.9687500000000001,32,31.00098403430788,3.434018947023536
4,same,0.4605263157894737,380,0.853631434737007,-0.15825575359837482
5,climbing,0.7818181818181819,55,3.58345087225697,1.2763262669276874
6,shave,0.4642857142857143,28,0.8666648326591592,-0.14310295980542106
7,boat,0.5097493036211699,359,1.0397804298064315,0.03900956567709823
8,penguin,0.640625,64,1.7826426472652368,0.578096896620625
9,roller,0.2857142857142857,28,0.3999949212368481,-0.9163034288626413
10,Minnie,0.6875,32,2.2000279336111173,0.7884700573796252
11,pan,0.6037735849056604,53,1.5238272596232911,0.4212251041363542
12,feathers,0.33333333333333337,30,0.49999470961052156,-0.6931577613948791
13,black,0.5234215885947047,491,1.0983173330487173,0.09377931139455974
14,wrap,0.5,34,1.0,0.0
15,apart,0.4879518072289156,166,0.9529371430236024,-0.048206334456388285
16,careful,0.5233644859813084,107,1.0980450250241378,0.09353134864381069
17,cock_a_doodle_doo,0.606060606060606,33,1.538472933267135,0.4307903226886631
18,I've,0.4840182648401827,219,0.9380461489066108,-0.06395613192537726
19,bit,0.5378590078328981,383,1.163877526940574,0.15175712636850136
20,telephones,0.564102564102564,39,1.2941244935321365,0.2578343997447563
21,rock,0.4702380952380953,336,0.8876216626414963,-0.11920968236133572
22,Zach,0.10344827586206898,29,0.11538180742945868,-2.159508585260846
23,buildings,0.5238095238095238,21,1.1000011638869167,0.09531123788278029
24,Cleo,1.0,23,1.0,0.0
25,push,0.35015290519877673,654,0.5387117605286187,-0.6185746182203814
26,crayon,0.6054421768707483,147,1.5345330944991076,0.4282261618044305
27,ya,0.6082474226804123,679,1.552873174322554,0.44010687587528485
28,unhunh,0.43373493975903615,83,0.7659485316941771,-0.2666403024987309
29,send,0.25,40,0.3333262794806954,-1.0986334504499324
30,son,0.1851851851851852,54,0.22726455121626055,-1.4816405162197723
31,Lynn,0.15,20,0.1764679741798541,-1.7346158684786463
32,cries,0.7241379310344828,29,2.6250361073284387,0.9650946511217241
33,horsies,0.7931034482758621,29,3.83340228569131,1.3437527341109663
34,tickle,0.42384105960264906,151,0.7356142806936017,-0.3070493727732011
35,burned,0.5238095238095238,42,1.1000023278009263,0.09531229598474604
36,isn't,0.5025125628140704,398,1.0101031480619171,0.010052452432559459
37,looked,0.48999999999999994,100,0.9607822804722981,-0.040007450859056735
38,take,0.4825642831983093,2839,0.9325093846784991,-0.0698760635164177
39,cash,0.5952380952380952,42,1.470600683466928,0.3856709455336699
40,ant,0.42857142857142855,28,0.7499968257595958,-0.28768630478127616
41,hotdog,0.7000000000000001,50,2.3333827116079506,0.8473190222809823
42,radio,0.23255813953488375,43,0.3030229285479997,-1.1939468045601556
43,they're,0.5553880934438583,1327,1.2493469819421332,0.22262100036194563
44,o,0.6366279069767442,344,1.752174291274959,0.5608574688875848
45,bracelet,0.6551724137931034,29,1.9000180933043136,0.6418634089187972
46,gas,0.15492957746478875,142,0.18331432295910055,-1.6965529877505765
47,lock,0.3214285714285714,56,0.47367418654561266,-0.7472355637911737
48,alphabet,0.5384615384615384,26,1.166669135525539,0.15415279598976692
49,Koko,0.05555555555555555,36,0.0588215377525844,-2.833247202835483
50,nice,0.3529411764705882,697,0.5453362035572996,-0.6063527872545232
51,river,0.2702702702702703,37,0.3703637083984345,-0.993269760496284
52,card,0.7666666666666667,60,3.285825539285057,1.1896179260830155
53,pear,0.7052631578947368,95,2.392955890153402,0.8725293758910759
54,laundry,0.2692307692307692,26,0.3684163748283622,-0.9985415270861788
55,purse,0.5322580645161291,62,1.1379358506786623,0.1292159638856316
56,plain,0.6,40,1.5000126971228323,0.4054735728208934
57,mommy,0.5488461538461539,2600,1.2168662273270667,0.1962788879366802
58,bicycle,0.7311827956989247,93,2.720123760385672,1.0006773794145971
59,puts,0.359375,64,0.5609649256030682,-0.5780968966206249
60,bother,0.6666666666666667,24,2.0000169293538064,0.6931556452010234
61,broken,0.508695652173913,460,1.0354069964220436,0.03479458267941082
62,Old_MacDonald,0.9166666666666667,24,11.000232780092647,2.3979164344010666
63,smiling,0.8260869565217391,23,4.750075388767973,1.558160489240175
64,guitar,0.44,25,0.7857117916708927,-0.24116523105897167
65,eleven,0.5384615384615384,130,1.1666790116925032,0.1541612612219922
66,talks,0.5853658536585367,41,1.4117751623364498,0.3448478929192857
67,feather,0.32352941176470584,34,0.4782547971117387,-0.7376116401595688
68,oof_oof,1.0,58,1.0,0.0
69,plates,0.6944444444444445,108,2.272828278018507,0.8210249934104422
70,sandwiches,0.5,22,1.0,0.0
71,pssh,0.12244897959183675,49,0.1395294211093324,-1.9694797959482897
72,Millisandy,1.0,28,1.0,0.0
73,morning,0.5580524344569289,267,1.2627532879719436,0.2332944861812401
74,fixing,0.59375,32,1.4615477401560584,0.3794959702125813
75,person,0.282051282051282,117,0.3928359429948173,-0.9343632021188235
76,flower,0.7137254901960784,255,2.493438273561298,0.9136625907593111
77,smaller,0.2564102564102564,39,0.3448206539724076,-1.064730840674524
78,dishes,0.48051948051948057,77,0.9249970637499564,-0.07796471579912151
79,orange,0.5676020408163266,784,1.312831659340631,0.2721863763931428
80,Easter_Bunny,0.9230769230769231,26,12.000279336702304,2.484929927575596
81,scared,0.5260663507109005,211,1.110012920511868,0.10437165535727935
82,spot,0.2702702702702703,37,0.3703637083984345,-0.993269760496284
83,Michelle,0.95,20,19.000361866086273,2.9444580245685636
84,earrings,0.95,20,19.000361866086273,2.9444580245685636
85,...,0.5931701539676273,10132,1.4609613267428698,0.37909466201634645
86,Gloria,1.0,34,1.0,0.0
87,plants,0.325,40,0.48147434923006366,-0.7309023217900681
88,forty,0.42514970059880236,167,0.7395637686511494,-0.30169476843120885
89,words,0.5365853658536585,123,1.1579057637809167,0.14661299741186654
90,Dumbo,0.7096774193548386,93,2.4445453205143126,0.8938591426537452
91,de,0.0,25,1.0,0.0
92,spill,0.5194805194805195,77,1.0810845127939976,0.0779647157991215
93,cupcakes,0.7857142857142857,42,3.6667597797874696,1.299308378295318
94,wings,0.2586206896551724,58,0.3488268745333206,-1.0531795413680352
95,ones,0.4305555555555555,504,0.7560415479993908,-0.27965894664156965
96,set,0.5727699530516431,213,1.3407033200535408,0.29319434198058836
97,lay,0.8317757009345794,107,4.944815919618862,1.5983397388244287
98,waffle,0.20512820512820512,39,0.258058235938038,-1.354569998841532
99,hopping,0.37837837837837834,37,0.6086898557226477,-0.49644640910059723
100,coloring,0.7391304347826088,46,2.833399288530356,1.041477152862057
101,where,0.5146484375,4096,1.0604971060621617,0.058737766176030715
102,dreamed,0.042553191489361694,47,0.044442422357137766,-3.113560807209793
103,her,0.7780163160154573,2329,3.5096471277313004,1.2555154990140664
104,Africa,0.45454545454545453,22,0.8333315698701739,-0.18232367295198504
105,Clip_clop,1.0,25,1.0,0.0
106,night_night,0.7019867549668874,151,2.3557076050372445,0.8568411515667946
107,stops,0.48275862068965514,29,0.9333323457897844,-0.06899392956988507
108,tickling,0.5238095238095238,21,1.1000011638869167,0.09531123788278029
109,learned,0.37142857142857144,35,0.5909034638406022,-0.5261026186734091
110,goody,0.3870967741935484,31,0.6315742695404568,-0.45953973596681225
111,Snoopy,0.7666666666666667,60,3.285825539285057,1.1896179260830155
112,chairs,0.6699029126213593,103,2.029486924048357,0.7077830143336387
113,band,0.15492957746478875,71,0.18332382825684657,-1.6965011366395197
114,you'd,0.24000000000000002,25,0.3157851300143909,-1.1526932649874144
115,around,0.5568942436412316,747,1.25691066378681,0.2286568561093464
116,planet,0.0,20,1.0,0.0
117,0is,0.9797979797979799,198,48.50975208640676,3.8817648516773122
118,fun,0.5082644628099173,242,1.0336178204754072,0.03306509506960012
119,dolphin,0.7586206896551724,29,3.142907024305567,1.1451481755470068
120,ninja,0.19999999999999998,20,0.24999682578646434,-1.386307058054639
121,woof,0.5357142857142857,224,1.1538656898656898,0.1431177747142731
122,seesaw,0.29629629629629634,81,0.4210379296472472,-0.8650323551840082
123,Rockabye,0.0,43,1.0,0.0
124,Robbie,0.9545454545454545,22,21.000444397888476,3.0445435993037284
125,Jocko,0.0,20,1.0,0.0
126,teapot,0.8275862068965518,29,4.800096498133523,1.5686360214895843
127,trains,0.5714285714285715,21,1.3333375656538722,0.2876852466871472
128,blowed,0.39999999999999997,20,0.6666638451315823,-0.4054693404197472
129,fly,0.33448275862068966,290,0.5025396179874209,-0.6880808003907433
130,stove,0.5375,80,1.1621695403683536,0.1502885517182336
131,wiping,0.6,20,1.5000063484808086,0.4054693404197472
132,stomach,0.3918918918918919,74,0.6444335342663651,-0.43938358951382767
133,be,0.4218415417558886,3269,0.7292345628255587,-0.3157598390211901
134,engine,0.16265060240963855,166,0.1942215849992061,-1.6387555810047938
135,older,0.5434782608695652,46,1.1904812290223281,0.17435761951457687
136,euh,0.0,27,1.0,0.0
137,Cocoa,1.0,45,1.0,0.0
138,crocodile,0.22033898305084748,59,0.2825988278943893,-1.2637269563185516
139,happen,0.203125,192,0.25487121334199986,-1.3669969071199042
140,",",0.6332013355074151,12879,1.7326126517096634,0.5496304725998818
141,basket,0.37168141592920356,113,0.5915311439082649,-0.5250409445266837
142,him,0.4865201161343841,2411,0.9474307168470325,-0.0540014667602833
143,pumpkin,0.5773195876288659,97,1.365875337285197,0.3117954958458313
144,by,0.4749034749034749,518,0.9043868781010204,-0.10049804763866402
145,pulled,0.37735849056603776,53,0.6060522696011004,-0.5007890431652767
146,coming,0.5132192846034215,643,1.0543320697362737,0.052907457175019386
147,summer,0.5094339622641509,53,1.0384626372545023,0.03774138607921536
148,cracker,0.5839416058394161,137,1.403542929956738,0.33899970413735275
149,Mouse,0.7727272727272727,132,3.4002590426849015,1.2238516177448504
150,Ryan,0.07692307692307693,39,0.08333042364067095,-2.4849415667095376
151,colors,0.5119999999999999,125,1.049183658402687,0.04801239359638322
152,sandals,0.9090909090909092,22,10.000190456036398,2.3026041384163203
153,shishi,0.0,88,1.0,0.0
154,store,0.4604904632152589,367,0.8535091590287045,-0.1583990056643829
155,machine,0.07612456747404846,289,0.08237564377427027,-2.4964654710243557
156,naw,0.5454545454545454,22,1.2000025393923233,0.18232367295198496
157,tire,0.2084942084942085,259,0.2633725464934621,-1.3341857225406164
158,pretend,0.4336569579288026,309,0.7656810637557442,-0.26698956179999583
159,knife,0.425,160,0.739111664248887,-0.3023062676233794
160,clothes,0.5897435897435898,273,1.4375745402710594,0.3629573464465975
161,trucks,0.19607843137254902,51,0.24389443892322768,-1.411019774662974
162,owl,0.8297872340425532,188,4.875639706909469,1.5842513177711137
163,monsters,0.2571428571428571,35,0.346147619778971,-1.060889948152231
164,elevator,0.25,32,0.33332769026316456,-1.0986292180219168
165,dogs,0.6293706293706294,143,1.6981796924086865,0.5295569082079425
166,hook,0.06451612903225806,31,0.06896354704404362,-2.6741772176959655
167,salad,0.7279411764705882,136,2.675851218750265,0.9842675423459948
168,turtle,0.59375,224,1.4616034196970231,0.37953406577310944
169,joke,0.21739130434782608,23,0.2777739569611458,-1.2809476004965394
170,frog,0.6324786324786325,117,1.7209866836062466,0.5428977796086748
171,reason,0.1818181818181818,33,0.2222172845462734,-1.5040996165649014
172,size,0.5151515151515151,33,1.0625011242160909,0.06062567990160767
173,doo_doo,0.2571428571428571,35,0.346147619778971,-1.060889948152231
174,wicked,0.28571428571428575,42,0.39999238182302976,-0.9163097774979474
175,carrot,0.7235294117647059,170,2.6172317466999053,0.962117173964296
176,stepped,0.3414634146341463,41,0.5185113862595542,-0.6567932915545321
177,cooking,0.6352201257861635,159,1.7414585461171717,0.5547230069903208
178,gagaa,0.0,347,1.0,0.0
179,disappeared,0.3214285714285714,28,0.47367919858369184,-0.7472249826539594
180,dark,0.39555555555555555,225,0.654379218310112,-0.4240682510589353
181,tapes,0.17391304347826086,46,0.21051963320637912,-1.5581763608200456
