,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.5268924387862663,151,1.113751138706739,0.10773372221020575
1,70s,owl,0.8896193276136299,25,8.060758958167273,2.0870077156297553
2,70s,pig,0.8978783623938135,27,8.793691330222336,2.1740345700996517
3,70s,tomato,0.7165348217176135,33,2.528042098746324,0.9274451291310482
4,70s,pretty,0.5149312784935732,173,1.0616040747836688,0.0597810423703074
5,70s,kitty,0.9666826650093971,274,29.071746563394044,3.3697667940660803
6,70s,grilled,0.0,31,1.0,0.0
7,70s,Miriam,1.0,40,1.0,0.0
8,70s,yup,0.9991816847260321,1112,1231.6014032404084,7.116070555413457
9,70s,place,0.7303364858623538,97,2.7092377059514408,0.9966673060055377
10,70s,buy,0.5725479033765377,71,1.3395458925420265,0.2923306703652613
11,70s,girls,0.738635782562083,25,2.8263328082248567,1.0389800438623213
12,70s,screw,0.16244157549184085,40,0.19390913820436598,-1.6403655894048146
13,70s,finish,0.7366710941535872,39,2.7979217160968504,1.028876897330386
14,70s,boy,0.5975296771185231,268,1.4852334300026653,0.3955719518222942
15,70s,ladybug,0.4228617189604846,20,0.7326704582092054,-0.311059257710254
16,70s,noise,0.5630360916237004,63,1.2885944477551874,0.25355204897122213
17,70s,Jack,0.8891711663752232,83,8.026891693117596,2.0827973662363846
18,70s,moon,0.7918547075222165,58,3.8053131329730037,1.336398283058472
19,70s,growing,0.44627656338409544,26,0.8059391894680369,-0.21574698663192815
20,70s,together,0.3892897402301858,79,0.6373563236181837,-0.4504264020668283
21,70s,sugar,0.631978854367142,41,1.7173739339720473,0.5407963415307525
22,70s,story,0.7243748875163318,78,2.628809581183338,0.9665311129926947
23,70s,monkeys,0.6309422468291677,23,1.7096798878132788,0.5363061528812473
24,70s,say,0.4930138851900733,360,0.972404522686649,-0.027983385495196106
25,70s,chimney,0.6873105313710451,21,2.198190808564641,0.7876346622976563
26,70s,medicine,0.5235895829109608,20,1.0990381713648991,0.09443540763441877
27,70s,swim,0.7034042210374524,60,2.3720274005861084,0.863745032749243
28,70s,through,0.11990691896402014,136,0.13614319185234017,-1.994048065869606
29,70s,lemme,1.0,30,1.0,0.0
30,70s,outside,0.26365289964531075,293,0.3576973678057194,-1.0280679914087092
31,70s,Rufus,0.0,46,1.0,0.0
32,70s,sorry,0.6333031096850917,36,1.7271717224201726,0.5464852281646688
33,70s,nurse,0.6374774129884643,26,1.7585427194007448,0.5644854657279536
34,70s,took,0.4140120086275577,46,0.7064787331067076,-0.34746217907041305
35,70s,ago,0.14954768621012135,29,0.1758193734089555,-1.7382980983866612
36,70s,Chris,0.039112755441605265,28,0.040697411172953175,-3.2015907961007812
37,70s,knocked,0.3247011444780225,23,0.48079772663963605,-0.7323086240592642
38,70s,game,0.13127834525943838,91,0.15104443945771945,-1.8901811844207705
39,70s,Christopher,1.0,44,1.0,0.0
40,70s,teacher,0.4071945481878321,26,0.6868698397468138,-0.3756104665049717
41,70s,pants,0.658892762040572,91,1.9320476507146787,0.6585803994171696
42,70s,called,0.5517532616441908,53,1.2309642069419184,0.20779777037172473
43,70s,lives,0.26811962149683544,20,0.3663189877074338,-1.004250774047702
44,70s,lie,0.9921499983631025,116,126.50017811783657,4.840243716212722
45,70s,tape,0.25372457953515,182,0.3397681916386395,-1.0794916831940669
46,70s,makes,0.3747933638972262,51,0.5994153959795282,-0.511800438777913
47,70s,tongue,0.7274516744667359,24,2.669293662708301,0.9818138916116104
48,70s,looking,0.6450914669051652,69,1.817899499880924,0.5976817136337076
49,70s,valentine,1.0,20,1.0,0.0
50,70s,seal,0.868320266532178,21,6.594962275101567,1.88630606592571
51,70s,hunhunh,0.0,83,1.0,0.0
52,70s,fast,0.2556461291142357,63,0.3433708252081592,-1.0689442927529964
53,70s,rest,0.2513932755289041,47,0.3357583433067833,-1.0913635941279474
54,70s,flying,0.48298395023255974,37,0.934167272839831,-0.06809976381226251
55,70s,Peter,0.04973206892507208,22,0.05232745362888814,-2.9502341196541435
56,70s,wall,0.4543268489569373,58,0.8325664826694095,-0.1832422012537496
57,70s,eight,0.6060887200253091,84,1.538847005278883,0.43103343814045925
58,70s,needs,0.5687492617455039,33,1.318881021474173,0.2767836660837035
59,70s,fox,0.738635782562083,25,2.8263328082248567,1.0389800438623213
60,70s,something,0.4120954768755895,416,0.7005811586169387,-0.35584506179057257
61,70s,jumping,0.5618267418259734,26,1.282232832155837,0.2486029583544329
62,70s,bounce,0.5687492617455039,22,1.3188662163103282,0.2767724404714591
63,70s,candy,0.328163779236494,130,0.48829963528538645,-0.7168260548216487
64,70s,music,0.7786091068273626,21,3.517209251936515,1.2576678490027358
65,70s,knot,0.103691607222832,21,0.11567373723264454,-2.1569816607591883
66,70s,telephone,0.6171386229752177,37,1.6120155908611344,0.4774853157877489
67,70s,knock,0.7305266368083508,52,2.711431873648799,0.9974768620151679
68,70s,yeah,0.45838610153359316,4850,0.8437833452305624,-0.16985951730304374
69,70s,popped,0.1427492081269023,38,0.16648752806074954,-1.7928348789093185
70,70s,we,0.32725257678477376,1835,0.4841950462656134,-0.7252674652913285
71,70s,first,0.29059833580599875,151,0.40945130317431055,-0.8929373005275426
72,70s,cry,0.8495113710677391,135,5.649085136191153,1.731493609249412
73,70s,apple,0.8776911423996034,128,7.181331551299081,1.9714848186930531
74,70s,lettuce,0.16244157549184085,20,0.19392784969140858,-1.6402690979012133
75,70s,two,0.3505605041669279,674,0.538997458944222,-0.6180444224734511
76,70s,says,0.5512330754796485,72,1.2283953680539588,0.20570873886263663
77,70s,babies,0.8735488428411071,51,6.910203860489854,1.9329991395860535
78,70s,world,0.38575596336130374,22,0.6279944066457007,-0.46522401916872874
79,70s,wonder,0.6873105313710453,27,2.1982278970787386,0.7876515344459124
80,70s,cheese,0.5197208264159191,129,1.0821630331674534,0.07896184667749089
81,70s,sleep,0.8009502541198212,289,4.029190177962423,1.3935654073693364
82,70s,wrong,0.12078545152748417,45,0.1373454401956081,-1.985256065422163
83,70s,bathroom,0.9190719074871359,68,11.361619226769674,2.4302409407032446
84,70s,stick,0.5302372286812814,75,1.1287718971632132,0.12113022504103527
85,70s,kite,0.25564612911423573,21,0.3434216329562512,-1.0687963361248163
86,70s,alligator,0.27948342336794035,46,0.3878362822251262,-0.9471719814341177
87,70s,butter,0.28689786628246267,153,0.4021340061078223,-0.9109698973844708
88,70s,Abe,0.0,73,1.0,0.0
89,70s,look,0.5147151120854699,1069,1.0608926044897053,0.05911063348104173
90,70s,snakes,0.1303348063540535,25,0.14984806280070903,-1.8981334128925562
91,70s,the,0.4960725123859121,7998,0.9839429902048583,-0.016187320391964483
92,70s,pens,0.05088332589713109,43,0.053596598980048815,-2.9262696647832964
93,70s,paper,0.4811413000523152,236,0.9272461958415611,-0.07553616524521384
94,70s,fight,0.5911847618654406,44,1.4461790804768115,0.36892496148801046
95,70s,yellow,0.6243353422092143,103,1.6622662737724212,0.5081818964600061
96,70s,doctor,0.6431642807674209,66,1.8026646646336746,0.5892659394767117
97,70s,cold,0.5209493097414272,189,1.0875254245300512,0.08390486258562838
98,70s,rain,0.4397827496375961,24,0.785005156798739,-0.24206499205093746
99,70s,nothing,0.3960889678052428,99,0.6557744996362398,-0.4219382996883256
100,70s,hafta,0.5058215707100675,450,1.0236002272290463,0.023326047293552466
101,70s,raining,0.44990964379850207,75,0.8178380665624804,-0.2010909246141339
102,70s,boom,0.3678246840966316,26,0.5818105597780224,-0.5416103829000791
103,70s,drawing,0.9165992864255003,22,10.99185129582195,2.3971542069880063
104,70s,poop,0.054680772187573515,40,0.05782913113363489,-2.850262631416754
105,70s,closed,0.5018542560524292,46,1.007445900176184,0.0074183163013613
106,70s,family,0.8522875525664785,25,5.770685332218972,1.7527908485480843
107,70s,hm,0.1978256093093692,251,0.2463434833965978,-1.4010284429639301
108,70s,paint,0.1829241508366598,65,0.22381052279219918,-1.4969554654777584
109,70s,trick,0.03776862971788794,29,0.039243655865961305,-3.2379654818061474
110,70s,end,0.4972670071043812,38,0.9891259431224608,-0.010933611561551319
