,word,pfgw,freq,OR,LOR
0,Pinocchio,0.92,50,11.50022371375015,2.442366488549568
1,May,0.6290322580645161,62,1.6956647400240785,0.528074840956468
2,Pluto,0.8125,32,4.3333734748352155,1.466346332174033
3,April,0.8125,112,4.3334738328198155,1.4663694912262333
4,climbing,0.5098039215686274,102,1.040000963407647,0.039221639506358985
5,shave,0.14285714285714285,56,0.16666357888457267,-1.7917779960922402
6,boat,0.4,450,0.6666388744137571,-0.40550679735651335
7,feathers,0.38095238095238093,42,0.6153817651136597,-0.4855124474827301
8,counted,0.44999999999999996,20,0.8181810602713168,-0.2006716217976375
9,apart,0.41030534351145037,524,0.6957625841134029,-0.3627467916201914
10,careful,0.37661220980223564,1163,0.6040576075745049,-0.5040857088164163
11,cock_a_doodle_doo,0.16981132075471697,53,0.20454213868701102,-1.586981267576941
12,Zach,0.37931034482758624,29,0.6111091297815143,-0.49247972727875383
13,age,0.569620253164557,79,1.3235361550514575,0.2803070600689472
14,push,0.4210526315789474,1406,0.7271979265717403,-0.3185565873719148
15,crayon,0.5551601423487544,281,1.2480179202454587,0.2215566290151846
16,unhunh,0.3064516129032258,62,0.44185555336345844,-0.816772252661079
17,Lynn,0.0,24,1.0,0.0
18,Ross's,0.0,48,1.0,0.0
19,aunt,0.673076923076923,52,2.0588406940621753,0.7221430545143578
20,horsies,0.5172413793103449,29,1.071429067680874,0.0689933346556599
21,tickle,0.4176829268292683,328,0.7172595459867479,-0.33231751506074797
22,become,0.46341463414634143,41,0.8636351636058449,-0.14660486370186243
23,raincoat,0.4827586206896552,29,0.9333329010426389,-0.0689933346556599
24,looked,0.5229007633587786,524,1.09601218465421,0.09167830584925414
25,pussycat,0.65,20,1.8571480181620235,0.6190419874126823
26,buying,0.4719101123595506,89,0.8936149517730279,-0.11248029930241217
27,cash,0.5056179775280899,178,1.0227282201509436,0.02247378222144099
28,grandma's,0.7555555555555556,45,3.090942018291034,1.1284759047375594
29,ant,0.5454545454545454,22,1.2000011116036133,0.18232248312987
30,how're,0.2571428571428572,35,0.34615112059108155,-1.0608798345642483
31,radio,0.36363636363636365,88,0.5714222193490825,-0.559626904136313
32,o,0.5333333333333333,360,1.142869847957665,0.1335425095256866
33,Ellen,0.42857142857142855,21,0.7499989578730606,-0.2876834619553322
34,bracelet,0.686868686868687,99,2.1935859793983132,0.7855376382109904
35,nice,0.4489035087719298,4560,0.8143882873569024,-0.20531801521844706
36,river,0.49324324324324326,148,0.9733324316738167,-0.027029598750865507
37,card,0.7830687830687831,189,3.609935004712807,1.283689767948032
38,pear,0.5132743362831859,113,1.0545469198723465,0.053111214847104696
39,laundry,0.3026315789473684,76,0.43395623419496104,-0.8348115928354695
40,hood,0.3409090909090909,44,0.5172380253292651,-0.6592521132687084
41,plain,0.6666666666666666,66,2.0000203797016316,0.693157370358845
42,frisbee,0.33333333333333337,24,0.4999981473307436,-0.6931508859053229
43,finally,0.6826923076923076,104,2.151553020056909,0.7661899162914627
44,bicycle,0.7163120567375886,141,2.525071342418597,0.9262693167513812
45,puts,0.6153846153846154,130,1.6000222327724962,0.47001752463200436
46,sneaky,0.041666666666666664,24,0.0434778178413968,-3.135504405628938
47,broken,0.3755868544600939,426,0.6014742260499563,-0.5083715939452247
48,tonsils,0.5945945945945946,37,1.466671421881926,0.38299549444307207
49,guitar,0.47619047619047616,63,0.9090896458944537,-0.09531156932139113
50,Mel,1.0,31,1.0,0.0
51,feather,0.2692307692307692,26,0.36841900494545454,-0.9985343881317678
52,sort_of,0.037037037037037035,27,0.03846109310979574,-3.2581081172338315
53,fooling,0.6,55,1.5000076423491746,0.40547020299463515
54,bits,0.7037037037037036,27,2.37501210030773,0.8650025323400384
55,Don,0.6785714285714286,28,2.1111208891375597,0.7472190335162336
56,plates,0.5529411764705882,170,1.236852417240954,0.21256977929266746
57,June,0.9009287925696595,323,9.094841032299039,2.2077073332355894
58,steal,0.4242424242424242,33,0.7368403988525217,-0.3053839653968696
59,herd,0.7076923076923077,65,2.42108290862784,0.8842149229820445
60,interest,0.4745762711864407,59,0.9032245514059745,-0.10178408382572168
61,hyrax,0.7441860465116279,86,2.909147501183318,1.067860083343904
62,Asian,0.6738351254480286,558,2.0661197309675385,0.7256723220518931
63,purr,0.08333333333333333,36,0.09090782772843232,-2.397909167882151
64,pairs,0.25,20,0.3333317894444316,-1.0986169203455411
65,smaller,0.6302521008403362,238,1.7045944061288647,0.5333271974679552
66,dishes,0.5621301775147929,338,1.2838087593699916,0.24983125287428287
67,Helen,0.8305084745762712,59,4.900088512954572,1.5892532688217114
68,orange,0.5152409046214356,1017,1.062895589225962,0.06099687179430751
69,Easter_Bunny,1.0,35,1.0,0.0
70,mane,0.9565217391304347,23,22.000213984686663,3.0910521798876793
71,spot,0.42580645161290326,155,0.7415651336306646,-0.2989922808968662
72,Michelle,0.5,34,1.0,0.0
73,...,0.5258967223252937,12936,1.1095903776933056,0.10399091811111605
74,Nonna's,1.0,33,1.0,0.0
75,words,0.4355400696864111,574,0.7715784890251782,-0.2593168767409637
76,Dumbo,0.4565217391304348,138,0.8399953311545388,-0.17435894530958285
77,spill,0.5741935483870968,310,1.3485135811560616,0.29900293485287344
78,cupcakes,0.5734597156398105,211,1.344463749239208,0.2959952341016413
79,Clifford,0.6511627906976745,43,1.8666779062976053,0.6241603302857263
80,changes,0.7931034482758621,29,3.833363516613001,1.3437426205691394
81,ones,0.42035398230088494,1130,0.7251303673697276,-0.3214038232309191
82,set,0.4708333333333333,720,0.8897464682746011,-0.11681872394548289
83,gasped,0.6176470588235293,170,1.6154145444633876,0.479591607615208
84,lay,0.5594262295081968,488,1.2698015567046816,0.238860633698241
85,faucet,0.5555555555555556,27,1.2500017368830592,0.22314494081969172
86,diving,0.21428571428571427,28,0.27272525163541067,-1.299290394827881
87,dad's,0.6666666666666667,24,2.0000074107044847,0.6931508859053229
88,coloring,0.588235294117647,102,1.4285833388749327,0.35668328111643094
89,buddy,0.047619047619047616,126,0.04999735994875521,-2.99578507597291
90,Africa,0.5494505494505495,91,1.2195172787645348,0.19845510730206822
91,stops,0.2156862745098039,51,0.27499630623553756,-1.2909976132765466
92,figure,0.38188976377952755,254,0.6178172245548297,-0.4815626184155583
93,grate,0.0,24,1.0,0.0
94,tickling,0.4666666666666667,30,0.8749991894549479,-0.13353231896215403
95,unless,0.5,110,1.0,0.0
96,attach,0.2,25,0.24999826312498555,-1.3863013086440825
97,jeez,0.5769230769230769,26,1.3636388900117224,0.31015678097738647
98,goody,0.6774193548387096,31,2.1000106992293777,0.7419424395875307
99,Snoopy,0.6020408163265306,98,1.5128345269318202,0.41398506129826795
100,shaped,0.5384615384615384,39,1.166668287762027,0.15415206933660172
101,fun,0.5018552875695732,1078,1.00745065650198,0.007423037462634172
102,dolphin,0.37313432835820903,67,0.5952334083890848,-0.5188016673525044
103,woof,0.4483985765124555,281,0.8128923064137581,-0.20715664264423658
104,pounds,0.6000000000000001,205,1.5000284863071187,0.40548409879925257
105,Parent,0.8717948717948718,39,6.800091337694259,1.916936044105714
106,trains,0.39560439560439564,91,0.6545396943536098,-0.42382304710817986
107,stove,0.4758842443729904,311,0.9079691515453027,-0.09654487502702544
108,wiping,0.7454545454545454,55,2.9286080524324003,1.0745272427194779
109,throat,0.3157894736842105,95,0.4615309795286868,-0.7732060993860603
110,rinse,0.7413793103448276,58,2.8667038441657575,1.0531628834022886
111,Cindy,0.6097560975609756,41,1.5625065133416396,0.4462912711583805
112,sew,0.6333333333333334,30,1.7272791274354935,0.5465474117185961
113,older,0.473404255319149,188,0.8989857350063115,-0.10648811226008903
114,happen,0.38446969696969696,528,0.624580086652892,-0.47067571640109196
115,brother's,0.5,48,1.0,0.0
116,basket,0.4583333333333333,336,0.8461428719092224,-0.1670670543090997
117,him,0.4711565387846542,7142,0.8907484443031792,-0.11569322099990118
118,hon,0.37974683544303794,79,0.6122395100396083,-0.4906317167558336
119,summer,0.5811965811965812,234,1.3877795284754706,0.32770500831201926
120,Mouse,0.78125,128,3.571547676670294,1.2729990247244887
121,Ryan,0.19999999999999998,75,0.2499947893508226,-1.3863152039338102
122,colors,0.5934489402697496,519,1.4597812299036896,0.3782865819610119
123,machine,0.31535269709543573,241,0.4605870729552341,-0.775253357653243
124,tire,0.31976744186046513,344,0.47005847051007993,-0.7548981866751399
125,ark,0.6296296296296297,27,1.7000055117140134,0.5306314932416283
126,knife,0.44933920704845814,227,0.8159913068973711,-0.2033515773868222
127,clothes,0.5471167369901548,711,1.2081120300009531,0.18905883527954323
128,fruits,0.8,30,4.000033348293749,1.3863026981585747
129,owl,0.6283905967450271,1106,1.6912200707133274,0.5254502037983533
130,monsters,0.33,100,0.492529557018748,-0.7082008059195116
131,elevator,0.37499999999999994,32,0.5999977767927736,-0.5108293291182329
132,manatee,0.7088607594936709,79,2.434819824009826,0.8898727595503658
133,hook,0.4672131147540984,122,0.8769198275524821,-0.13133970749056018
134,scrambled,0.33333333333333337,42,0.4999967578197913,-0.6931536649413863
135,salad,0.5175257731958762,485,1.072658019476026,0.07013969847371473
136,turtle,0.49462365591397844,279,0.9787220442353588,-0.02150759480754072
137,joke,0.28378378378378377,74,0.39622054244699684,-0.9257842973818312
138,water's,0.3333333333333333,27,0.4999979157461212,-0.6931513490763912
139,frog,0.6181818181818182,275,1.6190963655511328,0.4818681945740208
140,reason,0.29714285714285715,175,0.4227503248083468,-0.8609735228812191
141,size,0.5405405405405406,148,1.1764771272860284,0.16252448767545233
142,doo_doo,0.6363636363636364,22,1.7500048632703131,0.5596185669431687
143,wicked,0.23684210526315788,38,0.31034195275327064,-1.1700805160437322
