,word,pfgw,freq,OR,LOR,class
0,patty,1.0,78,1.0,0.0,"Black,WC"
1,told,0.5254237288135594,118,1.1072036830408238,0.10183763232156624,"Black,WC"
2,Miss,0.7083333333333333,72,2.429238484135849,0.887577827224312,"Black,WC"
3,Anthony,0.17064846416382254,293,0.20539773105115977,-1.5828070280376902,"Black,WC"
4,thank_you,0.5384615384615385,156,1.1667948847106089,0.1542605749690879,"Black,WC"
5,hate,0.44,25,0.7856927124055678,-0.24118951413220494,"Black,WC"
6,looking,0.5517241379310346,58,1.2308368300715495,0.20769428770308704,"Black,WC"
7,until,0.4838709677419355,62,0.9374828364288789,-0.06455682911435703,"Black,WC"
8,dress,0.6,25,1.5000686448589577,0.4055108703003645,"Black,WC"
9,doll,0.8181818181818182,22,4.500576632648391,1.5042055291555014,"Black,WC"
10,Eric,0.3333333333333333,24,0.49996339175399257,-0.6932203997324183,"Black,WC"
11,!,0.783175355450237,1688,3.64400945318593,1.2930845735727032,"Black,WC"
12,box,0.45098039215686275,51,0.821390977443609,-0.19675606188376563,"Black,WC"
13,watched,1.0,36,1.0,0.0,"Black,WC"
14,taking,0.5957446808510638,47,1.473805617985648,0.3878479112485366,"Black,WC"
15,doctor,0.6666666666666667,30,2.0001830613347003,0.6932387070386195,"Black,WC"
16,beat,0.25,36,0.33327842046175626,-1.098777040853737,"Black,WC"
17,headsets,0.3793103448275862,29,0.6110719595508451,-0.49254055333964625,"Black,WC"
18,great,0.3448275862068966,29,0.5262724368098798,-0.641936259626223,"Black,WC"
19,ran,0.2368421052631579,38,0.31028802116733406,-1.1702543123099087,"Black,WC"
20,Philip,0.0,69,1.0,0.0,"Black,WC"
21,Torrence,0.5818181818181819,55,1.3914189727300188,0.33032407012668424,"Black,WC"
22,Bernard,0.0,127,1.0,0.0,"Black,WC"
23,watch,0.6243654822335025,197,1.6629083458171867,0.5085680849320117,"Black,WC"
24,five,0.39719626168224303,214,0.6586492027263693,-0.4175642037733369,"Black,WC"
25,.,0.48707160067608885,27807,0.9424576820503456,-0.05926426034932298,"Black,WC"
26,what're,0.25862068965517243,58,0.3487478113464737,-1.05340622157529,"Black,WC"
27,e,0.803921568627451,51,4.101163578438553,1.411270733065927,"Black,WC"
28,hurt,0.3698630136986301,73,0.5868544386064478,-0.5329784650217376,"Black,WC"
29,t,0.4814814814814815,27,0.9285629298397008,-0.0741171246759283,"Black,WC"
30,man,0.3395348837209302,215,0.5137596734251664,-0.6659996842975383,"Black,WC"
31,kumbaya,1.0,30,1.0,0.0,"Black,WC"
32,garbage,0.33333333333333337,30,0.4999542388548731,-0.6932387070386195,"Black,WC"
33,around,0.45454545454545453,176,0.8332112253838005,-0.18246809706989575,"Black,WC"
34,own,0.3235294117647059,34,0.47820834324833883,-0.7377087769157619,"Black,WC"
35,avenue,0.3333333333333333,39,0.49994050887790586,-0.6932661698830823,"Black,WC"
36,haven't,0.6,35,1.5000961080804014,0.40552917810923894,"Black,WC"
37,wow,0.4705882352941177,51,0.8888644798172575,-0.11781049623900715,"Black,WC"
38,was,0.4875690607734807,724,0.9513252388310419,-0.04989927823651477,"Black,WC"
39,soon,0.4444444444444445,27,0.7999780342482679,-0.22317100888083047,"Black,WC"
40,about,0.507936507936508,315,1.0323053667653805,0.03179452131865281,"Black,WC"
41,first,0.3793103448275862,116,0.6109544575565504,-0.492732860139257,"Black,WC"
42,wait,0.4932301740812379,517,0.9732199486911538,-0.027145170244263467,"Black,WC"
43,boy,0.3125,128,0.45434571470659463,-0.7888968845863831,"Black,WC"
44,somebody,0.527027027027027,74,1.1143265179078206,0.10825020260501048,"Black,WC"
45,wall,0.5483870967741936,31,1.2143190566846933,0.19418347251019924,"Black,WC"
46,Charlie,0.7560975609756099,41,3.1005959246443675,1.1315943267728072,"Black,WC"
47,yes,0.6354430379746835,395,1.7447662831558972,0.5566206115300631,"Black,WC"
48,bit,0.5555555555555556,63,1.2500801003313864,0.22320762952626638,"Black,WC"
49,comes,0.5,80,1.0,0.0,"Black,WC"
50,hit,0.45679012345679015,81,0.8408552042450207,-0.17333580476569357,"Black,WC"
51,caught,0.08,25,0.086939810196667,-2.442539236577003,"Black,WC"
52,anybody,0.4230769230769231,26,0.733306486549151,-0.3101915382251323,"Black,WC"
53,ahead,0.5882352941176471,119,1.4288461462989634,0.3568672278602686,"Black,WC"
54,Joyce,0.0,45,1.0,0.0,"Black,WC"
