,word,pfgw,freq,OR,LOR
0,Pinocchio,0.9384615384615385,65,15.250402618071194,2.7246059038899118
1,May,0.7142857142857143,63,2.5000312643294844,0.9163032375277528
2,Pluto,0.8181818181818182,33,4.500043769696363,1.504087123328163
3,April,0.7545454545454545,110,3.0741538102393178,1.1230296797264991
4,climbing,0.5984251968503937,127,1.4902133342277286,0.3989192870425176
5,shave,0.2765957446808511,47,0.38234922220677725,-0.9614208937380487
6,boat,0.44638949671772427,457,0.806305809324867,-0.2152921923997565
7,feathers,0.425,40,0.7391283807276968,-0.3022836508922641
8,counted,0.41666666666666674,24,0.7142843909493053,-0.3364740892939017
9,apart,0.39626556016597503,482,0.6563269854103491,-0.42109616085522844
10,careful,0.40504201680672264,1190,0.6807196824562542,-0.38460468392311836
11,cock_a_doodle_doo,0.25,60,0.33332870164517564,-1.09862618382912
12,Zach,0.23809523809523808,21,0.3124984078645701,-1.1631559046520352
13,age,0.5431034482758621,116,1.1886847509970062,0.17284744461981635
14,push,0.4200411805078929,1457,0.7241821724402276,-0.3227122988546912
15,crayon,0.57,300,1.3256071838667032,0.28187060644768547
16,maker,0.28125,32,0.39130181047353885,-0.9382761229593545
17,unhunh,0.3846153846153846,65,0.6249956577722402,-0.47001057683428565
18,Lynn,0.0,26,1.0,0.0
19,Ross's,0.0,51,1.0,0.0
20,aunt,0.6440677966101696,59,1.8095380576305926,0.5930715959257119
21,horsies,0.6363636363636365,33,1.750007294929121,0.5596199564576607
22,tickle,0.39999999999999997,340,0.6666456685035427,-0.405496605848899
23,become,0.3191489361702128,47,0.46874630912349935,-0.7576935755983836
24,raincoat,0.25,32,0.33333086310765814,-1.0986196993725945
25,looked,0.5034129692832765,586,1.0137475828525464,0.013653942082173388
26,buying,0.5376344086021506,93,1.1627944677142674,0.1508261319635976
27,cash,0.42783505154639173,194,0.7477380501060289,-0.29070256273514694
28,grandma's,0.7878787878787878,33,3.7143184009372465,1.3121951891797823
29,ant,0.35555555555555557,45,0.551720815891093,-0.5947131289622142
30,how're,0.4705882352941177,34,0.8888880654772794,-0.11778396199487319
31,radio,0.3157894736842105,95,0.4615309795286868,-0.7732060993860603
32,o,0.48554913294797686,346,0.943815852928337,-0.057824202915958856
33,Ellen,0.27272727272727276,33,0.3749973946826515,-0.9808362005487897
34,bracelet,0.6938775510204083,98,2.2667065619200115,0.8183279242061221
35,nice,0.4457259158751696,4422,0.8039826225624911,-0.21817762376499558
36,river,0.5,144,1.0,0.0
37,card,0.75,180,3.0001250625312657,1.0986539753096314
38,pear,0.6016949152542372,118,1.5106550906411376,0.41254339160937875
39,laundry,0.3103448275862069,87,0.44999312190485724,-0.7985229809904559
40,hood,0.46938775510204084,49,0.8846141554320498,-0.12260371160489361
41,stepsisters,1.0,24,1.0,0.0
42,plain,0.5090909090909091,55,1.0370375173631454,0.0363681073423721
43,frisbee,0.32608695652173914,46,0.4838673819188456,-0.7259444141114479
44,finally,0.6276595744680851,94,1.6857330245831197,0.5222004986326423
45,bicycle,0.6642857142857143,140,1.9787655639953219,0.6824731977514865
46,puts,0.5585585585585585,111,1.2653137412692315,0.23532010824201977
47,broken,0.4043062200956938,418,0.6786897088791967,-0.38759123837663273
48,tonsils,0.7560975609756097,41,3.1000301525133582,1.1314118380610096
49,guitar,0.3614457831325301,83,0.5660317058735239,-0.569105184903484
50,Mel,0.9736842105263157,38,37.00061694714912,3.6109345867524842
51,this'll,0.29166666666666663,24,0.41176279872370763,-0.8873078266826248
52,feather,0.13513513513513514,37,0.15624804601560874,-1.8563104959439247
53,sort_of,0.09090909090909091,22,0.09999916630115148,-2.302593430017284
54,fooling,0.5970149253731343,67,1.4814904018730763,0.39304860935580604
55,bits,0.625,24,1.6666712983548244,0.5108284027750238
56,Don,0.5945945945945946,37,1.466671421881926,0.38299549444307207
57,plates,0.5,224,1.0,0.0
58,June,0.8838028169014085,284,7.6068286800553375,2.0290463544069257
59,steal,0.4848484848484848,33,0.9411760346644421,-0.06062508498557237
60,pain,0.7142857142857143,21,2.500010421298355,0.9162949003848088
61,herd,0.7692307692307692,78,3.333398178319079,1.2039922576324429
62,interest,0.5476190476190476,42,1.2105285585099443,0.19105708944312094
