,word,pfgw,freq,OR,LOR,class
0,gramma,0.9500000000000001,20,19.007326321201344,2.9448245006961673,"Black,WC"
1,wanna,0.595,200,1.4703342988623824,0.3854897891280542,"Black,WC"
2,had,0.5642857142857143,140,1.295581988135228,0.25896000588374923,"Black,WC"
3,told,0.5223880597014925,67,1.0938203150112504,0.08967644463358768,"Black,WC"
4,play,0.5323741007194244,139,1.138681290399216,0.12987083003219935,"Black,WC"
5,Miss,0.5857142857142857,70,1.4141567099816645,0.3465333887603952,"Black,WC"
6,Anthony,0.2,25,0.24991969161580468,-1.3866156462632167,"Black,WC"
7,thank_you,0.29629629629629634,27,0.4209534373069657,-0.8652330516373952,"Black,WC"
8,lord,0.8181818181818181,22,4.501349556574268,1.5043772532757684,"Black,WC"
9,make,0.42857142857142855,147,0.749662285309947,-0.2881324601144831,"Black,WC"
10,thing,0.46296296296296297,162,0.8618470925395212,-0.1486774108984542,"Black,WC"
11,because,0.5163934426229508,244,1.0679800252268488,0.06576903739198496,"Black,WC"
12,looking,0.575,40,1.35311508754154,0.30240940657748067,"Black,WC"
13,dress,0.7826086956521738,23,3.601002527740885,1.2812122866217501,"Black,WC"
14,only,0.75,32,3.0010283657554204,1.0989550185146657,"Black,WC"
15,away,0.676470588235294,34,2.091446634219306,0.7378559960208263,"Black,WC"
16,my,0.4934456928838951,1068,0.9738266352057857,-0.02652198378402776,"Black,WC"
17,doll,0.6799999999999999,25,2.125409678041257,0.7539645734613144,"Black,WC"
18,!,0.7537922987164528,857,3.0905296214190763,1.1283424747401067,"Black,WC"
19,box,0.55,20,1.222274578118567,0.20071353118715238,"Black,WC"
20,taking,0.7906976744186046,43,3.779801616213565,1.3296715257710587,"Black,WC"
21,beat,0.11538461538461539,26,0.13037891829937873,-2.0373103120427962,"Black,WC"
22,came,0.42857142857142855,49,0.7498875297242872,-0.2878320440645782,"Black,WC"
23,Philip,0.0,30,1.0,0.0,"Black,WC"
24,try,0.7058823529411765,34,2.4007198560287946,0.8757686323928848,"Black,WC"
25,let,0.445578231292517,294,0.8031287302817497,-0.21924026620054568,"Black,WC"
26,watch,0.6101694915254238,118,1.566090164148431,0.4485821719957387,"Black,WC"
27,black,0.33333333333333337,27,0.4999036216829796,-0.6933399557739338,"Black,WC"
28,I'll,0.5512820512820513,78,1.2287820844521875,0.2060235035948518,"Black,WC"
29,five,0.7659574468085107,47,3.2744806196717735,1.1861592670973857,"Black,WC"
30,.,0.47273830287404267,13187,0.8806607609299312,-0.12708278857464242,"Black,WC"
31,e,0.9019607843137255,51,9.208085051656878,2.2200819080903114,"Black,WC"
32,hurt,0.2,35,0.249887563446341,-1.3867442085006894,"Black,WC"
33,can't,0.5696969696969697,165,1.3245970264361782,0.2811082821894128,"Black,WC"
34,t,0.8636363636363636,22,6.335504095170768,1.8461693836413962,"Black,WC"
35,home,0.5434782608695652,92,1.190680345021181,0.1745248622598718,"Black,WC"
36,man,0.44936708860759494,158,0.8158119250439333,-0.20357143459834023,"Black,WC"
37,Graeme,0.8666666666666666,30,6.50306380425933,1.8722734203503892,"Black,WC"
38,some,0.4253393665158371,221,0.7396334019377047,-0.3016006183233108,"Black,WC"
39,Hawkins,0.4800000000000001,25,0.9230571518953972,-0.08006412668290817,"Black,WC"
40,garbage,0.0,21,1.0,0.0,"Black,WC"
41,off,0.5401785714285714,224,1.1752112550407627,0.1614479229596166,"Black,WC"
42,around,0.5254237288135594,59,1.1072140270537494,0.10184697474407169,"Black,WC"
43,mommy,0.756637168141593,226,3.116842086753325,1.1368203375683552,"Black,WC"
44,wow,0.875,24,7.002699286617108,1.946295687099842,"Black,WC"
45,frog,0.0,23,1.0,0.0,"Black,WC"
46,was,0.39189189189189183,370,0.6433370326614876,-0.4410865355168312,"Black,WC"
47,ow,0.5757575757575758,33,1.3572882206587569,0.30548875377440377,"Black,WC"
48,about,0.6818181818181818,44,2.143591784260308,0.7624828259480206,"Black,WC"
49,first,0.5333333333333333,45,1.1429305975539588,0.13359566341882478,"Black,WC"
50,wait,0.4705882352941176,102,0.8887745672449436,-0.11791165577703497,"Black,WC"
51,boy,0.16666666666666666,84,0.19976009938739667,-1.610638135476719,"Black,WC"
52,keep,0.5272727272727273,55,1.1154563120237737,0.10926356964458997,"Black,WC"
53,see,0.35331905781584577,467,0.5447491278016903,-0.6074299062570094,"Black,WC"
54,somebody,0.43103448275862066,58,0.7574459106328415,-0.27780314925323846,"Black,WC"
55,out,0.44970414201183434,169,0.8169063327945919,-0.2022308384369265,"Black,WC"
56,morning,0.7397260273972603,73,2.844237786508461,1.0452951183293082,"Black,WC"
57,Charlie,1.0,30,1.0,0.0,"Black,WC"
58,they,0.5471698113207547,212,1.2088521094510274,0.18967123946140416,"Black,WC"
59,show,0.5909090909090908,22,1.4445682000461706,0.36781045341029783,"Black,WC"
60,listen,0.19999999999999998,20,0.2499357546684941,-1.3865513754712733,"Black,WC"
61,sale,1.0,23,1.0,0.0,"Black,WC"
62,yes,0.625,144,1.6679539440749482,0.5115976920894931,"Black,WC"
63,Mister,0.8461538461538463,26,5.502120913492437,1.7051336385408855,"Black,WC"
64,birthday,0.8333333333333334,36,5.002571244911078,1.609952029235622,"Black,WC"
65,lot,0.4285714285714286,21,0.7499518108414898,-0.28774632672738965,"Black,WC"
66,hit,0.2727272727272727,55,0.37479918603405804,-0.9813649003543315,"Black,WC"
67,egg,0.5555555555555556,27,1.2500803255863768,0.22320780971869572,"Black,WC"
68,Jerry,0.0,49,1.0,0.0,"Black,WC"
