,child_sex,word,freq
0,male,Chi's,43
1,male,sunshine,29
2,male,buzz,42
3,male,Robin,77
4,male,!,9090
5,male,logs,25
6,male,wonderful,22
7,male,fold,28
8,male,why're,21
9,male,umbrella,39
10,male,snow,103
11,male,human,21
12,male,across,51
13,male,answer,35
14,male,north,29
15,male,Boston,21
16,male,mean,449
17,male,cookies,188
18,male,pipe,41
19,male,still,799
20,male,live,160
21,male,roared,53
22,male,k,28
23,male,five,366
24,male,trying,227
25,male,whee,35
26,male,friends,110
27,male,Timmy,92
28,male,kick,46
29,male,this,7497
30,male,thinks,28
31,male,castle,25
32,male,time,907
33,male,found,346
34,male,bunny,289
35,male,years,122
36,male,plenty,21
37,male,cooking,78
38,male,down,1904
39,male,nothing,198
40,male,dip,27
41,male,lemme,86
42,male,orange,224
43,male,snake,43
44,male,crayon,74
45,male,set,159
46,male,week,71
47,male,Tuesday,97
48,male,paying,28
49,male,ago,64
50,male,hours,31
51,male,one's,164
52,male,tail,89
53,male,buddy,73
54,male,ow,68
55,male,s,23
56,male,crab,39
57,male,fuzzy,66
58,male,tiptoe,20
59,male,Richard,29
60,male,need,612
61,male,nah,37
62,male,finish,318
63,male,Bear,429
64,male,comb,54
65,male,mom,44
66,male,bouncie,46
67,male,probably,277
68,male,bathtime,30
69,male,chickie,20
70,male,themselves,23
71,male,Mot,78
72,male,share,51
73,male,showing,22
74,male,king,29
75,male,ship,27
76,male,medicine,31
77,male,lights,29
78,male,rock,60
79,male,beads,31
80,male,move,209
81,male,Sesame,25
82,male,them,2686
83,male,your,5748
84,male,should,706
85,male,straw,26
86,male,played,107
87,male,kiss,122
88,male,pear,32
89,male,outside,218
90,male,hair,183
91,male,throwing,42
92,male,doll,105
93,male,dish,54
94,male,dressing,28
95,male,page,201
96,male,Brian,60
97,male,we'd,47
98,male,fruit,67
99,male,better,569
100,male,boring,59
101,male,naughty,24
102,male,strawberry,26
103,male,ready,473
104,male,breakfast,111
105,male,had,849
106,male,g,48
107,male,grab,28
108,male,stays,21
109,male,"""/.",226
110,male,toast,51
111,male,pajamas,31
112,male,yuck,40
113,male,yogurt,28
114,male,enough,325
115,male,turkey,48
116,male,zoo,137
117,male,test,25
118,male,eat,1830
119,male,seems,35
120,male,call,476
121,male,swallow,25
122,male,said,1618
123,male,people,442
124,male,maybe,703
125,male,asking,38
126,male,snort,54
127,male,lots_of,95
128,male,calf,79
129,male,Mother,26
130,male,please,736
131,male,past,144
132,male,blocks,199
133,male,sir,51
134,male,case,20
135,male,wish,30
136,male,himself,188
137,male,understand,104
138,male,camera,58
139,male,laughing,86
140,male,button,103
141,male,nickel,35
142,male,hm,1363
143,male,happening,49
144,male,plastic,50
145,male,also,151
146,male,sounds,88
147,male,pages,42
148,male,wouldn't,190
149,male,next,412
150,male,bye,234
151,male,David,73
152,male,sit,884
153,male,they,3484
154,male,fox,48
155,male,reach,50
156,male,puzzle,164
157,male,crawl,30
158,male,Lassie,61
159,male,ooh,96
160,male,that'll,39
161,male,lonely,41
162,male,she,1542
163,male,Ernie,80
164,male,built,118
165,male,hope,105
166,male,Winnie_the_Pooh,26
167,male,whining,20
168,male,seven,82
169,male,french,20
170,male,music,64
171,male,hungry,764
172,male,other,955
173,male,than,352
174,male,me,3487
175,male,sock,38
176,male,brother,82
177,male,tree,187
178,male,moose,25
179,male,last,331
180,male,these,1372
181,male,telling,75
182,male,where's,1097
183,male,good_night,53
184,male,Terry,23
185,male,uhhuh,648
186,male,there's,1317
187,male,arm,81
188,male,bedroom,45
189,male,thought,328
190,male,from,636
191,male,upstairs,51
192,male,grapes,34
193,male,somewhere,54
194,male,oops,188
195,male,how'd,23
196,male,e,59
197,male,tall,132
198,male,cracker,48
199,male,tweet,46
200,male,brought,86
201,male,pick,355
202,male,shop,22
