,word,pfgw,freq,OR,LOR,class
0,wanna,0.5311004784688995,209,1.1329691120046292,0.12484171954241409,"Black,WC"
1,had,0.5704225352112676,142,1.3284385209857799,0.28400420813207317,"Black,WC"
2,told,0.5352112676056339,71,1.1516385404774243,0.14118574609187162,"Black,WC"
3,play,0.6,135,1.5008687445033142,0.40604410346021036,"Black,WC"
4,Miss,0.5647058823529412,85,1.2976031849392047,0.26051885886058973,"Black,WC"
5,Anthony,0.2631578947368421,38,0.3570051708839458,-1.0300050130386382,"Black,WC"
6,before,0.4782608695652174,23,0.9166470332055373,-0.08703279554023731,"Black,WC"
7,lord,0.9,20,9.003084700741185,2.19756726313953,"Black,WC"
8,make,0.40816326530612246,147,0.6892559294966583,-0.37214262629092126,"Black,WC"
9,thing,0.42236024844720493,161,0.7307907994325739,-0.3136280442776052,"Black,WC"
10,because,0.6041666666666667,192,1.5276263817710167,0.42371514629800894,"Black,WC"
11,heart,1.0,23,1.0,0.0,"Black,WC"
12,looking,0.5,28,1.0,0.0,"Black,WC"
13,dress,0.7777777777777778,27,3.5011247027571284,1.2530842605204509,"Black,WC"
14,only,0.6799999999999999,25,2.125409678041257,0.7539645734613144,"Black,WC"
15,away,0.7027027027027026,37,2.364395984527107,0.8605225916614022,"Black,WC"
16,my,0.4880847308031774,1133,0.9528904258729413,-0.048255360036071324,"Black,WC"
17,doll,0.9047619047619048,21,9.503459651678414,2.251655906172175,"Black,WC"
18,!,0.7414529914529915,936,2.8959438635923522,1.0633110902169325,"Black,WC"
19,box,0.4782608695652174,23,0.9166470332055373,-0.08703279554023731,"Black,WC"
20,taking,0.6774193548387097,31,2.1004948692131364,0.74217296897406,"Black,WC"
21,came,0.4210526315789474,38,0.7271792554973088,-0.3185822630696124,"Black,WC"
22,Philip,0.0,23,1.0,0.0,"Black,WC"
23,try,0.5869565217391305,46,1.4212962075447655,0.3515692774589564,"Black,WC"
24,let,0.45774647887323944,284,0.8437208057135049,-0.16993363802985928,"Black,WC"
25,watch,0.6444444444444444,90,1.8135103554736076,0.5952643899388028,"Black,WC"
26,black,0.23333333333333334,30,0.30424353710964963,-1.1899267893790653,"Black,WC"
27,I'll,0.657142857142857,70,1.9175704834169274,0.6510590115586459,"Black,WC"
28,five,0.5967741935483871,62,1.480380601332962,0.39229921777808324,"Black,WC"
29,.,0.47266783243366534,13153,0.8804184996729656,-0.12735791674622832,"Black,WC"
30,e,0.8181818181818182,33,4.502024725215863,1.5045272345209615,"Black,WC"
31,hurt,0.375,40,0.5998714790617972,-0.5110398482740935,"Black,WC"
32,can't,0.5098039215686274,153,1.0400669211960019,0.03928505838693029,"Black,WC"
33,t,0.8333333333333333,24,5.001713796058269,1.609780612917235,"Black,WC"
34,home,0.575,80,1.353289170085662,0.3025380514714365,"Black,WC"
35,man,0.4748603351955308,179,0.9040807337607061,-0.10083661532019803,"Black,WC"
36,Graeme,0.8076923076923078,26,4.201439619529125,1.435427233112841,"Black,WC"
37,some,0.508108108108108,185,1.0330335244294822,0.03249964307603196,"Black,WC"
38,Hawkins,0.4090909090909091,22,0.6922483825741412,-0.3678104534102978,"Black,WC"
39,garbage,0.0,29,1.0,0.0,"Black,WC"
40,off,0.48557692307692313,208,0.9438036955989388,-0.05783708403854295,"Black,WC"
41,around,0.6567164179104478,67,1.9139045446412597,0.649145419603854,"Black,WC"
42,poke,0.9310344827586208,29,13.507231161485226,2.6032251836311313,"Black,WC"
43,mommy,0.7302904564315352,241,2.7141524969742665,0.9984797488445492,"Black,WC"
44,frog,0.0,20,1.0,0.0,"Black,WC"
45,was,0.3781094527363184,402,0.6067199450030076,-0.499687970001953,"Black,WC"
46,orange,0.9047619047619048,21,9.503459651678414,2.251655906172175,"Black,WC"
47,ow,0.6666666666666666,36,2.0005141828777107,0.6934042389564599,"Black,WC"
48,about,0.7931034482758621,58,3.836126948743231,1.3444632505151057,"Black,WC"
49,first,0.5106382978723405,47,1.0435006166468572,0.042581038475870685,"Black,WC"
50,wait,0.4038461538461539,104,0.6771289783309988,-0.3898935096940326,"Black,WC"
51,boy,0.2941176470588236,85,0.4163542224602749,-0.8762188847394494,"Black,WC"
52,keep,0.4576271186440678,59,0.8436596104814347,-0.17000617085234526,"Black,WC"
53,see,0.3872832369942197,519,0.6304850540506652,-0.4612658287738064,"Black,WC"
54,somebody,0.3188405797101449,69,0.4678344073886007,-0.7596408760434621,"Black,WC"
55,out,0.4210526315789474,171,0.7268515991171907,-0.3190329500472984,"Black,WC"
56,morning,0.75,64,3.002057789591014,1.0992979833894134,"Black,WC"
57,Charlie,0.9310344827586208,29,13.507231161485226,2.6032251836311313,"Black,WC"
58,they,0.5179487179487179,195,1.0746294893553099,0.0719759411055222,"Black,WC"
59,show,0.6666666666666666,36,2.0005141828777107,0.6934042389564599,"Black,WC"
60,sale,1.0,20,1.0,0.0,"Black,WC"
61,yes,0.5359477124183006,153,1.155202095062114,0.1442753027473304,"Black,WC"
62,Mister,0.8846153846153846,26,7.669951653562425,2.0373103120427962,"Black,WC"
63,bit,0.25,24,0.33324766922231264,-1.0988693140293602,"Black,WC"
64,birthday,0.7333333333333334,30,2.750824799691503,1.011900793869867,"Black,WC"
65,hit,0.32812500000000006,64,0.4881419212962156,-0.7171490930812954,"Black,WC"
66,egg,0.5217391304347826,23,1.090932456850894,0.08703279554023716,"Black,WC"
67,Jerry,0.0,42,1.0,0.0,"Black,WC"
68,Joyce,0.0,51,1.0,0.0,"Black,WC"
69,stop,0.5891891891891892,185,1.4352263651552308,0.36132258252380556,"Black,WC"
70,is,0.5602968460111317,539,1.276046745067398,0.2437668183169461,"Black,WC"
71,nothing,0.6721311475409836,61,2.0509226515784738,0.7182897658381394,"Black,WC"
72,let's,0.43636363636363634,55,0.774077442576001,-0.2560833553898252,"Black,WC"
73,hear,0.5,320,1.0,0.0,"Black,WC"
74,putting,0.8181818181818181,22,4.501349556574268,1.5043772532757684,"Black,WC"
75,easter,0.9130434782608696,23,10.504273870477087,2.351782209630621,"Black,WC"
76,made,0.44,75,0.7855627561843946,-0.2413549311812684,"Black,WC"
77,girls,0.6470588235294118,34,1.8337260950911922,0.6063500143116612,"Black,WC"
78,Sean,0.28888888888888886,45,0.40608467025081935,-0.9011935937075827,"Black,WC"
79,nobody,0.4705882352941177,34,0.8888508077951999,-0.11782587780449533,"Black,WC"
80,fire,0.0,30,1.0,0.0,"Black,WC"
81,today,0.7450980392156862,51,2.9246430137519246,1.0731724266549914,"Black,WC"
