,child_sex,word,freq
0,male,ninety,23
1,male,second,329
2,male,heart,103
3,male,Robin,39
4,male,oh,6483
5,male,!,3093
6,male,duck,89
7,male,smooth,37
8,male,fill,28
9,male,dogs,65
10,male,whoever,20
11,male,wonderful,58
12,male,hundred,24
13,male,California,33
14,male,pushed,20
15,male,small,88
16,male,snow,65
17,male,hide,75
18,male,human,24
19,male,across,38
20,male,village,28
21,male,whoa,29
22,male,shake,53
23,male,laugh,34
24,male,answer,73
25,male,Boston,21
26,male,Vadar,25
27,male,tag,33
28,male,mean,1364
29,male,cookies,205
30,male,Condor,20
31,male,pipe,51
32,male,still,415
33,male,any,960
34,male,doing,901
35,male,tv,270
36,male,live,150
37,male,rain,47
38,male,crash,72
39,male,for,3124
40,male,trouble,113
41,male,Marky's,219
42,male,important,32
43,male,long,384
44,male,life,36
45,male,picked,41
46,male,chips,20
47,male,sandwich,98
48,male,you're,2898
49,male,five,346
50,male,cut,325
51,male,olds,29
52,male,trying,215
53,male,friends,205
54,male,wash,251
55,male,choke,169
56,male,ninight,125
57,male,basket,120
58,male,bees,33
59,male,kick,129
60,male,crackers,40
61,male,this,4984
62,male,drinking,52
63,male,thinks,46
64,male,milk,599
65,male,reasons,27
66,male,Yoda,48
67,male,castle,20
68,male,another,778
69,male,time,994
70,male,highchair,91
71,male,truck,196
72,male,found,129
73,male,bandaid,20
74,male,bouncing,24
75,male,helicopter,26
76,male,gave,142
77,male,in,6670
78,male,bunny,33
79,male,years,67
80,male,hyena,30
81,male,plenty,30
82,male,presents,64
83,male,lamp,22
84,male,snakes,43
85,male,down,2247
86,male,ding,28
87,male,Hungary,25
88,male,nothing,178
89,male,stupid,31
90,male,lemme,35
91,male,byebye,96
92,male,program,31
93,male,orange,171
94,male,four,307
95,male,snake,134
96,male,wasn't,298
97,male,set,134
98,male,almost,249
99,male,week,122
100,male,cups,48
101,male,died,73
102,male,ummhm,220
103,male,they've,27
104,male,desk,44
105,male,rub,38
106,male,ago,85
107,male,Spanish,25
108,male,covers,25
109,male,one's,132
110,male,we're,851
111,male,catch,151
112,male,rug,31
113,male,tail,32
114,male,buddy,67
115,male,the,21912
116,male,there,5225
117,male,hand,369
118,male,wine,33
119,male,ow,33
120,male,s,70
121,male,huggie,20
122,male,Dabee,33
123,male,beer,46
124,male,am,227
125,male,uhoh,61
126,male,honk,24
127,male,need,611
128,male,Teddy,64
129,male,squeak,65
130,male,draw,103
131,male,nah,27
132,male,finish,235
133,male,pole,24
134,male,dollar,36
135,male,comb,20
136,male,mom,65
137,male,trucks,52
138,male,probably,186
139,male,Superman,22
140,male,don't,5274
141,male,kneel,34
142,male,syrup,77
143,male,news,24
144,male,their,340
145,male,turn,829
146,male,fits,34
147,male,share,60
148,male,mistake,98
149,male,closet,33
150,male,pig,63
151,male,upon,39
152,male,showing,34
153,male,ate,185
154,male,king,98
155,male,rule,28
156,male,ship,29
157,male,medicine,173
158,male,a_lot,46
159,male,knight,21
160,male,lights,75
161,male,rock,90
162,male,elbows,44
163,male,Brussels,33
164,male,move,267
165,male,soon,149
166,male,gas,63
167,male,hate,64
168,male,too,1762
169,male,Jimmy,22
170,male,days,99
171,male,them,2242
172,male,Edna,20
173,male,hedge,32
174,male,water,641
175,male,Donald,21
176,male,your,7348
177,male,should,583
178,male,eeat,49
179,male,played,70
180,male,kiss,369
181,male,they're,752
182,male,outside,309
183,male,spoon,233
184,male,bark,72
185,male,hair,291
186,male,football,36
187,male,round,46
188,male,gold,27
189,male,throwing,27
190,male,Japan,22
191,male,breath,21
192,male,bank,28
193,male,carrots,23
194,male,easy,111
195,male,dishes,34
196,male,page,57
197,male,Brian,74
198,male,we'd,58
199,male,course,59
200,male,working,77
201,male,Flintstones,27
202,male,fruit,23
203,male,noodle,33
204,male,tiger,82
205,male,better,685
206,male,sorry,225
207,male,missing,46
208,male,wait,665
209,male,strawberry,54
210,male,mwuh,75
211,male,pudding,46
212,male,excuse,44
213,male,ready,717
214,male,breakfast,265
215,male,had,708
216,male,crazy,50
217,male,King,52
218,male,pause,20
219,male,fudge,33
220,male,eats,38
221,male,where,2374
222,male,grab,78
223,male,screwdriver,30
224,male,group,24
225,male,say,2705
226,male,haha,43
227,male,"""/.",1110
228,male,feather,25
229,male,splash,25
230,male,toast,114
231,male,yell,57
232,male,pajamas,41
233,male,jumped,96
234,male,yup,64
235,male,talking,249
236,male,helping,22
237,male,sprouts,35
238,male,yuck,30
239,male,holds,29
240,male,headache,31
241,male,as_soon_as,26
242,male,enough,246
243,male,turkey,102
244,male,zoo,88
245,male,fighting,21
246,male,balls,29
247,male,tight,81
248,male,eat,1561
249,male,most,48
250,male,seems,25
251,male,call,334
252,male,late,78
253,male,yelling,27
254,male,you've,296
255,male,disco,27
256,male,camping,31
257,male,decide,50
258,male,said,1452
259,male,works,74
260,male,jump,414
261,male,Brendon,36
262,male,hits,24
263,male,people,599
264,male,which,483
265,male,maybe,722
266,male,scale,21
267,male,babies,45
268,male,asking,26
269,male,steps,35
270,male,squirt,30
271,male,lots_of,88
272,male,stops,26
273,male,pulling,59
274,male,remember,584
275,male,please,324
276,male,doctor,106
277,male,blocks,120
278,male,came,280
279,male,dinner,189
280,male,sir,22
281,male,da_who,30
282,male,old,361
283,male,get,4663
284,male,case,29
285,male,violent,39
286,male,sad,56
287,male,wish,83
288,male,green,123
289,male,park,82
290,male,himself,59
291,male,middle,79
292,male,rough,71
293,male,understand,192
294,male,slept,20
295,male,camera,40
296,male,j,26
297,male,laughing,35
298,male,button,120
299,male,nickel,25
300,male,hm,596
301,male,Mexico,23
302,male,happening,48
303,male,sort,69
304,male,plastic,34
305,male,straight,75
306,male,taught,46
307,male,no-no,212
308,male,store,234
309,male,also,89
310,male,sounds,127
311,male,cats,35
312,male,wouldn't,191
313,male,next,382
314,male,kid,61
315,male,quack,27
316,male,bye,111
317,male,lightning,27
318,male,David,80
319,male,months,33
320,male,goat,26
321,male,sit,525
322,male,taperecorder,118
323,male,they,3795
324,male,spare,23
325,male,sugar,105
326,male,year,138
327,male,it,18173
328,male,alive,44
329,male,Hungarian,58
330,male,infinity,35
331,male,moomilk,35
332,male,.,102697
333,male,first,645
334,male,fox,31
335,male,reach,67
336,male,puzzle,47
337,male,cemetery,47
338,male,raisins,92
339,male,cause,226
340,male,Grandpa,49
341,male,sister,50
342,male,potato,21
343,male,best,147
344,male,crawl,42
345,male,eighteen,28
346,male,underoos,40
347,male,computer,50
348,male,pulled,29
349,male,that'll,70
350,male,she,1235
351,male,so_that,96
352,male,built,33
353,male,hope,144
354,male,poop,25
355,male,Chi,180
356,male,McDonald's,27
357,male,price,20
358,male,downstairs,98
359,male,seven,152
360,male,got,2211
361,male,nuhhuh,25
362,male,rip,23
363,male,french,23
364,male,music,59
365,male,hungry,179
366,male,other,952
367,male,than,214
368,male,me,4808
369,male,sock,55
370,male,brother,163
371,male,tree,384
372,male,lady,84
373,male,woman,22
374,male,Batman,38
375,male,last,365
376,male,half,93
377,male,He_Man,48
378,male,engine,38
379,male,teeth,218
380,male,these,768
381,male,boat,140
382,male,telling,102
383,male,where's,494
384,male,bike,37
385,male,good_night,36
386,male,lie,68
387,male,horse,105
388,male,uhhuh,1146
389,male,there's,881
390,male,arm,86
391,male,fine,93
392,male,bedroom,42
393,male,num,25
394,male,useta,100
395,male,thought,370
396,male,register,39
397,male,Wan,22
398,male,stone,71
399,male,type,41
400,male,from,718
401,male,upstairs,99
402,male,somewhere,38
403,male,oops,125
404,male,hill,28
405,male,brick,25
406,male,puts,21
407,male,books,71
408,male,some,2331
409,male,how'd,27
410,male,together,272
411,male,not,4102
412,male,start,209
413,male,e,52
414,male,apple,170
415,male,tall,41
416,male,off,1236
417,male,toys,383
418,male,glue,23
419,male,brought,47
420,male,pick,316
421,male,ouch,37
422,male,sposta,173
423,male,couple,66
424,male,goose,31
425,male,promise,54
426,male,teasing,21
427,male,close,396
428,male,toy,94
429,male,dump,32
430,male,hear,462
431,male,matter,74
432,male,stage,25
433,male,Honey,145
434,male,doggies,22
435,male,falling,61
436,male,empty,37
437,male,bubbles,22
438,male,exactly,31
439,male,extra,33
440,male,giant,52
441,male,farm,32
442,male,it's,3049
443,male,wipe,84
444,male,problems,20
445,male,numbers,39
446,male,eleven,23
447,male,forty,32
448,male,balloons,27
449,male,pour,58
450,male,tea,75
451,male,Spiderman,40
452,male,boots,32
453,male,terrible,57
454,male,earth,33
455,male,guy,405
456,male,em,212
457,male,movie,157
458,male,anymore,196
459,male,sky,55
460,male,only,314
461,male,tastes,30
462,male,piece,187
463,male,cards,25
464,male,know,3760
465,male,Ross,2915
466,male,minutes,63
467,male,wolf,34
468,male,men,56
469,male,find,468
470,male,policeman,120
471,male,dum,24
472,male,costs,29
473,male,that'd,27
474,male,today,599
475,male,nuuw,39
476,male,road,103
477,male,up,4105
478,male,garden,22
479,male,at,2185
480,male,bubba,21
481,male,rabbit,63
482,male,mail,36
483,male,clap,24
484,male,bear,199
485,male,ring,87
486,male,line,51
487,male,Tom,33
488,male,reading,71
489,male,sexy,24
490,male,chasing,22
491,male,refrigerator,218
492,male,you'll,333
493,male,spank,55
494,male,Ewok,45
495,male,chug,22
496,male,Mister,39
497,male,tub,22
498,male,Mickey,24
499,male,pau,36
500,male,microphone,90
501,male,worked,55
502,male,block,44
503,male,fire,134
504,male,night,375
505,male,Mark's,27
506,male,makes,202
507,male,glad,69
508,male,bathtub,25
509,male,something,792
510,male,press,48
511,male,why,2498
512,male,send,27
513,male,whether,31
514,male,way,928
515,male,sometimes,173
516,male,hurting,24
517,male,mother,83
518,male,food,328
519,male,carry,44
520,male,gun,102
521,male,Eddie,34
522,male,horn,25
523,male,mimi,30
524,male,rather,38
525,male,over,1312
526,male,nope,137
527,male,gets,186
528,male,tower,57
529,male,wife,42
530,male,treat,21
531,male,cloud,27
532,male,flat,46
533,male,body,94
534,male,giving,36
535,male,band,22
536,male,Wompa,26
537,male,‡,3098
538,male,jumping,34
539,male,town,25
540,male,new,357
541,male,he,5247
542,male,won't,531
543,male,I,13586
544,male,Guy,45
545,male,bang,111
546,male,square,21
547,male,glasses,56
548,male,fit,112
549,male,animal,71
550,male,that,11503
551,male,kinda,66
552,male,true,144
553,male,lay,24
554,male,fish,179
555,male,times,84
556,male,miss,54
557,male,keep,297
558,male,train,64
559,male,video,29
560,male,until,193
561,male,sun,78
562,male,sharp,27
563,male,bottom,147
564,male,corner,40
565,male,went,704
566,male,honey,356
567,male,Texas,29
568,male,olives,20
569,male,land,77
570,male,everybody,194
571,male,circle,23
572,male,suppose,22
573,male,didldow,89
574,male,bit,317
575,male,try,454
576,male,Pink,35
577,male,carriage,41
578,male,wore,22
579,male,hot,264
580,male,smiling,26
581,male,June,20
582,male,clouds,20
583,male,pull,358
584,male,every,135
585,male,mhm,916
586,male,sand,38
587,male,take,1617
588,male,fair,31
589,male,„,890
590,male,though,204
591,male,wheels,88
592,male,away,611
593,male,who's,359
594,male,chocolate,279
595,male,tickle,127
596,male,likes,113
597,male,rice,31
598,male,machines,49
599,male,someone,47
600,male,finished,179
601,male,popcorn,21
602,male,Star,61
603,male,closed,98
604,male,parents,26
605,male,television,20
606,male,mountain,32
607,male,witch,69
608,male,ideas,59
609,male,feeling,43
610,male,Frank,25
611,male,anywhere,32
612,male,door,329
613,male,mix,40
614,male,tire,144
615,male,eighty,20
616,male,very,1043
617,male,wear,113
618,male,mommy,275
619,male,hello,73
620,male,lap,34
621,male,learn,201
622,male,Mrs,35
623,male,asleep,44
624,male,must,196
625,male,hitting,40
626,male,disappeared,21
627,male,ho,23
628,male,Heeman,20
629,male,anything,343
630,male,Santa_Claus,24
631,male,sound,112
632,male,ta,52
633,male,tape,727
634,male,uncle,28
635,male,Bro,58
636,male,crying,71
637,male,tighter,22
638,male,hour,43
639,male,own,110
640,male,either,167
641,male,nine,132
642,male,think,2724
643,male,then,2614
644,male,hasta,143
645,male,napkin,42
646,male,point,34
647,male,blows,21
648,male,indian,24
649,male,sing,126
650,male,Jedi,87
651,male,looking,159
652,male,cream,116
653,male,walk,361
654,male,gone,150
655,male,is,11891
656,male,made,470
657,male,penny,86
658,male,angry,27
659,male,bus,182
660,male,change,107
661,male,number,204
662,male,lick,34
663,male,eating,226
664,male,pop,57
665,male,read,395
666,male,special,104
667,male,picture,230
668,male,left,121
669,male,chin,20
670,male,bag,104
671,male,didn't,1085
672,male,belt,47
673,male,high,140
674,male,boy,971
675,male,shelf,37
676,male,jo,27
677,male,throw,585
678,male,uhuh,297
679,male,chickens,24
680,male,drown,20
681,male,turtle,69
682,male,sign,21
683,male,upset,23
684,male,m,42
685,male,buy,286
686,male,river,40
687,male,words,302
688,male,hurts,68
689,male,leaves,118
690,male,jack,26
691,male,Merry,25
692,male,somebody's,27
693,male,pan,32
694,male,arms,83
695,male,win,38
696,male,spinners,21
697,male,we,5404
698,male,bite,508
699,male,sea,24
700,male,school,672
701,male,cash,55
702,male,monkey,144
703,male,pretending,34
704,male,end,263
705,male,washing,23
706,male,pussy,43
707,male,sleep,279
708,male,tummy,168
709,male,diapers,33
710,male,cows,30
711,male,Sunday,49
712,male,weird,34
713,male,welcome,127
714,male,hum,62
715,male,Rossy,91
716,male,bagels,34
717,male,arrow,22
718,male,shirt,150
719,male,barn,28
720,male,clean,125
721,male,Micah,20
722,male,mama,28
723,male,eyes,138
724,male,everyone,38
725,male,Miss,36
726,male,hanging,44
727,male,shall,69
728,male,dog,178
729,male,station,20
730,male,c,28
731,male,opened,27
732,male,spit,34
733,male,present,84
734,male,have,4242
735,male,toes,41
736,male,soup,45
737,male,Halloween,53
738,male,haunted,24
739,male,changed,32
740,male,hippo,60
741,male,fat,44
742,male,thing,474
743,male,couldn't,141
744,male,each_other,43
745,male,charge,23
746,male,problem,95
747,male,was,3327
748,male,looked,59
749,male,turned,118
750,male,regular,30
751,male,d,28
752,male,burn,32
753,male,brown,29
754,male,called,351
755,male,twenty,83
756,male,nuts,23
757,male,boys,358
758,male,after,464
759,male,haza,27
760,male,poison,24
761,male,names,106
762,male,song,74
763,male,cartoons,43
764,male,cup,289
765,male,spaghetti,28
766,male,questions,27
767,male,whoops,85
768,male,beach,69
769,male,out,1666
770,male,ramp,34
771,male,even,328
772,male,goodbye,41
773,male,mustache,34
774,male,playing,239
775,male,he'll,107
776,male,yellow,163
777,male,Daddy'll,40
778,male,sleepy,31
779,male,donkey,21
780,male,teacher,65
781,male,few,42
782,male,Julie,25
783,male,geese,68
784,male,telephone,39
785,male,would,1593
786,male,pieces,98
787,male,floor,186
788,male,screws,21
789,male,under,142
790,male,we've,75
791,male,show,584
792,male,driver,22
793,male,dirty,118
794,male,clock,67
795,male,doors,29
796,male,wants,327
797,male,who,1376
798,male,taste,104
799,male,excellent,35
800,male,done,406
801,male,anyone,29
802,male,name,575
803,male,egg,79
804,male,hulk,33
805,male,thunder,45
806,male,noise,85
807,male,deal,91
808,male,papa,21
809,male,sticks,35
810,male,horsie,61
811,male,b,34
812,male,spaceship,22
813,male,saying,270
814,male,what,13633
815,male,Daniel,25
816,male,John,36
817,male,tricked,25
818,male,idea,379
819,male,suit,47
820,male,crumbs,32
821,male,yet,339
822,male,pie,27
823,male,add,27
824,male,toot,64
825,male,monsters,42
826,male,yours,202
827,male,knife,61
828,male,I'm,2782
829,male,tough,30
830,male,knees,26
831,male,did,5019
832,male,drank,55
833,male,rocking,60
834,male,man,301
835,male,/.,480
836,male,record,87
837,male,ya,510
838,male,brush,118
839,male,lion,79
840,male,catching,27
841,male,ah,312
842,male,run,155
843,male,smart,159
844,male,pencil,23
845,male,street,98
846,male,gimme,21
847,male,feel,396
848,male,meant,52
849,male,wrestle,24
850,male,ears,57
851,male,broken,102
852,male,threw,64
853,male,hamburger,27
854,male,knocked,41
855,male,penguins,26
856,male,seat,76
857,male,be,2625
858,male,tonight,224
859,male,back,1833
860,male,badji,69
861,male,country,23
862,male,roll,68
863,male,looks,332
864,male,pee_pee,22
865,male,o,94
866,male,keys,103
867,male,hit,265
868,male,aren't,237
869,male,like,3733
870,male,girls,94
871,male,bum,30
872,male,Albuquerque,24
873,male,bowl,78
874,male,summer,55
875,male,Jenny,35
876,male,drawer,59
877,male,beep,51
878,male,morning,297
879,male,splat,28
880,male,soft,29
881,male,cheese,122
882,male,talk,593
883,male,eggs,123
884,male,vegetables,55
885,male,lets,44
886,male,head,472
887,male,bet,122
888,male,handle,28
889,male,fixed,87
890,male,chop,34
891,male,pants,84
892,male,army,28
893,male,tapes,61
894,male,brothers,55
895,male,floppy,50
896,male,daddy,473
897,male,you,37161
898,male,meat,102
899,male,alligator,53
900,male,plate,78
901,male,garbage,54
902,male,to,12236
903,male,fingers,83
904,male,game,209
905,male,pee,103
906,male,oop,85
907,male,kill,66
908,male,wa,21
909,male,sauce,29
910,male,face,151
911,male,carpet,29
912,male,scared,61
913,male,bathroom,56
914,male,things,551
915,male,Empire,44
916,male,snap,51
917,male,puppy,35
918,male,young,26
919,male,certainly,24
920,male,spin,29
921,male,care,75
922,male,corn,36
923,male,takes,52
924,male,owie,24
925,male,see,4082
926,male,kissed,20
927,male,can,4185
928,male,deep,30
929,male,goes,577
930,male,let's,1289
931,male,break,126
932,male,fourth,33
933,male,Mama,21
934,male,means,358
935,male,dizzy,21
936,male,phone,130
937,male,ahead,339
938,male,supper,86
939,male,smell,32
940,male,moving,78
941,male,feet,173
942,male,forgot,154
943,male,coke,43
944,male,afraid,55
945,male,that's,4537
946,male,dressed,94
947,male,nickels,23
948,male,devil,31
949,male,recorder,411
950,male,shot,61
951,male,instructions,30
952,male,pennies,23
953,male,flying,33
954,male,Santa,115
955,male,gotta,204
956,male,around,455
957,male,purple,22
958,male,pretend,118
959,male,sense,39
960,male,missed,72
961,male,little,2541
962,male,many,440
963,male,surprise,55
964,male,front,152
965,male,happen,219
966,male,places,29
967,male,Skywalker,35
968,male,Dick,35
969,male,Back,28
970,male,cold,252
971,male,stack,20
972,male,watch,547
973,male,favorite,56
974,male,sentences,22
975,male,without,72
976,male,flip,22
977,male,...,2900
978,male,story,651
979,male,loves,22
980,male,polite,20
981,male,comes,409
982,male,trunk,73
983,male,climbing,35
984,male,can't,885
985,male,feed,46
986,male,Bob,28
987,male,reason,132
988,male,huh,1510
989,male,oughta,22
990,male,Michael,47
991,male,girl,163
992,male,all_gone,45
993,male,side,258
994,male,pumpkin,58
995,male,much,489
996,male,forever,58
997,male,hook,31
998,male,lips,21
999,male,drawers,21
1000,male,mm,464
1001,male,chicken,163
1002,male,raining,36
1003,male,ocean,23
1004,male,I'll,1796
1005,male,blue,212
1006,male,scare,60
1007,male,Jesus,38
1008,male,picking,34
1009,male,yep,235
1010,male,hey,607
1011,male,squash,24
1012,male,size,24
1013,male,son,59
1014,male,shouldn't,56
1015,male,Granma,37
1016,male,crack,43
1017,male,Mark,1204
1018,male,Eric,45
1019,male,lettuce,38
1020,male,third,40
1021,male,underneath,28
1022,male,okay,10180
1023,male,dying,22
1024,male,ones,227
1025,male,day,373
1026,male,French,34
1027,male,neck,195
1028,male,wrong,365
1029,male,bunch,99
1030,male,soda,22
1031,male,but,1964
1032,male,horrible,50
1033,male,bonk,80
1034,male,oo,113
1035,male,stones,56
1036,male,light,420
1037,male,stick,84
1038,male,going,3243
1039,male,swing,201
1040,male,t,33
1041,male,bring,206
1042,male,baba,23
1043,male,neat,107
1044,male,might,294
1045,male,pressure,21
1046,male,backpack,25
1047,male,Bird,130
1048,male,darling,50
1049,male,white,74
1050,male,Monday,35
1051,male,god,36
1052,male,shopping,30
1053,male,Elliot,32
1054,male,waiting,33
1055,male,Ewoks,68
1056,male,ice,146
1057,male,dime,26
1058,male,six,145
1059,male,a_lot_of,317
1060,male,Mommy's,131
1061,male,ride,208
1062,male,fall,318
1063,male,Hood,21
1064,male,hang,116
1065,male,showed,22
1066,male,stand,172
1067,male,baby,440
1068,male,towel,100
1069,male,he's,1280
1070,male,Holland,34
1071,male,h,20
1072,male,blanket,83
1073,male,pancakes,52
1074,male,cartoon,28
1075,male,blankie,29
1076,male,paint,65
1077,male,shark,21
1078,male,Little,101
1079,male,mess,136
1080,male,explain,28
1081,male,helped,25
1082,male,0to,21
1083,male,loose,46
1084,male,woke,26
1085,male,metal,27
1086,male,potatoes,55
1087,male,soap,61
1088,male,bath,214
1089,male,hole,110
1090,male,o'clock,48
1091,male,swim,41
1092,male,learning,25
1093,male,cat's,20
1094,male,yum,44
1095,male,pool,55
1096,male,Oliver,78
1097,male,trees,137
1098,male,none,30
1099,male,quit,46
1100,male,tigers,44
1101,male,driving,32
1102,male,we'll,889
1103,male,except,87
1104,male,Kitty,30
1105,male,Han,42
1106,male,standing,33
1107,male,Seth,89
1108,male,gotten,32
1109,male,lego,21
1110,male,slow,24
1111,male,ever,315
1112,male,ask,222
1113,male,huge,27
1114,male,Cheerios,25
1115,male,saw,239
1116,male,heavy,49
1117,male,iron,21
1118,male,hospital,26
1119,male,instead,79
1120,male,happens,223
1121,male,motorcycle,115
1122,male,leg,137
1123,male,stay,297
1124,male,table,206
1125,male,sell,30
1126,male,nap,77
1127,male,cried,32
1128,male,window,107
1129,male,slide,72
1130,male,crocodile,74
1131,male,ahhah,23
1132,male,Christmas,109
1133,male,mouth,363
1134,male,wow,299
1135,male,here,4557
1136,male,born,33
1137,male,shower,153
1138,male,are,5320
1139,male,bears,33
1140,male,she'll,42
1141,male,kind,624
1142,male,kitty,217
1143,male,chichi,21
1144,male,banana,58
1145,male,house,546
1146,male,has,648
1147,male,between,41
1148,male,bad,740
1149,male,haven't,119
1150,male,clear,23
1151,male,lying,23
1152,male,wanted,209
1153,male,Marky,1232
1154,male,able,77
1155,male,bags,39
1156,male,peanutbutter,134
1157,male,Easter,25
1158,male,fault,20
1159,male,already,193
1160,male,so,2542
1161,male,accident,42
1162,male,careful,141
1163,male,lots,30
