,child_sex,word,freq
0,male,Chi's,34
1,male,sunshine,29
2,male,buzz,34
3,male,Robin,64
4,male,!,9241
5,male,logs,22
6,male,wonderful,36
7,male,fold,26
8,male,umbrella,48
9,male,snow,105
10,male,across,52
11,male,answer,43
12,male,north,25
13,male,Boston,22
14,male,mean,502
15,male,cookies,167
16,male,pipe,43
17,male,still,799
18,male,live,183
19,male,roared,49
20,male,k,31
21,male,five,374
22,male,trying,192
23,male,whee,54
24,male,friends,91
25,male,Timmy,100
26,male,kick,44
27,male,this,7550
28,male,thinks,24
29,male,biting,20
30,male,castle,31
31,male,time,886
32,male,found,357
33,male,shave,31
34,male,bunny,288
35,male,years,109
36,male,plenty,39
37,male,cooking,90
38,male,down,2058
39,male,nothing,194
40,male,dip,27
41,male,lemme,110
42,male,orange,214
43,male,snake,42
44,male,crayon,79
45,male,set,162
46,male,week,112
47,male,Tuesday,93
48,male,rub,21
49,male,ago,65
50,male,hours,26
51,male,one's,164
52,male,tail,96
53,male,buddy,68
54,male,ow,72
55,male,s,33
56,male,crab,28
57,male,fuzzy,58
58,male,Richard,28
59,male,need,558
60,male,nah,30
61,male,finish,307
62,male,Bear,413
63,male,comb,56
64,male,mom,31
65,male,bouncie,43
66,male,probably,273
67,male,bathtime,31
68,male,themselves,21
69,male,Mot,67
70,male,share,50
71,male,showing,24
72,male,king,32
73,male,medicine,41
74,male,lights,21
75,male,rock,80
76,male,beads,35
77,male,move,235
78,male,certain,21
79,male,Sesame,24
80,male,them,2649
81,male,your,5662
82,male,should,757
83,male,played,110
84,male,kiss,121
85,male,pear,27
86,male,outside,244
87,male,hair,182
88,male,swings,23
89,male,throwing,48
90,male,doll,91
91,male,dish,51
92,male,dressing,24
93,male,page,203
94,male,Brian,46
95,male,we'd,56
96,male,fruit,66
97,male,better,576
98,male,boring,56
99,male,strawberry,29
100,male,pudding,21
101,male,ready,493
102,male,breakfast,108
103,male,had,905
104,male,g,34
105,male,nineteen,23
106,male,grab,27
107,male,stays,28
108,male,"""/.",228
109,male,toast,60
110,male,pajamas,35
111,male,yuck,44
112,male,yogurt,30
113,male,enough,315
114,male,turkey,51
115,male,zoo,113
116,male,shade,22
117,male,test,22
118,male,eat,1810
119,male,seems,33
120,male,call,476
121,male,yelling,25
122,male,said,1540
123,male,Swiss,23
124,male,people,419
