,age,word,pfgw,OR,LOR,freq
0,1,Pinocchio,1.0,1.0,0.0,58
1,1,climbing,0.4868684587220815,0.9488157582021914,-0.052540642316108215,27
2,1,boat,0.5742472959677055,1.3488206456197407,0.29923061480588586,58
3,1,apart,0.3780741518019876,0.6078457685298871,-0.49783409937679923,126
4,1,careful,0.5321226604576469,1.137372380600306,0.12872067267002474,243
5,1,Zach,0.10546597757008247,0.1178914256839795,-2.1379911994101484,29
6,1,push,0.34995167422863627,0.5379446847319453,-0.6199995405897025,739
7,1,crayon,0.5733319298947277,1.3438550516343353,0.2955423877985339,169
8,1,tickle,0.4838793684397373,0.9375125385138231,-0.06452514681226322,186
9,1,looked,0.4179361088257564,0.7179994101877961,-0.3312865313997153,63
10,1,nice,0.4198299397574158,0.7232402089109077,-0.32401387284503114,1001
11,1,card,0.6548910979529827,1.89767592577681,0.6406299404968064,20
12,1,pear,0.7330555929960422,2.7463548552960186,1.0102745252517091,59
13,1,laundry,0.17380732511370914,0.2103525368786156,-1.5589704087444283,41
14,1,bicycle,0.8867988295667797,7.8343678793117,2.0585201934609345,26
15,1,puts,0.49187634096328464,0.9680229077164669,-0.03249952698922151,37
16,1,broken,0.6071971077471927,1.5459161266838464,0.4356166968719728,98
17,1,plates,0.8985352030273348,8.856332716129517,2.181132764272604,29
18,1,June,0.986356064359076,72.3616217205029,4.281676072112643,287
19,1,interest,0.4126251316573077,0.7024790935767407,-0.3531396382501842,27
20,1,purr,0.0,1.0,0.0,30
21,1,dishes,0.7045100115372154,2.3842756123390156,0.8688953517234818,20
22,1,orange,0.49761980256462474,0.9905181642377413,-0.009527074558633572,386
23,1,spot,0.3656441533719936,0.5763704391617566,-0.5510047014568522,61
24,1,words,0.45176505939411615,0.8240204824862862,-0.19355989199533535,56
25,1,Dumbo,0.591429116732594,1.4476336981068902,0.3699302910403281,87
26,1,spill,0.8678776161557992,6.569596362523567,1.8824523941592335,52
27,1,Clifford,0.605165392222779,1.532744266764142,0.42705976716378824,35
28,1,ones,0.4971950050734467,0.9888403258650418,-0.011222410479796174,122
29,1,set,0.3964538118290409,0.6568423718862538,-0.4203112103086689,69
30,1,lay,0.6077180316981479,1.5492749465565347,0.43778704507449834,78
31,1,coloring,0.4412083716432229,0.7895636238170408,-0.23627486105143466,39
32,1,buddy,0.0,1.0,0.0,32
33,1,figure,0.4190347800627865,0.721262009579531,-0.3267528102349806,29
34,1,fun,0.6153742600634663,1.6001739697385284,0.47011235442151966,195
35,1,woof,0.49110376683643736,0.9650269881785059,-0.035599211009862665,175
36,1,wiping,0.3045490904907335,0.43790449382822083,-0.8257544430026842,20
37,1,basket,0.3889523788666999,0.6364864739228631,-0.4517921119208241,99
38,1,him,0.5171328485407103,1.0711111671038689,0.06869658356162976,1192
39,1,Mouse,0.9623282651640044,25.549293801717834,3.2406096764132375,52
40,1,colors,0.38006887464788675,0.6130427652930847,-0.48932058154279934,80
41,1,machine,0.06956503875809744,0.07474718507134241,-2.5936437253288807,88
42,1,tire,0.06377584143571598,0.06811390234404356,-2.6865739406404363,32
43,1,clothes,0.3674148791209661,0.5807375865609563,-0.5434562824012926,149
44,1,owl,0.3204683779864203,0.4715693699384933,-0.7516890616680505,57
45,1,hook,0.7284258499824726,2.6823562719704293,0.9866956142067151,29
46,1,turtle,0.5563506192171731,1.2540556547481325,0.22638282300270723,49
47,1,frog,0.595370685920386,1.4715137765143234,0.3862916508727253,122
48,1,size,0.8719922481026917,6.812423989833428,1.918748002471474,23
49,1,mush,0.7730374606344692,3.4061778330440964,1.2255907925757212,26
50,1,carrot,0.5372814525198506,1.1611547096517323,0.1494149493520084,47
51,1,stepped,0.3964538118290409,0.6568634723262629,-0.4202790867703535,23
