,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.43692622443773965,186,0.7758326009075897,-0.253818502549838
1,70s,owl,0.9542762410446372,20,20.873390674232983,3.0384751743151495
2,70s,pig,0.840574931312511,29,5.273333126877458,1.662662634520473
3,70s,crocodile,0.40332938737169116,21,0.6759465027927638,-0.39164134395126715
4,70s,tomato,0.5419025194974098,27,1.1829613246771498,0.16802089188123528
5,70s,starting,0.0,21,1.0,0.0
6,70s,pretty,0.5648698683281453,192,1.2984032948242301,0.26113527481840587
7,70s,kitty,0.9194476254930686,262,11.43358564069988,2.4365551329599944
8,70s,Miriam,1.0,43,1.0,0.0
9,70s,yup,0.9975867661504519,1132,417.01738261270197,6.033127905852556
10,70s,place,0.7497347773468155,82,2.996688275481411,1.0975077707398355
11,70s,buy,0.40512885498033524,81,0.6809597621499416,-0.38425206099541537
12,70s,girls,0.6710494439258898,20,2.0400752025214963,0.7129866711577908
13,70s,screw,0.06424242863235055,34,0.06863843605344232,-2.678902608831204
14,70s,finish,0.7454945193497293,33,2.929546932581834,1.0748477805542995
15,70s,boy,0.6626053031824698,276,1.9652101547366292,0.6755991885779744
16,70s,noise,0.5234568083395428,64,1.0984700672055498,0.09391836368251533
17,70s,Jack,0.858983735182341,72,6.093785751448363,1.8072695226511568
18,70s,moon,0.7880375217017942,57,3.718742107796187,1.3133854680362564
19,70s,growing,0.21544716681494797,20,0.2745889583849393,-1.292479996271199
20,70s,together,0.31398105838340445,85,0.45758073132398597,-0.7818019479237808
21,70s,sugar,0.5442037351276443,48,1.1940002336111195,0.17730921062459515
22,70s,story,0.7671893978439592,76,3.2963502179956787,1.1928158618623677
23,70s,monkeys,0.7330567224503206,28,2.746384553449771,1.0102853388554658
24,70s,say,0.4806796789450005,363,0.9254980872502206,-0.07742321369117364
25,70s,swim,0.6673162119700257,65,2.0061844397207342,0.696234629341433
26,70s,through,0.14810581722224478,161,0.1737139993964601,-1.7503450137238636
27,70s,barrels,0.29500784263587404,29,0.41841948112268595,-0.8712708063146702
28,70s,lemme,1.0,41,1.0,0.0
29,70s,outside,0.28592780392683065,277,0.4000749786094253,-0.9161033029164963
30,70s,Rufus,0.0,40,1.0,0.0
31,70s,sorry,0.6578014348775639,44,1.9224798699287706,0.6536159515645702
32,70s,nurse,0.7424950106265557,29,2.8837261065132735,1.0590832449104342
33,70s,took,0.40235742441250183,50,0.6731928338942805,-0.3957234615612983
34,70s,ago,0.23051831668639464,28,0.2995435615150436,-1.2054954245405067
35,70s,skirt,1.0,23,1.0,0.0
36,70s,tall,0.38562984904275993,22,0.6276601862296242,-0.46575636369383283
37,70s,Chris,0.0,21,1.0,0.0
38,70s,game,0.11953458147205794,100,0.13568935507268878,-1.9973871597820756
39,70s,Christopher,1.0,36,1.0,0.0
40,70s,teacher,0.4607265006024951,32,0.8543308508936267,-0.15743674699430663
41,70s,pants,0.6022391975742692,88,1.5142767925703877,0.41493796034655145
42,70s,called,0.6008426065599997,64,1.5054221630322473,0.4090733658642776
43,70s,trash,0.5017211886519187,23,1.0069091246893798,0.006885366058843533
44,70s,lie,0.9866924094260693,137,74.22159887798037,4.307055197814596
45,70s,tape,0.23284520132886252,194,0.3032913789126464,-1.1930612889822276
46,70s,makes,0.5412448460218193,56,1.1798523955400364,0.16538934212795844
47,70s,looking,0.4882065779111476,71,0.9539015748111714,-0.04719478391382245
48,70s,valentine,1.0,24,1.0,0.0
49,70s,seal,0.9165585875131116,22,10.98600272513316,2.3966219829754825
50,70s,hunhunh,0.0,106,1.0,0.0
51,70s,fast,0.4114222522272522,54,0.6989619498929153,-0.3581589732901755
52,70s,flat,0.04558159853271361,24,0.047751136623317536,-3.041752408709013
53,70s,rest,0.36575749311510486,61,0.5766151571221751,-0.5505802070574737
54,70s,flying,0.507338882323807,31,1.0297962809565466,0.029360997200336147
55,70s,Peter,0.06823302685065244,32,0.07321536389392039,-2.614349990777333
56,70s,wall,0.4162377465844548,94,0.7129439265095243,-0.33835250610714773
57,70s,eight,0.6176436485240029,84,1.6155995455841585,0.47970612343953883
58,70s,needs,0.40332938737169116,42,0.6759264332112938,-0.3916710354717304
59,70s,something,0.4504508571985994,461,0.8193980763985649,-0.19918526144526705
60,70s,jumping,0.6697380706475355,37,2.0280907040065936,0.7070948105702817
61,70s,bounce,0.5234568083395428,24,1.0984548213290395,0.09390448439461598
62,70s,quite,0.8682593940185025,21,6.5914531237903535,1.8857738285756949
63,70s,plants,0.0,25,1.0,0.0
64,70s,candy,0.2939115182162896,131,0.4160903839132022,-0.8768527732982488
65,70s,telephone,0.5483434101289553,40,1.2141063405065575,0.19400828394651032
66,70s,knock,0.5007310946255892,44,1.0029291369009652,0.002924855338290716
67,70s,yeah,0.4740590426991488,4708,0.8997067238345873,-0.10568643116853113
68,70s,popped,0.3545150668778511,21,0.5491984115311076,-0.5992954974247916
69,70s,we,0.3376645789526469,1877,0.507540916289082,-0.6781779480863542
70,70s,first,0.2840066100678834,147,0.3964787441895279,-0.9251328479456697
71,70s,cry,0.8317349709872162,143,4.9465797894182275,1.5986963861308245
72,70s,apple,0.8218571271765923,130,4.616411146316711,1.5296175950652944
73,70s,two,0.3728808941105923,709,0.5938105211193564,-0.5211949985215423
74,70s,says,0.6092352077709039,75,1.559274668137393,0.44422075681355383
75,70s,mice,0.7000777154106932,25,2.334372653304534,0.8477431840606963
76,70s,babies,0.8381454513823884,40,5.179454365463425,1.6446997158706658
77,70s,wonder,0.5942536966544806,28,1.464651782119964,0.38161752283026606
78,70s,cheese,0.5316292043990339,122,1.1351253814104054,0.12674311303520375
79,70s,sleep,0.8203771844076895,294,4.5737777180969195,1.5203394975891436
80,70s,wrong,0.19620547195168486,44,0.24405222686690403,-1.4103730320567067
81,70s,bathroom,0.8682593940185025,70,6.593271792330092,1.8860497036603618
82,70s,stick,0.549650005112807,76,1.2205634878847007,0.19931262742892258
