,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.5130505724384888,151,1.0536320393552792,0.05224328039543469
1,70s,owl,0.9319910008586264,27,13.706393100247526,2.617862373640095
2,70s,pig,0.8769389339022031,30,7.127278985759481,1.9639295326616149
3,70s,tomato,0.7369593431764644,32,2.802014201512972,1.0303385162506407
4,70s,pretty,0.5810473197301325,188,1.3872188444179194,0.32730091145152546
5,70s,kitty,0.9460655888821826,272,17.57385179272989,2.8664121037121486
6,70s,grilled,0.0,22,1.0,0.0
7,70s,Miriam,1.0,36,1.0,0.0
8,70s,yup,0.9969509957004512,1197,330.0114645778694,5.799127395002125
9,70s,place,0.7115419472173407,91,2.4674235155754323,0.9031744951178093
10,70s,buy,0.5739062179888887,78,1.3470165798367437,0.29789220606572236
11,70s,girls,0.7668424146474282,20,3.2892103024209143,1.1906475063062547
12,70s,screw,0.1412234336650642,46,0.16440846410258395,-1.8054013128764501
13,70s,finish,0.7189486084907711,30,2.5583212153089323,0.9393512681068708
14,70s,boy,0.6491266749915584,301,1.8512756939496269,0.6158749657471083
15,70s,noise,0.5706065706156273,73,1.3289683279239617,0.28440294793769894
16,70s,moon,0.7484727207246463,78,2.976583224277579,1.0907760736698016
17,70s,Jack,0.9113314215696149,83,10.283336879981428,2.330524806576073
18,70s,growing,0.5029779073367133,25,1.0119841100327283,0.011912869193315703
19,70s,together,0.26763443174480905,72,0.3653499578457231,-1.0068995961254477
20,70s,sugar,0.6351970682801172,44,1.7413608429804264,0.5546669012174652
21,70s,story,0.7668424146474282,80,3.2900073503810594,1.1908897989331615
22,70s,monkeys,0.7381578958787571,25,2.819348757857657,1.0365059213500742
23,70s,say,0.436434994343054,401,0.774128223703537,-0.25601775541346516
24,70s,medicine,0.5057401493960172,29,1.023229768506702,0.022964064395938833
25,70s,swim,0.7668424146474281,64,3.2897947499941975,1.190825176811191
26,70s,through,0.13923063357456744,140,0.16163467552872265,-1.8224165796217413
27,70s,barrels,0.31356297736517647,34,0.45675586836304577,-0.7836062357210708
28,70s,cinnamon,0.5466798298555006,21,1.2059639271737281,0.18727918672475144
29,70s,lemme,1.0,41,1.0,0.0
30,70s,biting,0.9583725554077528,22,23.026190402524673,3.136632281240331
31,70s,outside,0.3014715821811094,308,0.4311982787654999,-0.8411872511265321
32,70s,Rufus,0.0,36,1.0,0.0
33,70s,sorry,0.5522430052578248,34,1.2333867674244123,0.20976385498228373
34,70s,nurse,0.7740615475006088,33,3.426453241027228,1.2315256856722783
35,70s,took,0.3470652583566952,49,0.5314886522723229,-0.6320734318093875
36,70s,ago,0.13972354236570203,31,0.1623911132422281,-1.8177475741666822
37,70s,Chris,0.13540912451499387,24,0.15659684857377082,-1.8540806196779205
38,70s,knocked,0.31965812094298607,20,0.4698246478538669,-0.755395743565924
39,70s,game,0.17314949625119844,106,0.20930451238902922,-1.5639650903310065
40,70s,Christopher,1.0,48,1.0,0.0
