,word,pfgw,freq,OR,LOR
0,trunk,0.10065645514223194,457,0.11187891531731753,-2.1903381057497415
1,Dad,0.20162224797219,863,0.2524022774807995,-1.376731125056266
2,grandmother's,0.95,20,19.000361866086273,2.9444580245685636
3,Pluto,0.5172413793103448,29,1.0714297050894572,0.06899392956988509
4,April,0.8837209302325582,43,7.600265373798252,2.028183164287713
5,same,0.46572104018912525,423,0.8716546637376895,-0.1373619613366368
6,climbing,0.6911764705882353,68,2.2381568105623284,0.8056526747105291
7,shave,0.375,24,0.5999961909236058,-0.5108319722467992
8,boat,0.5286103542234333,367,1.1214122049059376,0.11458878828111198
9,penguin,0.4642857142857143,56,0.8666629986011973,-0.14310507603286374
10,roller,0.23404255319148937,47,0.30554747300752255,-1.18565011798298
11,Minnie,0.7037037037037037,27,2.375027642548257,0.8650090763865594
12,pan,0.5277777777777778,36,1.1176494239613481,0.11122775128392835
13,feathers,0.33333333333333337,21,0.49999629673912005,-0.6931545871091336
14,black,0.5287958115183246,573,1.1222614185251394,0.11534577329968605
15,wrap,0.4411764705882352,34,0.7894703428942315,-0.23639301040716024
16,knob,0.9047619047619048,21,9.500170881207406,2.2513097859402387
17,apart,0.4788732394366197,142,0.9189130848341134,-0.08456373690521139
18,careful,0.4791666666666667,96,0.9199961061250231,-0.08338584142080893
19,cock_a_doodle_doo,0.6562500000000001,32,1.9091111089949306,0.6466377457711816
20,I've,0.5330188679245284,212,1.1414310511280163,0.13228278317309025
21,bit,0.5681818181818182,352,1.3158563130936174,0.27448764236273726
22,telephones,0.6666666666666667,48,2.000033859280829,0.693164110057055
23,rock,0.41333333333333333,300,0.7045066857425851,-0.35025745763508237
24,Zach,0.11538461538461539,26,0.1304320224259329,-2.0369030888861266
25,Cleo,1.0,30,1.0,0.0
26,push,0.3634945397815912,641,0.5709726634601,-0.5604139453231273
27,crayon,0.5273972602739725,146,1.1159514756839453,0.1097073824438703
28,ya,0.5525525525525526,666,1.2349908268956036,0.21106354243745976
29,unhunh,0.5232558139534884,86,1.0975656210018174,0.09309465552537763
30,send,0.34285714285714286,35,0.5217330579748788,-0.6505992050903641
31,son,0.24390243902439027,41,0.32257347753683563,-1.13142433137377
32,cries,0.64,25,1.7777909450529605,0.5753715514684234
33,horsies,0.5588235294117647,34,1.2666720276457226,0.2363930104071603
34,tickle,0.4508196721311475,122,0.8208850990348844,-0.19737213177843224
35,burned,0.41463414634146345,41,0.7083280869915766,-0.34484789291928575
36,isn't,0.49492385786802023,394,0.979895349435486,-0.020309499309901745
37,looked,0.5377358490566038,106,1.1632751532145995,0.15123943473222465
38,buying,0.19999999999999998,20,0.24999682578646434,-1.386307058054639
39,take,0.4716914366595895,2826,0.8926818598839641,-0.1135250215096543
40,cash,0.638888888888889,36,1.7692494893279576,0.5705554393361331
41,ant,0.5,32,1.0,0.0
42,hotdog,0.7636363636363636,55,3.2308683678856296,1.1727509456489804
43,radio,0.3725490196078431,51,0.5937418328834697,-0.5213106788715189
44,they're,0.5622154779969651,1318,1.2844517874999157,0.25033200280336965
45,o,0.6047904191616766,334,1.5304163959200692,0.4255398525732324
46,bracelet,0.4186046511627907,43,0.719994667242266,-0.328511473607429
47,gas,0.15126050420168066,119,0.17820217047765458,-1.7248365840103188
48,lock,0.34848484848484845,66,0.5348724018017001,-0.6257270618373232
49,Koko,0.024390243902439025,41,0.024998968383875466,-3.6889207196103264
50,nice,0.3468834688346883,738,0.5309932944135666,-0.6330058860429734
51,river,0.14035087719298245,57,0.1632582234935637,-1.8124221384737003
52,card,0.8039215686274509,51,4.1001344861117435,1.4110197746629742
53,pear,0.6814159292035399,113,2.1389816830204196,0.7603298667257907
54,laundry,0.34782608695652173,23,0.5333293831842152,-0.6286160659793991
55,purse,0.721311475409836,61,2.5883092377506896,0.9510048585849035
56,plain,0.40816326530612246,49,0.6896486049642622,-0.37157307927964506
57,mommy,0.5632887189292544,2615,1.2902948156184522,0.25487073150157724
58,frisbee,0.6296296296296297,27,1.7000125912202162,0.5306356576348689
59,bicycle,0.7386363636363636,88,2.826212553076621,1.0389374948368586
60,puts,0.2542372881355932,59,0.3408986303109178,-1.0761701177081353
61,bother,0.5588235294117647,34,1.2666720276457226,0.2363930104071603
62,broken,0.4511434511434511,481,0.8219288117404644,-0.1961014913983388
63,guitar,0.45714285714285713,35,0.8421025901020305,-0.17185343118553598
64,eleven,0.5294117647058822,136,1.1250095233257993,0.11779150079904228
65,Mel,1.0,23,1.0,0.0
66,talks,0.6000000000000001,35,1.5000111099472118,0.4054725147122099
67,feather,0.26666666666666666,30,0.36363097706938435,-1.0116157248473874
68,oof_oof,1.0,45,1.0,0.0
69,plates,0.6460176991150443,113,1.8250637269892396,0.6016149053230178
70,pssh,0.28571428571428575,35,0.39999365153262584,-0.9163066031685388
71,Millisandy,1.0,32,1.0,0.0
72,morning,0.5970695970695972,273,1.4819012928630615,0.39332592064971844
73,fixing,0.6041666666666667,48,1.5263319394083408,0.42286743175572683
74,person,0.3826086956521739,115,0.6197006050456095,-0.4785188126621079
75,flower,0.6955017301038062,289,2.2843640566016767,0.8260876734008059
76,smaller,0.3225806451612903,31,0.47618493387768923,-0.7419489836539619
77,dishes,0.5825242718446602,103,1.3953739371291303,0.33316243464262785
78,orange,0.5466284074605452,697,1.2057791569276899,0.18712596124429476
79,Easter_Bunny,1.0,22,1.0,0.0
80,scared,0.4009216589861751,217,0.6692003185236755,-0.4016718338927801
81,spot,0.48780487804878053,41,0.9523799446770561,-0.04879122225908286
82,...,0.5915604308726159,10119,1.451200324908625,0.3723910242683358
83,Gloria,1.0,36,1.0,0.0
84,plants,0.34782608695652173,23,0.5333293831842152,-0.6286160659793991
85,forty,0.5851851851851853,135,1.4107486190697396,0.34412049900414143
86,words,0.5904761904761905,105,1.4418894531242503,0.36595437373560824
87,Dumbo,0.6851851851851852,108,2.1765627094902698,0.777746893674305
88,spill,0.6222222222222221,90,1.6470971651593096,0.49901444469476336
89,cupcakes,0.8461538461538461,26,5.5001047510416905,1.704767137701003
90,wings,0.37142857142857144,35,0.5909034638406022,-0.5261026186734091
91,ones,0.39341085271317827,516,0.6484867996638385,-0.43311363061578645
92,set,0.4857142857142857,210,0.9444384480859976,-0.05716476294551841
93,lay,0.7844827586206897,116,3.640254214420933,1.292053518336641
94,waffle,0.12903225806451613,31,0.14814454286857676,-1.9095668408176618
95,hopping,0.425531914893617,47,0.7407352543528609,-0.300111999101405
96,diving,0.36363636363636365,22,0.5714249437406058,-0.559622136409514
97,have_to,0.17391304347826086,23,0.2105229745120677,-1.558160489240175
98,coloring,0.6739130434782609,46,2.066701654553169,0.725953932862133
99,enh,0.0,31,1.0,0.0
100,where,0.49308524013075183,3977,0.9726615302302964,-0.027719119359084457
101,dreamed,0.08571428571428572,35,0.09374712337202697,-2.3671542986340937
102,her,0.7763551002987623,2343,3.476139681997516,1.2459223912900996
103,Clip_clop,1.0,27,1.0,0.0
104,night_night,0.751552795031056,161,3.0252592859886622,1.1069968021859549
105,stops,0.36363636363636365,22,0.5714249437406058,-0.559622136409514
106,arrows,0.14285714285714288,21,0.16666402149151904,-1.7917753404048873
107,unless,0.375,24,0.5999961909236058,-0.5108319722467992
