,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.483439719539327,414,0.9358417015648582,-0.06630893906709386
1,70s,quiver,0.0,28,1.0,0.0
2,70s,pig,0.3939436933489153,46,0.6499915799677164,-0.4307958700721776
3,70s,Wellfleet,1.0,27,1.0,0.0
4,70s,tomato,0.741258844333531,23,2.8649676814788783,1.0525570696419535
5,70s,laughing,0.8762055296579673,24,7.078312983586028,1.9570356001581244
6,70s,starting,0.22922232518313543,22,0.29737975396648525,-1.2127453240505288
7,70s,Zeren,1.0,21,1.0,0.0
8,70s,Wood,1.0,55,1.0,0.0
9,70s,chew,0.6525137356189876,20,1.8778480475420742,0.6301264656606
10,70s,pretty,0.43414171513834654,751,0.7669857637365152,-0.26528703875647913
11,70s,kitty,0.7236474088370297,280,2.6196107599773955,0.9630257418420246
12,70s,tasted,0.2101646520279799,24,0.26607494067552395,-1.3239772780165349
13,70s,Miriam,1.0,51,1.0,0.0
14,70s,yup,0.7106146356563268,24,2.4556788258542084,0.8984032305015931
15,70s,place,0.6535519084704321,192,1.8867893930364794,0.6348766507439887
16,70s,buy,0.6348276370379273,155,1.7386641049578562,0.5531170625796905
17,70s,girls,0.9385722501326101,145,15.28549367427515,2.7269042527783873
18,70s,screw,0.08081838924681957,25,0.08791846150747878,-2.4313454678174153
19,70s,finish,0.4771790761793817,215,0.9126723474975176,-0.09137833739005086
20,70s,boy,0.5495639901193458,598,1.2203012916545128,0.19909778862802363
21,70s,mustard,0.05052834865583811,20,0.05321430817128944,-2.9334279682071167
22,70s,noise,0.5732226091194523,156,1.3432395153305106,0.29508424514724163
23,70s,loose,0.6358997192312728,30,1.7465414072746324,0.5576374937009267
24,70s,hamper,1.0,26,1.0,0.0
25,70s,Jack,0.8141802881019635,48,4.381981717187207,1.4775010689115373
26,70s,moon,0.6979903732518355,69,2.3113538016780524,0.8378334141993179
27,70s,growing,0.38899095342136825,44,0.6366172453001191,-0.45158667480562065
28,70s,together,0.32203189137667415,316,0.47482619410228877,-0.7448064490609292
29,70s,count,0.5027669327708403,48,1.0111301725432318,0.011068687974722534
30,70s,sugar,0.6727709017912703,91,2.0561687530219666,0.7208444225427549
31,70s,story,0.6905421455507055,279,2.2322135571232455,0.8029937196567682
32,70s,choose,0.8198224798431482,22,4.550286075731003,1.5151901047734189
33,70s,monkeys,0.9442475021443901,71,16.939827624768355,2.829667513538627
34,70s,dessert,0.9175082373972565,24,11.123133934989218,2.409027077802273
35,70s,belong,0.5393363706596601,41,1.170793319854224,0.15768157019429435
36,70s,say,0.548474105101948,1312,1.2152046188995114,0.1949124732299176
37,70s,medicine,0.5687544168484316,53,1.318894889859434,0.2767941812947958
38,70s,chimney,0.7761225319835682,31,3.4669182228051705,1.2432660791172803
39,70s,swim,0.665390054754847,89,1.9887406758938573,0.6875016122334042
40,70s,through,0.3023293797171659,230,0.43321620962860924,-0.8365183462067604
41,70s,barrels,0.1614931217172818,100,0.19255479185006932,-1.647374532767209
42,70s,cinnamon,0.2592627175771098,35,0.34998761516788085,-1.049857510359376
43,70s,lemme,0.8857402905386481,26,7.752487562189056,2.048013767629884
44,70s,shore,0.0,43,1.0,0.0
45,70s,biting,1.0,23,1.0,0.0
46,70s,outside,0.32425948154808754,435,0.47962526148317314,-0.7347501852326347
47,70s,Rufus,0.0,21,1.0,0.0
48,70s,amount,0.8679404353135005,30,6.572803422134617,1.88294044196287
49,70s,sorry,0.6165440352724112,158,1.6080497853582645,0.4750221313211882
50,70s,nurse,1.0,41,1.0,0.0
51,70s,took,0.5027669327708402,232,1.0111334447529967,0.011071924159893392
52,70s,ago,0.31271864697473106,87,0.45496118458884416,-0.7875431722661188
53,70s,skirt,0.8348648680014054,24,5.055905720592793,1.6205570096360449
54,70s,tall,0.5451186547565313,59,1.1983957696974645,0.18098380381586313
55,70s,seeing,0.7165390906798373,21,2.527896508983107,0.9273875375443802
56,70s,Chris,0.06123925866544962,33,0.06522817754223731,-2.729863732515263
57,70s,knocked,0.5027669327708402,44,1.0111301014295981,0.01106861764388079
