,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.4775836243188457,393,0.9141306566181533,-0.0897817673963255
1,70s,quiver,0.0,24,1.0,0.0
2,70s,pig,0.5123978372063868,47,1.0508561643597754,0.04960522654418911
3,70s,Wellfleet,1.0,22,1.0,0.0
4,70s,tomato,0.6682296927615003,24,2.0141853488349803,0.7002148202678988
5,70s,laughing,0.8075483936748143,31,4.196366763581372,1.43421909462206
6,70s,starting,0.3058407898510138,23,0.44057919446148347,-0.8196650666514802
7,70s,Wood,1.0,35,1.0,0.0
8,70s,pretty,0.41309045204894435,773,0.703538878541517,-0.35163213950337785
9,70s,kitty,0.7275519272222473,325,2.671684580680526,0.982709202553906
10,70s,tasted,0.19464991179652183,31,0.24168148519691124,-1.4201345966192627
11,70s,Miriam,1.0,74,1.0,0.0
12,70s,place,0.5863244162478265,195,1.417505264651806,0.3488984706529479
13,70s,buy,0.5749702056657723,157,1.3528776982706505,0.3022339521026992
14,70s,girls,0.921147924392897,126,11.685934438908403,2.4583859338913157
15,70s,screw,0.11610533839916531,26,0.13134820779200576,-2.0299034074659006
16,70s,finish,0.47432934995061754,237,0.9022968523791718,-0.10281170842933623
17,70s,boy,0.5348802202196087,649,1.1501497904124869,0.1398921864256314
18,70s,mustard,0.07455850869264267,27,0.08055946558130173,-2.5187596643909824
19,70s,noise,0.5551377933117471,103,1.2479322131570925,0.22148795209151304
20,70s,loose,0.5169101790192222,33,1.0700122285126423,0.06767007692499796
21,70s,moon,0.6594778855334827,76,1.9368164786182773,0.6610456347727404
22,70s,Jack,0.7704784403058674,39,3.3571150907125475,1.2110820012090147
23,70s,growing,0.5658333149073587,39,1.3032841741809296,0.26488736659807516
24,70s,together,0.3753520319038658,289,0.6007639605978279,-0.5095531660207931
25,70s,count,0.38261444260979083,42,0.6197139484594076,-0.47849728086104765
26,70s,sugar,0.5425645605813273,98,1.1861323596972013,0.17069789611681757
27,70s,story,0.5990522943318259,303,1.494376711809762,0.40170920473193705
28,70s,choose,0.7612820901636792,25,3.1891776039736404,1.159763079162509
29,70s,monkeys,0.9084819049286585,76,9.92876908932714,2.29543651159482
30,70s,belong,0.5850438957446898,48,1.4099301248933662,0.343540146348882
31,70s,chimney,0.7223447849779464,43,2.6017477464236722,0.9561834293583343
32,70s,say,0.5601042589146957,1422,1.273960862321575,0.24213083636535768
33,70s,medicine,0.617049977599109,65,1.6113849348989533,0.4770940172412679
34,70s,swim,0.5073781537402252,89,1.0299589417516057,0.02951893906993693
35,70s,through,0.2749057265912672,234,0.3790040425422736,-0.9702084076181429
36,70s,barrels,0.1766977698129163,74,0.214588164261455,-1.5390346028626247
37,70s,practicing,0.1257722440602442,24,0.14385847370525273,-1.9389252841831606
38,70s,cinnamon,0.201129084845341,40,0.25174756475094806,-1.379328420713477
39,70s,shore,0.0,43,1.0,0.0
40,70s,outside,0.29464320726782295,440,0.41748215498107405,-0.8735134781650178
41,70s,amount,0.9568136573781849,23,22.15695558686616,3.0981514691769756
42,70s,sorry,0.5977208786932591,151,1.4859759252007434,0.3960717450881128
43,70s,nurse,1.0,36,1.0,0.0
44,70s,took,0.45198060773235094,211,0.8246997414784875,-0.19273590861627593
45,70s,ago,0.32586937792312076,74,0.48335242866408296,-0.7270092254351693
46,70s,skirt,0.8853322141447109,26,7.721338990559929,2.0439877933699964
47,70s,tall,0.4272542354962695,47,0.7459591414606671,-0.29308445043827985
48,70s,Chris,0.0,30,1.0,0.0
49,70s,knocked,0.7073422168634236,34,2.4170688614049602,0.8825555917602508
50,70s,loves,0.8396600053457763,31,5.237099067379365,1.655767731937098
51,70s,game,0.19694468639181245,240,0.24513088990673682,-1.4059629665779119
52,70s,teacher,0.7942565716702684,29,3.8606327531268105,1.3508310957229142
53,70s,pants,0.7314468593764847,163,2.7243133501227246,1.0022164147561687
54,70s,handle,0.14903904174024107,27,0.17513150322679313,-1.7422181402433203
55,70s,called,0.7100081943811585,374,2.449600539751685,0.8959249662640425
56,70s,trash,0.2571568462331254,86,0.34613324020026004,-1.0609314907675027
57,70s,lives,0.5534651321702914,29,1.2394790152929955,0.2146911423723806
58,70s,grocery,0.46008208906506987,24,0.8521282106987083,-0.16001828143337046
59,70s,summer,0.4660376410070718,56,0.8727806195531898,-0.13607104962136946
60,70s,attached,0.6537696032851597,23,1.8882927316293932,0.6356731042370452
61,70s,lie,0.7452416971880108,82,2.9256644137872687,1.0735216049019032
62,70s,tape,0.23459541604268114,300,0.30634345387819917,-1.183048408153026
63,70s,picnic,0.5926102726705061,44,1.4546897459300132,0.37479264484826774
64,70s,makes,0.4928842837096402,169,0.9719290750141424,-0.02847244527644485
65,70s,cooked,0.5850438957446898,24,1.4099117894192033,0.34352714173747445
66,70s,Michael,0.7201713140967698,32,2.5737306739824373,0.9453564704370369
67,70s,tongue,0.3819426310310154,71,0.6179398251690161,-0.4813641965419123
68,70s,looking,0.4016912403257345,295,0.6712539057048592,-0.39860781462126527
69,70s,market,0.9548500154771923,22,21.149753669399413,3.051628258587555
70,70s,valentine,0.8783056999643163,49,7.218165948817574,1.9766008969257702
71,70s,seal,1.0,28,1.0,0.0
72,70s,fast,0.2312494912666268,100,0.30076076796120754,-1.2014401210734975
73,70s,flat,0.17342090192050502,29,0.20979295123691466,-1.5616341811205052
74,70s,able,0.3905637307394269,108,0.6408124662510825,-0.44501842921765117
75,70s,rest,0.4031531193730734,137,0.6754145702404111,-0.39242859850586487
76,70s,flying,0.6186839433229337,47,1.6225541149515386,0.484001521860586
77,70s,exactly,0.413471410162648,34,0.7049335305638001,-0.34965176350300603
78,70s,trains,0.477947246845735,21,0.9155125317486941,-0.08827122654105617
79,70s,Peter,0.0029274594952132522,344,0.002932869311017879,-5.831774048105076
80,70s,pat,0.8245504718319846,34,4.699975824342013,1.5475573649457652
81,70s,Ethan,1.0,42,1.0,0.0
82,70s,wall,0.47301937631512386,87,0.8975895622389524,-0.10804237280298322
83,70s,eight,0.45487057142749093,64,0.8344113976800424,-0.18102871565727327
84,70s,needs,0.5181518152676275,122,1.075357633227774,0.0726532883255637
85,70s,fox,0.6587276803743567,35,1.9302796344102509,0.6576648807169656
86,70s,something,0.5302282111748735,878,1.1288842259976988,0.12122973429173635
87,70s,jumping,0.5559559722363284,83,1.2520659804576102,0.22479497133532267
88,70s,quite,0.3025591612819696,93,0.4337627195624493,-0.8352576235113744
89,70s,dear,0.7607776144915078,79,3.180628793949693,1.1570789111917497
90,70s,hitting,0.28715357437774675,28,0.40281143872181774,-0.9092867205225305
91,70s,plants,0.16764700564058327,24,0.20140314557635355,-1.602446680267739
92,70s,candy,0.2513226796101643,140,0.3356146292627857,-1.091791713972101
93,70s,music,0.6016888601021435,50,1.510649072639264,0.4125394078980089
94,70s,knot,0.22981547532852933,35,0.29837221721109297,-1.2094135208480994
95,70s,sort,0.44618385885548495,72,0.8056335328116864,-0.2161263138019527
96,70s,telephone,0.5764328991378203,87,1.360958677272003,0.3081893611745967
97,70s,Lois,0.0,87,1.0,0.0
98,70s,knock,0.2652590616068624,72,0.36098514249503943,-1.0189184780196456
99,70s,easier,0.25941510484190106,31,0.35026748255803697,-1.0490581804981118
100,70s,yeah,0.4486055776839162,3811,0.8125640446105112,-0.20756054374868962
101,70s,popped,0.5517422499837699,20,1.2308674791518461,0.20771918840312917
102,70s,we,0.501851128749427,5515,1.007498096611726,0.007470125617785855
103,70s,first,0.44466838483101684,587,0.8005601985354873,-0.22244354820420503
104,70s,early,0.7197325302010661,71,2.568275744175049,0.9432347570784216
105,70s,cry,0.7315439238123759,126,2.7255113125931563,1.0026560481623303
106,70s,apple,0.6826868345169493,138,2.151806686032577,0.7663078083540774
107,70s,lettuce,0.27166134866755576,74,0.3729476213381707,-0.986317294565721
108,70s,two,0.4793691558661734,804,0.920649400913994,-0.0826759873898126
109,70s,package,0.8757681762689693,40,7.050143779155219,1.9530480108226322
110,70s,kissing,1.0,29,1.0,0.0
111,70s,drew,0.2513226796101643,32,0.33567193917920896,-1.0916209674705122
112,70s,says,0.447686501344072,296,0.8104860049377142,-0.21012120515139696
113,70s,television,0.5517422499837699,20,1.2308674791518461,0.20771918840312917
114,70s,babies,0.9128425936377919,114,10.476642879285164,2.349148291628305
115,70s,wonder,0.63866369504159,135,1.7677158429560957,0.5696882289883366
