,decade,word,pfgw,freq,OR,LOR
0,70s,by,0.5116355418342398,418,1.047683479984356,0.046581517365053365
1,70s,quiver,0.0,24,1.0,0.0
2,70s,pig,0.43059752425803627,56,0.7562083198988665,-0.27943838533924525
3,70s,crocodile,0.14387259099472013,21,0.16804247667081643,-1.78353849421056
4,70s,Wellfleet,1.0,25,1.0,0.0
5,70s,tomato,0.7349471392679663,30,2.7729568301457936,1.0199141985881155
6,70s,laughing,0.6973999209316541,23,2.3047584388719624,0.8349758722028094
7,70s,starting,0.3590434449911306,28,0.5601541055137554,-0.5795433446929091
8,70s,Wood,1.0,42,1.0,0.0
9,70s,pretty,0.426812659085524,718,0.7443814274493125,-0.29520170421724007
10,70s,kitty,0.7644789970154168,308,3.247591849980662,1.1779137524515404
11,70s,tasted,0.23481571560757264,30,0.3068592353379917,-1.1813661533602773
12,70s,Miriam,1.0,54,1.0,0.0
13,70s,yup,0.6540471714704014,23,1.8906101360539875,0.6368996002843064
14,70s,place,0.6950885599076152,225,2.2802783401842706,0.8242975145435001
15,70s,buy,0.6685015465264793,150,2.016929939681901,0.7015765234565087
16,70s,girls,0.9454827134330374,91,17.347293470035474,2.853436498260859
17,70s,screw,0.186436064223805,27,0.22914739282194624,-1.4733898456961534
18,70s,finish,0.4639604945073358,210,0.8654924958365462,-0.1444565747251865
19,70s,boy,0.514181980344469,619,1.0584430589612115,0.05679901606100295
20,70s,mustard,0.030546940654371454,33,0.031506366671774054,-3.457565637009095
21,70s,noise,0.5520455679638822,120,1.2324188866220176,0.20897881269761343
22,70s,hamper,1.0,22,1.0,0.0
23,70s,Jack,0.7271338056735577,51,2.6649965429990714,0.980202760430877
24,70s,moon,0.6745450776082443,55,2.0727488397104916,0.7288756682313744
25,70s,growing,0.434866734521038,67,0.7694727970594976,-0.26204967777772614
26,70s,together,0.41664239421309535,287,0.7141057860775635,-0.33672416784462994
27,70s,count,0.5820128356938802,50,1.3924542924396073,0.3310678681797588
28,70s,sugar,0.6455723084697246,87,1.8215968378925589,0.5997134998702772
29,70s,story,0.6255549907851914,271,1.6709810885363905,0.5134109320964253
30,70s,choose,0.7741760897825806,22,3.428360829481319,1.2320822546714407
31,70s,monkeys,0.8912151813217766,73,8.193951782840797,2.103396294660307
32,70s,dessert,0.9586622461939399,24,23.192590582601756,3.1438328562227658
33,70s,belong,0.6173397531659223,39,1.613331247665595,0.47830113929033574
34,70s,say,0.5246188839415382,1330,1.1038056491650865,0.09876388993468853
35,70s,medicine,0.6685015465264793,51,2.0167156707817355,0.7014702826406021
36,70s,chimney,0.7075960456633774,34,2.42003517968134,0.8837820771213379
37,70s,swim,0.589158796838105,109,1.434119141602643,0.3605508221311052
38,70s,through,0.3185342019839602,221,0.46730604633141787,-0.7607708904948838
39,70s,barrels,0.20371894403722973,84,0.2557976042864565,-1.3633687554541352
40,70s,cinnamon,0.26246699677394114,46,0.3558468535070455,-1.0332548274649462
41,70s,lemme,0.9136977093348393,23,10.587820668343698,2.359704346966384
42,70s,shore,0.0,34,1.0,0.0
43,70s,biting,1.0,26,1.0,0.0
44,70s,outside,0.30477944897630926,429,0.43815931296286503,-0.825172706513047
45,70s,dumb,0.0,20,1.0,0.0
46,70s,amount,0.8472271259838681,39,5.546143532115949,1.7131028271536755
47,70s,sorry,0.5641256660468902,153,1.2943200354906936,0.2579854881352832
48,70s,nurse,1.0,45,1.0,0.0
49,70s,took,0.46511061364719664,203,0.8695062597346283,-0.1398297459789486
50,70s,ago,0.32279244777851945,81,0.47660872903955837,-0.741059399253244
51,70s,skirt,0.7954661979018066,34,3.889416442212009,1.3582591315214763
52,70s,tall,0.5228964737355905,48,1.0959888150852555,0.09165698325956728
53,70s,seeing,0.638274815903193,22,1.764563827376069,0.5679035365455883
54,70s,Chris,0.04199808194302124,24,0.0438361940228078,-3.127295455284212
55,70s,knocked,0.5298380091826372,36,1.126934203741448,0.11950085158001915
56,70s,loves,0.6685015465264793,45,2.0167026876897487,0.701463844879461
57,70s,game,0.2228308280516195,271,0.2865844984765224,-1.2497218527112801
58,70s,teacher,0.6961960981068872,36,2.291700041326535,0.8292939182664214
59,70s,pants,0.6705790785589465,160,2.0359837491696187,0.7109791169126198
60,70s,handle,0.04199808194302124,24,0.0438361940228078,-3.127295455284212
61,70s,called,0.7068102125792569,373,2.411945363348833,0.8804336265971151
62,70s,trash,0.19532615164725436,67,0.2427081042608081,-1.4158957747147565
63,70s,lives,0.4757460176357304,38,0.9074670795358415,-0.09709798949468407
64,70s,grocery,0.21880131067162223,23,0.280072582510112,-1.272706486155029
65,70s,summer,0.39853201845761554,58,0.6625741192566412,-0.41162284925641823
66,70s,lie,0.6892736510110438,96,2.218522574527389,0.7968414673664801
67,70s,tape,0.22527698926188824,344,0.2906095514108431,-1.2357746604891784
68,70s,picnic,0.634572543802712,49,1.7365941419803927,0.5519258053693371
69,70s,makes,0.4511483219747779,167,0.8219432380183449,-0.19608393981592337
70,70s,bother,0.4835460465764755,27,0.9362783995038353,-0.0658424113623293
71,70s,Michael,0.6803721955052356,28,2.1287074103159456,0.7555149458966499
72,70s,tongue,0.4687251314416588,75,0.882251674445629,-0.1252779185020877
73,70s,looking,0.42953414250083766,269,0.7528625647913676,-0.2838725847178096
74,70s,market,0.9586622461939399,24,23.192590582601756,3.1438328562227658
75,70s,valentine,0.8411081493488956,50,5.2941646899572525,1.666605212115384
