,decade,word,pfgw,freq,OR,LOR
213,70s,mattress,0.5476205614931532,22,1.2105417837975976,0.19106801460082684
214,70s,but,0.5369772700231326,1451,1.1601180911662667,0.14852180266626736
215,70s,gotten,0.23968431496128015,21,0.3152322175264417,-1.1544457132572028
216,70s,magic,0.41120529361348496,22,0.6983761631174287,-0.358997405741632
217,70s,eating,0.6820136889571448,347,2.1456531335693523,0.7634439972064739
218,70s,uppy,0.1033713529110427,39,0.11527762059309939,-2.160411967744173
219,70s,real,0.19639644426980632,241,0.2442812332795975,-1.4094351220088785
220,70s,eggs,0.6873650710278093,124,2.1989444614992997,0.787977455000519
221,70s,song,0.7331946422792355,108,2.7484919102308814,1.0110523649745633
222,70s,fingers,0.5655289172771591,71,1.3016877019658732,0.26366165477404424
223,70s,it,0.4089349235654521,16383,0.6851579720262977,-0.3781058512109312
224,70s,near,0.46486004150491994,67,0.868657019461598,-0.14080691578890853
225,70s,mind,0.3656611948714802,55,0.5764175638821043,-0.5509229436310429
226,70s,Nomi,1.0,978,1.0,0.0
227,70s,mouth,0.6686060051743923,255,2.018109063480801,0.7021609658034297
228,70s,guitar,0.49309347598689246,55,0.9727479548643991,-0.027630269546413438
229,70s,climbing,0.7757177579513321,31,3.4588562593213936,1.240937973532568
230,70s,born,0.571372518490903,65,1.333067561801009,0.2874827239339422
231,70s,stuck,0.6686060051743923,99,2.017770762909523,0.7019933192992607
232,70s,holes,0.3933880033129742,69,0.6484698848791174,-0.4331397144240179
233,70s,Child,1.0,32,1.0,0.0
234,70s,skin,0.25974143472186983,31,0.35086274856208566,-1.0473601617259827
235,70s,of,0.5521087684982303,3744,1.2342254671718211,0.21044362125021335
236,70s,sometime,0.7563312807648765,53,3.104201460941778,1.1327565038687446
237,70s,hour,0.0944951818827781,32,0.1043477714902184,-2.260026001794127
238,70s,California,0.9007838359661923,20,9.079467406096462,2.2060155351766393
239,70s,thumb,0.46884252354604944,30,0.8826755857116388,-0.12479754598619852
240,70s,angry,0.703952303033316,47,2.3779793376303493,0.8662511092612653
241,70s,station,0.5835208680957544,43,1.4011127190661223,0.33726672026842774
242,70s,maybe,0.44660345205518204,738,0.80682007137284,-0.21465459545639523
243,70s,plastic,0.29870257881253753,64,0.4258936846204004,-0.8535655304784759
244,70s,quick,0.48044208749030487,23,0.924710607662681,-0.07827444700042717
245,70s,might,0.36287444737319463,327,0.5693870419746703,-0.5631948617300105
246,70s,half,0.6152784240527553,106,1.5994068015136917,0.46963281144737057
247,70s,should,0.4955621604017122,604,0.9823880457153967,-0.01776889011260636
248,70s,May,0.5355079228210653,30,1.1528970652394157,0.1422779617070098
249,70s,movies,0.6270461401120502,24,1.681329470105238,0.5195848317149756
250,70s,Mrs,0.9613648903282476,77,24.888839897159972,3.2144195060992033
251,70s,shake,0.3189686839787501,41,0.46833918001088864,-0.7585625019513103
252,70s,pretend,0.7874924629639984,229,3.707272087796483,1.3102963198555577
253,70s,hen,0.7840919436221836,23,3.6317524613939702,1.2897153035138547
254,70s,hands,0.5046973934792841,199,1.018973833015603,0.01879607482903256
255,70s,matter,0.604927507856418,141,1.5313253017547719,0.4261335707579455
256,70s,gosh,0.23232432220347626,26,0.3026200622272765,-1.1952771803303002
257,70s,whatever,0.3770506156821854,32,0.6052517250191669,-0.5021108330744051
258,70s,waiting,0.41388323048349407,34,0.7061315239683361,-0.34795376426686
259,70s,recording,0.6686060051743923,39,2.0176407071617057,0.701928862056758
260,70s,rabbit,0.9584334135745644,167,23.069064451266616,3.1384925187524866
261,70s,library,0.08064561436482769,25,0.0877140059582092,-2.433673689296918
262,70s,socks,0.7058993204380307,98,2.400504841785502,0.8756790659772433
263,70s,store,0.4264905785240122,271,0.7435563134154224,-0.29631077497444436
264,70s,wet,0.4832632475361762,185,0.9352029366623743,-0.06699172868552354
265,70s,Mama,1.0,38,1.0,0.0
266,70s,thanks,0.21332743348102057,118,0.27111869940382,-1.3051985488185565
267,70s,cover,0.6830545265512562,69,2.155290287259425,0.7679254185486316
268,70s,himself,0.5138114372077104,43,1.0568191395013107,0.05526358486942747
269,70s,night,0.4160869249802484,401,0.7124311879753362,-0.3390719497835437
270,70s,piece,0.5172580368710803,398,1.0715469004357459,0.06910330579555485
271,70s,birdie,0.9699527347683751,33,32.28409686282027,3.4745747517927836
272,70s,feels,0.6299466466973497,43,1.7023736123312834,0.5320235197697307
273,70s,seeds,0.3844190341637973,34,0.6244660828051397,-0.4708582618519432
274,70s,cup,0.7830012579464121,238,3.609872302175077,1.2836723983604332
275,70s,straw,1.0,26,1.0,0.0
276,70s,could,0.49648527687536387,965,0.9860179393011251,-0.014080730527642471
277,70s,number,0.33005465177089216,64,0.49262503386803286,-0.7080069747168415
278,70s,named,0.9173318629827624,48,11.09797832643255,2.40676295897628
279,70s,blankets,0.8108677974047881,21,4.287485424952481,1.4557004130582876
280,70s,along,0.8897491487794124,36,8.070947543287968,2.088270890914345
281,70s,tummy,0.6116019169691813,105,1.5747955115243255,0.45412542989562993
282,70s,wrap,0.8262582253977003,40,4.756064100171008,1.559420456486031
283,70s,bell,0.30879298902579655,101,0.44668979306272005,-0.8058909005320429
284,70s,kiss,0.2371797114228393,191,0.31082568900489815,-1.1685230094484218
285,70s,broke,0.3770506156821854,88,0.6052252419182222,-0.5021545895467251
286,70s,noisy,0.1314292690235335,23,0.15130858108475032,-1.8884339441004612
287,70s,heard,0.378977832067135,130,0.6101874620142284,-0.4939890542488705
288,70s,food,0.5297639647352939,290,1.1266534946574376,0.11925172962602405
289,70s,fifty,0.056015910079387214,54,0.059330873403956874,-2.8246254777015025
290,70s,once,0.5387579069678715,82,1.168082470399277,0.1553634901319514
291,70s,late,0.3909679436706205,90,0.6419096610204441,-0.4433077001148759
292,70s,neck,0.8535548603497841,61,5.82929783457579,1.7628965530704592
293,70s,second,0.16204112848082697,373,0.19322136416923597,-1.6439187827311943
294,70s,houses,0.9658070404388555,29,28.24822377836843,3.3410305805137255
295,70s,just,0.37714871361911456,2554,0.6043087911644383,-0.5036699680381004
296,70s,forest,0.5271789953852958,40,1.1149729747633874,0.10883016673796989
297,70s,ceiling,0.292126581196019,31,0.4126650622786936,-0.885119002267802
298,70s,shall,0.8527954544660661,708,5.802519085400451,1.7582921483295855
299,70s,smile,0.6383836470286541,22,1.7653958944281525,0.5683749680253043
300,70s,turkey,0.573567579446738,28,1.345055094834673,0.2964349749172129
301,70s,Snoopy,0.792140390306867,86,3.811550182188937,1.3380359783542566
302,70s,tiny,0.5463846954843935,147,1.2045634333604016,0.1861172053311072
303,70s,bug,0.7305374712344886,59,2.7113261918986353,0.9974378848936001
304,70s,jacket,0.40388814887412094,112,0.677491166689372,-0.38935876441014566
305,70s,mean,0.5305461546583161,564,1.1302588534234863,0.12244668031694056
