,age,word,pfgw,OR,LOR,freq
0,1,Pinocchio,1.0,1.0,0.0,54
1,1,climbing,0.577143311021092,1.364882357160178,0.3110682396921238,21
2,1,boat,0.577143311021092,1.3649122687169746,0.311090154569173,63
3,1,apart,0.47038593891018465,0.8881448523333417,-0.11862042729590684,127
4,1,careful,0.4929103593286218,0.972027124161952,-0.028371569394638106,232
5,1,Zach,0.15300478570668938,0.1806358201506981,-1.7112723179611087,20
6,1,push,0.33186703713283566,0.49631242448923085,-0.7005496624703162,704
7,1,crayon,0.5165920546781858,1.0686684604384717,0.0664134440316966,186
8,1,horsies,0.7642376907282903,3.241705546030206,1.176099594398474,25
9,1,tickle,0.48679003625671796,0.9485024731124557,-0.05287088221726158,210
10,1,looked,0.4581779388119364,0.8456143513633195,-0.16769187275920214,42
11,1,radio,0.6245445933838014,1.6634616041421897,0.5089007348407276,21
12,1,nice,0.43444816917644075,0.7678435989783973,-0.2641692137369094,1003
13,1,pear,0.7472968793826371,2.9573865156540142,1.0843059444195726,35
14,1,laundry,0.4056229383405227,0.6824163476086874,-0.382115327041364,40
15,1,bicycle,0.9020841867658739,9.213359882781681,2.2206545918605305,20
16,1,puts,0.6453678377860091,1.8198680050593885,0.5987639737660176,25
17,1,broken,0.605596713362069,1.5355800893601323,0.428908218027711,95
18,1,plates,0.7353433176168134,2.7785954831954296,1.021945578162826,26
19,1,June,0.9678878095849814,30.167219297645904,3.4067558811289556,274
20,1,dishes,0.7144698327772243,2.5023697869525665,0.9172381976676778,31
21,1,orange,0.5072517486357112,1.0294517930010167,0.029026420746823805,355
22,1,spot,0.3545371770032526,0.5492420383263955,-0.5992160633593099,63
23,1,words,0.47133767606997573,0.8915566104363121,-0.1147863434860077,58
24,1,Dumbo,0.3835604054294205,0.6221789623716989,-0.4745275067718436,82
25,1,spill,0.6333518292573169,1.7274773890114694,0.5466621877239382,43
26,1,Clifford,0.6417553443671945,1.7914452292475,0.5830226847292358,33
27,1,ones,0.6005571028265678,1.5036484365124647,0.4078944458844767,158
28,1,set,0.4834468146556863,0.9359020713756294,-0.06624443257676663,67
29,1,lay,0.5302165540792795,1.1286592469703665,0.12103042116153884,82
30,1,coloring,0.5209876189765335,1.087633799882509,0.08400451078731506,33
31,1,buddy,0.0,1.0,0.0,42
32,1,figure,0.605596713362069,1.5355142357505875,0.42886533194048376,35
33,1,fun,0.6026257436880291,1.5167311083398343,0.41655743240739207,201
34,1,woof,0.46967333691434204,0.8856001690720903,-0.12148970667525043,166
35,1,stove,0.614248920253562,1.592373627149286,0.4652257503071085,23
36,1,wiping,0.4056229383405227,0.6824185169626116,-0.3821121481162347,35
37,1,happen,0.8037138212472138,4.094813600423519,1.4097211974469244,25
38,1,basket,0.4000925698278238,0.6668749235339161,-0.4051527715894194,109
39,1,him,0.4769500902834316,0.9116912293812119,-0.09245391050861607,1212
40,1,Mouse,0.9616556162169878,25.08346882728279,3.222209016698424,51
41,1,colors,0.4646330266112844,0.867860041956642,-0.14172481930810882,85
42,1,machine,0.09285948856489601,0.10234052944531535,-2.279449502222879,88
43,1,tire,0.09575492770113737,0.10588572388213854,-2.245394842996231,32
44,1,clothes,0.36063520951615535,0.5639719315690657,-0.5727507954439973,152
45,1,owl,0.40266816401765076,0.6740812859289541,-0.394404573073221,68
46,1,hook,0.7755240700900322,3.4550469980667944,1.2398360600408032,35
47,1,turtle,0.5400580461671234,1.1742106022436711,0.16059609394091887,73
48,1,frog,0.6541621133628852,1.8917870765355227,0.6375219254677125,131
49,1,size,0.7246881201916779,2.63234462498091,0.9678749414345288,25
50,1,mush,0.6417553443671945,1.7914263075026213,0.5830121223941452,22
51,1,carrot,0.5629023772748559,1.2878567778340206,0.2529794241654451,70
52,1,stepped,0.48202400872927736,0.9305890407343644,-0.07193751619975063,21
53,1,cooking,0.614248920253562,1.592373627149286,0.4652257503071085,23
54,1,anyway,0.5481687102916227,1.2132387739154755,0.19329345635741335,59
55,1,fruit,0.4250571071388833,0.7392916017741833,-0.30206284618307255,31
56,1,meow,0.35533632818619465,0.5510783967474138,-0.5958781991018816,220
57,1,alright,0.579640741520797,1.3795111329224194,0.32172918490173286,798
58,1,jug,0.042610116650756404,0.04450328250445617,-3.112192328385301,24
59,1,bear,0.41799775680848056,0.7180388799678468,-0.3312315610269458,422
60,1,sweater,0.8950728439324794,8.531064280347017,2.1437141228116645,28
61,1,grandpa,0.5613194649926776,1.2795775128932,0.24652995539488945,27
62,1,because,0.46494047939940447,0.8688326876565773,-0.14060470659611948,575
63,1,towards,0.18532138170250456,0.227467346992212,-1.4807485805970684,22
64,1,clip,0.9247203736150443,12.284731591189319,2.5083571572354226,26
65,1,Grover,0.28473658496865073,0.3980287613667285,-0.9212310115681461,100
66,1,please,0.5915184567740451,1.448535263774257,0.3705528829597604,495
67,1,bigger,0.7795534678772493,3.5365765577777184,1.2631591851537614,49
68,1,Norman,0.0,1.0,0.0,39
69,1,listening,0.41475330314181885,0.7086721970770934,-0.3443622048130093,22
70,1,kicking,0.6868675603479292,2.1935980444296987,0.7855431383365015,22
71,1,hasta,0.5406940765763469,1.1772259776813012,0.163160804481051,86
72,1,belongs,0.7131389655348566,2.486094765788606,0.9107131121482241,24
73,1,few,0.4502233429530088,0.8189031242208233,-0.1997894875700027,63
74,1,tub,0.4056229383405227,0.6824228555815504,-0.3821057904265777,25
75,1,thirsty,0.44265214859992635,0.7941800038633504,-0.2304451383111535,103
76,1,Cheerios,0.7933324745860809,3.839125905178303,1.3452447118284374,57
77,1,Frilly,0.0,1.0,0.0,26
78,1,tomorrow,0.3804943688999943,0.6141705659346289,-0.4874825947309868,40
79,1,wipe,0.5399731089965457,1.1738370245867196,0.16027789114482993,161
80,1,pizza,0.5422658517857363,1.1847392205240916,0.169522683300507,192
81,1,raisin,0.5258314609016012,1.108959602721386,0.1034222809431597,25
82,1,guy,0.09793616651822974,0.10854768630436497,-2.2205656974463492,73
83,1,tea,0.7442012091289072,2.9096748107651753,1.0680413260610835,73
84,1,raisins,0.8037138212472138,4.094982733827693,1.4097625008926498,45
85,1,cry,0.4243041729763399,0.7369960617415094,-0.30517273044139326,86
86,1,Rachel,1.0,1.0,0.0,80
87,1,high,0.4069446792295852,0.68611794635556,-0.37670573257220025,152
88,1,walk,0.30947114952244836,0.44799951703135,-0.8029631246227553,289
89,1,using,0.5370664617651569,1.1601465907072697,0.14854636843346367,32
90,1,weasel,0.310537992522479,0.45038559533323763,-0.7976511846102796,36
91,1,Mama,0.7199406182762766,2.5724650086122542,0.9448645865391965,467
92,1,hello,0.4350941622374928,0.770022734800812,-0.26133523885494264,545
93,1,reading,0.5587120596179092,1.266136823624039,0.23597039341466103,85
94,1,eeat,0.0,1.0,0.0,22
95,1,through,0.5035395798361353,1.0142645243587687,0.014163743296456168,217
96,1,either,0.5977383806330256,1.4860190445548263,0.39610076219919454,76
