,word,pfgw,freq,OR,LOR
0,Pinocchio,0.9423076923076923,52,16.33368133298379,2.7932293153165935
1,May,0.6515151515151515,66,1.8695825361020608,0.625715163217958
2,Pluto,0.7083333333333334,24,2.428582676967374,0.8873078266826248
3,April,0.7500000000000001,120,3.000083373283031,1.098640079376288
4,climbing,0.5092592592592593,108,1.0377368103681823,0.0370421980347139
5,shave,0.2692307692307692,52,0.3684169572460521,-0.9985399462193408
6,boat,0.4342379958246347,479,0.7675052770968251,-0.26460992384823323
7,feathers,0.5263157894736843,38,1.1111121403775297,0.10536144199717398
8,apart,0.4192949907235622,539,0.7220156303024278,-0.3257084917053178
9,careful,0.3903281519861831,1158,0.6401512942626745,-0.4460507332804261
10,cock_a_doodle_doo,0.22033898305084745,59,0.2826043761035239,-1.2637073237011298
11,Zach,0.18181818181818182,22,0.22222078125991465,-1.5040838811276815
12,age,0.4074074074074074,81,0.6874952235317657,-0.37470039705570424
13,push,0.40115025161754136,1391,0.669782603680375,-0.40080209136843636
14,crayon,0.5904059040590407,271,1.441474157544184,0.3656663104602021
15,maker,0.3823529411764707,34,0.6190453252613229,-0.47957678561584477
16,unhunh,0.36764705882352944,68,0.5813905016992449,-0.5423326279374141
17,Lynn,0.0,30,1.0,0.0
18,Ross's,0.0,36,1.0,0.0
19,aunt,0.559322033898305,59,1.2692348843418633,0.238414265648483
20,horsies,0.625,24,1.6666712983548244,0.5108284027750238
21,tickle,0.44307692307692303,325,0.7955664756303586,-0.22870087010686116
22,become,0.3243243243243243,37,0.47999710983060556,-0.7339751962845663
23,looked,0.4913194444444445,576,0.9658658330017973,-0.03473034364771551
24,pussycat,0.6774193548387096,31,2.1000106992293777,0.7419424395875307
25,buying,0.5434782608695653,92,1.1904806016792788,0.17435709254850695
26,cash,0.46107784431137727,167,0.855550403941124,-0.1560102698622271
27,grandma's,0.7407407407407407,27,2.8571600605958545,1.0498281456890994
28,ant,0.1935483870967742,31,0.23999788795900417,-1.4271251558496834
29,how're,0.19999999999999998,20,0.249998610500632,-1.3862999191328085
30,radio,0.39999999999999997,80,0.6666617261603975,-0.4054725188950279
31,o,0.5572755417956656,323,1.258762831748762,0.23012935903940065
32,Ellen,0.5384615384615384,26,1.1666677473934028,0.1541516061640317
33,bracelet,0.569620253164557,79,1.3235361550514575,0.2803070600689472
