,embeddings,r,p
5568,Word2Vec,0.1604983849845239,1.1082768703660677e-11
5569,Word2Vec,0.09180111125031026,0.00010989419678354112
5570,Word2Vec,0.26363747167412327,1.57484241742475e-29
5571,Word2Vec,0.19914324825935326,2.739827921219016e-17
5572,Word2Vec,0.13465997588228074,1.291027329959637e-08
5573,Word2Vec,0.06513638565195697,0.006118684731697083
5574,Word2Vec,0.1934222944814085,2.222340785959341e-16
5575,Word2Vec,0.08811389177610297,0.0002058928474873645
5576,Word2Vec,0.24204288109825942,5.164068760063819e-25
5577,Word2Vec,0.046973756233718245,0.04816102691026626
5578,Word2Vec,0.11291068098637633,1.9150648337850673e-06
5579,Word2Vec,0.195895163347906,9.06320372555037e-17
5580,Word2Vec,0.14860003036716846,3.3360227815941823e-10
5581,Word2Vec,0.1510133779881907,1.708345438900242e-10
5582,Word2Vec,0.1473495992666344,4.698771117399098e-10
5583,Word2Vec,0.17338031926221573,2.059332145745973e-13
5584,Word2Vec,0.1272607221563817,7.782245856040109e-08
5585,Word2Vec,0.12440084883352297,1.5175008331905688e-07
5586,Word2Vec,0.07729029197710043,0.001136801801095211
5587,Word2Vec,0.14107993378347108,2.505918559733109e-09
5588,Word2Vec,0.23443363080225033,1.5933808440116835e-23
5589,Word2Vec,0.11062996110786502,3.0802827874032215e-06
5590,Word2Vec,0.20747606955451928,1.1573026010130605e-18
5591,Word2Vec,0.20608185761793052,1.984044224240053e-18
5592,Word2Vec,0.1660819534926828,2.0470139876556094e-12
5593,Word2Vec,0.24970142871364628,1.448114369407925e-26
5594,Word2Vec,0.023534008172609193,0.3223963177609415
5595,Word2Vec,0.12854433252176845,5.7391706110152996e-08
5596,Word2Vec,0.14564996547368783,7.450186304612496e-10
5597,Word2Vec,0.17504632725532246,1.201941953949299e-13
5598,Word2Vec,0.2315731453426467,5.60645294810007e-23
5599,Word2Vec,0.05702392618661345,0.016425005671621553
5600,Word2Vec,0.15251770960029892,1.119507219896306e-10
5601,Word2Vec,0.21972370001725794,8.595752499840042e-21
5602,Word2Vec,0.19523524811057402,1.152765894422471e-16
5603,Word2Vec,0.2889393261744287,2.2165249333480702e-35
5604,Word2Vec,0.15879537797857024,1.8336354875379057e-11
5605,Word2Vec,0.21539063707320208,5.041169003089191e-20
5606,Word2Vec,0.20891538659499498,6.607003413577821e-19
5607,Word2Vec,0.12689488159072201,8.483254382030653e-08
5608,Word2Vec,0.11388171503794542,1.5598694400367602e-06
5609,Word2Vec,0.11776903586456818,6.747176868702538e-07
5610,Word2Vec,0.12291447667867729,2.13471377292012e-07
5611,Word2Vec,0.15001985684740948,2.2531945920920683e-10
5612,Word2Vec,0.09188238916776571,0.00010835518857460457
5613,Word2Vec,0.17307367488504394,2.272568099220087e-13
5614,Word2Vec,0.24743197264734332,4.2302542246270745e-26
5615,Word2Vec,0.1466236330199751,5.724952262449074e-10
5616,Word2Vec,0.15655654858837573,3.5252459059430916e-11
5617,Word2Vec,0.16457887393421305,3.244088319193772e-12
5618,Word2Vec,0.18667916750839147,2.4135880952751146e-15
5619,Word2Vec,0.20532430699353785,2.6549045050488844e-18
5620,Word2Vec,0.18545776540039713,3.6828733218286246e-15
5621,Word2Vec,0.11030436935896407,3.294053493039107e-06
5622,Word2Vec,0.3574608939324657,1.7275172703627114e-54
5623,Word2Vec,0.13013245487809108,3.921281632836578e-08
5624,Word2Vec,0.161114774168706,9.224061130838258e-12
5625,Word2Vec,0.15062382751996345,1.9046218401276735e-10
5626,Word2Vec,0.14210294263818188,1.9164175952455167e-09
5627,Word2Vec,0.13407804863462455,1.4923012737295003e-08
5628,Word2Vec,0.14130163272908375,2.3648071910626036e-09
5629,Word2Vec,0.25809366013078994,2.499454037499812e-28
5630,Word2Vec,0.18896806104127084,1.084824182462156e-15
5631,Word2Vec,0.22850935658095736,2.1171963075117937e-22
5632,Word2Vec,0.2185355082041189,1.40148758422739e-20
5633,Word2Vec,0.09421992410840414,7.187416490780904e-05
5634,Word2Vec,0.22697852236020138,4.082817905946117e-22
5635,Word2Vec,0.1886642195115764,1.2070265732618115e-15
5636,Word2Vec,0.10546718775796082,8.731318196997764e-06
5637,Word2Vec,0.12443221412637738,1.5065474917267752e-07
5638,Word2Vec,0.13828606298827034,5.162085049720585e-09
5639,Word2Vec,0.2013030288423404,1.2225167294056894e-17
5640,Word2Vec,0.18786828055690738,1.5950892471398282e-15
5641,Word2Vec,0.18502085097913656,4.280864677385554e-15
5642,Word2Vec,0.12188417846496731,2.6981290072907905e-07
5643,Word2Vec,0.055034814330810616,0.02058508250080897
5644,Word2Vec,0.10964059342688572,3.7747275317612595e-06
5645,Word2Vec,0.08313266804343769,0.0004633491622584058
5646,Word2Vec,0.13631987157735467,8.511129013431798e-09
5647,Word2Vec,0.13320576667206682,1.8521292131134353e-08
5648,Word2Vec,0.20440840702842408,3.769875062033216e-18
5649,Word2Vec,0.14679574006059962,5.463515323497888e-10
5650,Word2Vec,0.16849681958627083,9.681918865373684e-13
5651,Word2Vec,0.10962610968352177,3.785930290143453e-06
5652,Word2Vec,0.144794490606567,9.376689898131107e-10
5653,Word2Vec,0.1384144857769064,4.99498753523094e-09
5654,Word2Vec,0.045178107881071905,0.057389517945727705
5655,Word2Vec,0.07956369489247439,0.0008072378672933762
5656,Word2Vec,0.1630307868173251,5.189416695019911e-12
5657,Word2Vec,0.13078657177580438,3.347478494248268e-08
5658,Word2Vec,0.20185601033951256,9.928399251104659e-18
5659,Word2Vec,0.1374538202638958,6.3843831326957886e-09
5660,Word2Vec,0.05438592486856943,0.022127774906683686
5661,Word2Vec,0.08583896446428153,0.0002997845182508665
5662,Word2Vec,0.08088431110963432,0.0006590009628064277
5663,Word2Vec,0.11425118054718034,1.4421077788375288e-06
5664,Word2Vec,0.20503987934593718,2.9608433754988365e-18
5665,Word2Vec,0.15009501763984884,2.206640100087906e-10
5666,Word2Vec,0.22340028931517153,1.859825286384179e-21
5667,Word2Vec,0.19699931576063864,6.048858335399372e-17
5668,Word2Vec,0.14562827668351144,7.493879098019913e-10
5669,Word2Vec,0.23896005829796216,2.1023036390107208e-24
5670,Word2Vec,0.19963262246431135,2.2838227833626654e-17
5671,Word2Vec,0.1864556166486319,2.6082363359351447e-15
5672,Word2Vec,0.19177142376560438,4.017598892334195e-16
5673,Word2Vec,0.2456965419588973,9.532082724676688e-26
5674,Word2Vec,0.22496263845714504,9.623780846610123e-22
5675,Word2Vec,0.1018809426365977,1.751499973669101e-05
5676,Word2Vec,0.16755085912965162,1.2998849733972913e-12
5677,Word2Vec,0.10717692770120359,6.21570519953679e-06
5678,Word2Vec,0.1240424316008503,1.648259552923667e-07
5679,Word2Vec,0.1265806107386558,9.133899047382744e-08
5680,Word2Vec,0.10322591600075266,1.3526113283590528e-05
5681,Word2Vec,0.13951963767039335,3.7584856015025005e-09
5682,Word2Vec,0.17628467845762957,8.027416694080023e-14
5683,Word2Vec,0.15409186770071379,7.161474936204693e-11
5684,Word2Vec,0.15030048458673434,2.0841133005812832e-10
5685,Word2Vec,0.22090742634258467,5.266726275077348e-21
5686,Word2Vec,0.13369758953632108,1.640019953742885e-08
5687,Word2Vec,0.24681032257897384,5.663282818330955e-26
5688,Word2Vec,0.139420198008601,3.856265078383479e-09
5689,Word2Vec,0.2100052101093187,4.3100273762630317e-19
5690,Word2Vec,0.10497292838443074,9.623423376813592e-06
5691,Word2Vec,0.11174012802846564,2.446918296447245e-06
5692,Word2Vec,0.19039252500915982,6.561265219052956e-16
5693,Word2Vec,0.061574149946992604,0.009565926255950414
5694,Word2Vec,0.05312042346743859,0.0254273280384854
5695,Word2Vec,0.19804878708233564,4.109583331543408e-17
5696,Word2Vec,0.12174908902168462,2.7818838240996367e-07
5697,Word2Vec,0.06748432646423907,0.0045058330564588306
5698,Word2Vec,0.1837607639185062,6.593134125351802e-15
5699,Word2Vec,0.09775138779157701,3.7969846793907274e-05
5700,Word2Vec,0.18393778348284787,6.206167252608088e-15
5701,Word2Vec,0.10921899324291585,4.114172889627213e-06
5702,Word2Vec,0.11010142920306581,3.4344116388621505e-06
5703,Word2Vec,0.12901167055970933,5.133059156112141e-08
5704,Word2Vec,0.20782813009098441,1.0094063590820624e-18
5705,Word2Vec,0.190586889909723,6.12432581594574e-16
5706,Word2Vec,0.14752251590500265,4.4821703472234143e-10
5707,Word2Vec,0.2594242425253593,1.2951262795916467e-28
5708,Word2Vec,0.12016657307170318,3.9701534326870213e-07
5709,Word2Vec,0.16044302555099973,1.1266616524002492e-11
5710,Word2Vec,0.18430368170406589,5.475748472885148e-15
5711,Word2Vec,0.25224034330294304,4.308616942370441e-27
5712,Word2Vec,0.15277819050701186,1.0400620925642303e-10
5713,Word2Vec,0.10634365887743949,7.3400586255682655e-06
5714,Word2Vec,0.11563696285404913,1.0719950630310887e-06
5715,Word2Vec,0.19569855428507715,9.737381508481964e-17
5716,Word2Vec,0.1647135044858368,3.1135561841181296e-12
5717,Word2Vec,0.2065092831695489,1.6825198179107973e-18
5718,Word2Vec,0.10026334437848358,2.3799996611532395e-05
5719,Word2Vec,0.2029187668180354,6.644344382554525e-18
5720,Word2Vec,0.19249975367706837,3.095990578898838e-16
5721,Word2Vec,0.1770372083840996,6.272223006154647e-14
5722,Word2Vec,0.17057378176342028,5.040379385253476e-13
5723,Word2Vec,0.15982032771149482,1.3551680702438677e-11
5724,Word2Vec,0.06819120974364978,0.0041019654277271575
5725,Word2Vec,0.1703666363067739,5.381427071097176e-13
5726,Word2Vec,0.18609863059299248,2.9515425589960126e-15
5727,Word2Vec,0.10562658537128806,8.460861474072096e-06
5728,Word2Vec,0.10323701214192728,1.3497126888657867e-05
5729,Word2Vec,0.17767620104395065,5.082347552470529e-14
5730,Word2Vec,0.16370608758569571,4.230193332515086e-12
5731,Word2Vec,0.09447051967754501,6.874117034433445e-05
5732,Word2Vec,0.10223573405312775,1.6365776573772163e-05
5733,Word2Vec,0.10930685959883071,4.041102199194855e-06
5734,Word2Vec,0.16449366011920452,3.3294629990705923e-12
5735,Word2Vec,0.053263044031059706,0.02503535356780047
5736,Word2Vec,0.1637556473338687,4.167077997067582e-12
5737,Word2Vec,0.188945851974867,1.0933279777476808e-15
5738,Word2Vec,0.15463397135837792,6.133682194785945e-11
5739,Word2Vec,0.07577807482903408,0.0014206465405090212
5740,Word2Vec,0.22172454887081447,3.749420682382504e-21
5741,Word2Vec,0.13394499688711725,1.542429029236615e-08
5742,Word2Vec,0.13996861357935342,3.3462168910238793e-09
5743,Word2Vec,0.11206259440091115,2.2877234987479306e-06
5744,Word2Vec,0.14704191422637547,5.109696453329958e-10
5745,Word2Vec,0.07685131689879585,0.001213269570938495
5746,Word2Vec,0.16949774221029915,7.075913978912489e-13
5747,Word2Vec,0.11167123608037591,2.482280230808543e-06
5748,Word2Vec,0.22428085291887287,1.2837277086082813e-21
5749,Word2Vec,0.08115605814312966,0.0006318220657883773
5750,Word2Vec,0.09864224661967186,3.221372803015829e-05
5751,Word2Vec,0.12156897146553729,2.8974664868758633e-07
5752,Word2Vec,0.19771335446939042,4.6511090988877633e-17
5753,Word2Vec,0.13059816776919547,3.50382805721591e-08
5754,Word2Vec,0.1811745406200021,1.5844403585246333e-14
5755,Word2Vec,0.22085704779668622,5.377991366342242e-21
5756,Word2Vec,0.07505177553098029,0.0015790059322502211
5757,Word2Vec,0.19419849854396032,1.6791984554869632e-16
5758,Word2Vec,0.13029277559125751,3.772407882357496e-08
5759,Word2Vec,0.07587329449913624,0.00140100646315787
5760,Word2Vec,0.14903993310025407,2.955276642796579e-10
5761,Word2Vec,0.2310599094463753,7.013628252160888e-23
5762,Word2Vec,0.1799986388255501,2.3505024117926964e-14
5763,Word2Vec,0.19711474417375704,5.797693495584782e-17
5764,Word2Vec,0.12763455140151897,7.12395393395011e-08
5765,Word2Vec,0.13538184426371042,1.0777329066723581e-08
5766,Word2Vec,0.07549356272998528,0.0014808511759419024
5767,Word2Vec,0.1840479090661428,5.976795104318549e-15
5768,Word2Vec,0.1863665459038386,2.690023437925002e-15
5769,Word2Vec,0.165008018652835,2.8456892842468838e-12
5770,Word2Vec,0.18712334891906238,2.068286907260227e-15
5771,Word2Vec,0.20446750272245284,3.685729809146835e-18
5772,Word2Vec,0.19906805706073746,2.8174268305648734e-17
5773,Word2Vec,0.1695119335271419,7.044429663964937e-13
5774,Word2Vec,0.14986846079913974,2.3498974323365954e-10
5775,Word2Vec,0.1996102147172102,2.302963018202265e-17
5776,Word2Vec,0.15215202538165487,1.2411184795971282e-10
5777,Word2Vec,0.11576363516923215,1.0431455283751483e-06
5778,Word2Vec,0.061554250898212585,0.00958927352464585
5779,Word2Vec,0.1931699530111536,2.433702800236499e-16
5780,Word2Vec,0.19790844581808165,4.328142370543907e-17
5781,Word2Vec,0.0750024088858461,0.001590338035795712
5782,Word2Vec,0.20588080252461644,2.143740835087409e-18
5783,Word2Vec,0.18430555274319912,5.472239886105285e-15
5784,Word2Vec,0.1664981114721933,1.8006408517795888e-12
5785,Word2Vec,0.20131115088054424,1.218791167982453e-17
5786,Word2Vec,0.11509157837918495,1.2052077216856707e-06
5787,Word2Vec,0.19578434570634182,9.43733143045011e-17
5788,Word2Vec,0.10443563180790641,1.0691700871399598e-05
5789,Word2Vec,0.21669865886693607,2.9672610040795863e-20
5790,Word2Vec,0.13505512723124632,1.1696528037727477e-08
5791,Word2Vec,0.23583943284465522,8.533124217436864e-24
5792,Word2Vec,0.07295354725136878,0.0021321443014178576
5793,Word2Vec,0.263589680701507,1.6132826270288305e-29
5794,Word2Vec,0.18760068601804153,1.751330492804126e-15
5795,Word2Vec,0.20830877149245433,8.371910950657845e-19
5796,Word2Vec,0.10681342299898591,6.684303538269696e-06
5797,Word2Vec,0.13473833328029577,1.2660258406449961e-08
5798,Word2Vec,0.18462177441486494,4.9099504415292794e-15
5799,Word2Vec,0.23586914472914353,8.420865898781356e-24
5800,Word2Vec,0.08537636436410248,0.0003232346538126355
5801,Word2Vec,0.07168904539298318,0.0025460939575476875
5802,Word2Vec,0.10819962048420827,5.059878666585243e-06
5803,Word2Vec,0.13097416804365108,3.198527172829976e-08
5804,Word2Vec,0.13974511759392827,3.5456188072895933e-09
5805,Word2Vec,0.09929587874848679,2.852815761898002e-05
5806,Word2Vec,0.1557214478397909,4.4878255527716175e-11
5807,Word2Vec,0.0979375669733597,3.6691640083205214e-05
5808,Word2Vec,0.20098242806393862,1.3788959327301951e-17
5809,Word2Vec,0.11598283176877143,9.949786174946976e-07
5810,Word2Vec,0.18045151836739104,2.0198999188912515e-14
5811,Word2Vec,0.14699565565893918,5.174431928085383e-10
5812,Word2Vec,0.2184523920806953,1.4500866038249584e-20
5813,Word2Vec,0.20376048427730842,4.826301272299209e-18
5814,Word2Vec,0.15933820941883062,1.562680444724898e-11
5815,Word2Vec,0.1481684583979095,3.755883120653926e-10
5816,Word2Vec,0.1445037984088374,1.0135764866262303e-09
5817,Word2Vec,0.12201063085851278,2.621937790934333e-07
5818,Word2Vec,0.14952179962357706,2.586831296111503e-10
5819,Word2Vec,0.22238723446749692,2.8434585370891397e-21
5820,Word2Vec,0.20583580691460338,2.181181368026443e-18
5821,Word2Vec,0.20308812266079107,6.23112675381129e-18
5822,Word2Vec,0.18294588338865184,8.703131962965834e-15
5823,Word2Vec,0.15184550523127063,1.35291489297103e-10
5824,Word2Vec,0.19645281249517704,7.39130503516812e-17
5825,Word2Vec,0.14602469305556184,6.73334167249699e-10
5826,Word2Vec,0.048226533981939164,0.04248851381199437
5827,Word2Vec,0.12779781937735277,6.853663565729971e-08
5828,Word2Vec,0.15833169370601025,2.1010723284754258e-11
5829,Word2Vec,0.1678299044767666,1.191900103045764e-12
5830,Word2Vec,0.17204792122375845,3.1556576266471755e-13
5831,Word2Vec,0.04782164809995521,0.044256656911290895
5832,Word2Vec,0.07816082234342421,0.0009981585348416372
5833,Word2Vec,0.13420742265348176,1.4450771537497811e-08
5834,Word2Vec,0.15609055217832932,4.034268368398062e-11
5835,Word2Vec,0.08582522054752681,0.0003004576550979219
5836,Word2Vec,0.15554177609436293,4.7262838124437307e-11
5837,Word2Vec,0.20745263168532177,1.1678748598067109e-18
5838,Word2Vec,0.15191118971568784,1.3281591313609238e-10
5839,Word2Vec,0.09512553329585098,6.115060210423669e-05
5840,Word2Vec,0.18270803391000115,9.435544179678627e-15
5841,Word2Vec,0.15199305396285212,1.2979239776243867e-10
5842,Word2Vec,0.21131214490332093,2.5741625286402855e-19
5843,Word2Vec,0.15521951681573107,5.185388370747732e-11
5844,Word2Vec,0.14411983390270763,1.1230713099239568e-09
5845,Word2Vec,0.06381336694355158,0.007240914943697123
5846,Word2Vec,0.15589523777308298,4.268382116532878e-11
5847,Word2Vec,0.20416778712378933,4.1324979347998754e-18
5848,Word2Vec,0.15791677086696976,2.372481871520555e-11
5849,Word2Vec,0.10690557029742877,6.562418253554575e-06
5850,Word2Vec,0.1403083365395148,3.0638484095151965e-09
5851,Word2Vec,0.16437297346787055,3.45415498726142e-12
5852,Word2Vec,0.16985842101136092,6.316969240344547e-13
5853,Word2Vec,0.22607449827906576,6.003478930420158e-22
5854,Word2Vec,0.10211583230087888,1.6745876988512907e-05
5855,Word2Vec,0.14926123228668692,2.7801142470469915e-10
5856,Word2Vec,0.3037229681785894,4.32959496176481e-39
5857,Word2Vec,0.26250058740493426,2.791266323708889e-29
5858,Word2Vec,0.14437154846954892,1.0500611464278904e-09
5859,Word2Vec,0.1613518421426123,8.593625576702168e-12
5860,Word2Vec,0.16633663847316954,1.892577300843444e-12
5861,Word2Vec,0.18363913742690485,6.8726651102701705e-15
5862,Word2Vec,0.13327711173657825,1.8197872082395342e-08
5863,Word2Vec,0.16792569213271705,1.1569000656583465e-12
5864,Word2Vec,0.154921364774571,5.648798044263144e-11
5865,Word2Vec,0.11522695566153235,1.1707291633669748e-06
5866,Word2Vec,0.1707298487514935,4.797522325476294e-13
5867,Word2Vec,0.1594630382968249,1.506146730139657e-11
5868,Word2Vec,0.1822307185439418,1.1092904933039482e-14
5869,Word2Vec,0.238733797698638,2.328651038748991e-24
5870,Word2Vec,0.2473273296968973,4.443437942536004e-26
5871,Word2Vec,0.08856121072318887,0.00019103102511399883
5872,Word2Vec,0.16736365019978505,1.3776477873145098e-12
5873,Word2Vec,0.16562145980050463,2.358209133408276e-12
5874,Word2Vec,0.22835525837884807,2.262374878107167e-22
5875,Word2Vec,0.23269888082316192,3.4240710567614605e-23
5876,Word2Vec,0.16035408755444794,1.1568245943933455e-11
5877,Word2Vec,0.12506848583515212,1.3001555504118432e-07
5878,Word2Vec,0.18477120213146053,4.664411807793926e-15
5879,Word2Vec,0.13364473913938038,1.661630529387319e-08
5880,Word2Vec,0.11758968398873715,7.017330513408469e-07
5881,Word2Vec,0.08862659493103728,0.00018894501793137312
5882,Word2Vec,0.23626784684189844,7.048604646804624e-24
5883,Word2Vec,0.23490181214011133,1.2947749126439359e-23
5884,Word2Vec,0.11593414776890835,1.00548817429473e-06
5885,Word2Vec,0.20369292254878066,4.9520035760821685e-18
5886,Word2Vec,0.1817675285485392,1.2973631937619805e-14
5887,Word2Vec,0.05140632366946051,0.03056915419080384
5888,Word2Vec,0.1340555579269256,1.5006622370459222e-08
5889,Word2Vec,0.12196410780667248,2.6497246605215327e-07
5890,Word2Vec,0.21935887888330272,9.990840182747234e-21
5891,Word2Vec,0.1767231599715226,6.95339217046589e-14
5892,Word2Vec,0.12183133505288259,2.7305977732069337e-07
5893,Word2Vec,0.1777575071092281,4.947839781361349e-14
5894,Word2Vec,0.06696093467151738,0.004827696024279908
5895,Word2Vec,0.12938552664556233,4.6932747141730406e-08
5896,Word2Vec,0.1806870893302025,1.8664631017574062e-14
5897,Word2Vec,0.1569068380436256,3.184508202402296e-11
5898,Word2Vec,0.12301705725262406,2.0852897493487544e-07
5899,Word2Vec,0.20970167960894473,4.85573118710078e-19
5900,Word2Vec,0.1409415355878507,2.598127950940466e-09
5901,Word2Vec,0.18199178079776626,1.202691047652711e-14
5902,Word2Vec,0.19730198278571678,5.411960628492056e-17
5903,Word2Vec,0.09418249347735527,7.235355619599505e-05
5904,Word2Vec,0.13779781010848888,5.848411199471216e-09
5905,Word2Vec,0.10756808214794308,5.746596479642297e-06
5906,Word2Vec,0.1483497242004811,3.5736065947983066e-10
5907,Word2Vec,0.1353257500234179,1.0929996711981372e-08
5908,Word2Vec,0.14818971644095036,3.734045955718065e-10
5909,Word2Vec,0.15593968320119342,4.2139673724386924e-11
5910,Word2Vec,0.1549427753281013,5.614213126349842e-11
5911,Word2Vec,0.19478448485964714,1.357939211156578e-16
5912,Word2Vec,0.27004387512103134,5.939138964279854e-31
5913,Word2Vec,0.1537297990613012,7.939751660561118e-11
5914,Word2Vec,0.14820534159243606,3.718074154203959e-10
5915,Word2Vec,0.17637632612553317,7.790244130087923e-14
5916,Word2Vec,0.21493657179295889,6.054580133908501e-20
5917,Word2Vec,0.1999485821419803,2.0300587711187827e-17
5918,Word2Vec,0.20920506866513267,5.899177488045952e-19
5919,Word2Vec,0.17730686731176346,5.739970030210016e-14
5920,Word2Vec,0.2400657723048212,1.2735198704747383e-24
5921,Word2Vec,0.11796351455843895,6.465558926015921e-07
5922,Word2Vec,0.2035297499035362,5.269067060462331e-18
5923,Word2Vec,0.17186985462935817,3.340037644484306e-13
5924,Word2Vec,0.22021599360456856,7.013862081698734e-21
5925,Word2Vec,0.13998883384810246,3.3287243311850393e-09
5926,Word2Vec,0.1414840539875298,2.2545229485217123e-09
5927,Word2Vec,0.08837629368018919,0.00019704826345493456
5928,Word2Vec,0.12840610163853863,5.9313527415110706e-08
5929,Word2Vec,0.25407654393744705,1.7777574319274807e-27
5930,Word2Vec,0.1689778377806159,8.329524913321213e-13
5931,Word2Vec,0.10362704059255559,1.251506059302232e-05
5932,Word2Vec,0.16689541881403655,1.5926615926273226e-12
5933,Word2Vec,0.10528868489656207,9.043986899838247e-06
5934,Word2Vec,0.10888163067546949,4.406656434180882e-06
5935,Word2Vec,0.17034669715916798,5.415425414726863e-13
5936,Word2Vec,0.1225082101491171,2.3418000609315151e-07
5937,Word2Vec,0.12609809116403292,1.0227774653141789e-07
5938,Word2Vec,0.1381645510823517,5.325186371969329e-09
5939,Word2Vec,0.1746946044692151,1.3472347223544573e-13
5940,Word2Vec,0.19915379403879507,2.72911428953162e-17
5941,Word2Vec,0.18998145198404326,7.588946747269719e-16
5942,Word2Vec,0.13794290107608845,5.635696601083826e-09
5943,Word2Vec,0.1882209329347143,1.4099700558969687e-15
5944,Word2Vec,0.06257229974063307,0.008457878000284202
5945,Word2Vec,0.05412356563181122,0.022779480974668486
5946,Word2Vec,0.15902791334217514,1.7123588706448964e-11
5947,Word2Vec,0.20313860029411304,6.112942933224708e-18
5948,Word2Vec,0.19516264025449873,1.1836184657196554e-16
5949,Word2Vec,0.2003551500677261,1.744052600806576e-17
5950,Word2Vec,0.09562075238803601,5.594573393860799e-05
5951,Word2Vec,0.17630441637503644,7.975745598651516e-14
5952,Word2Vec,0.21330193301174244,1.1667641313311058e-19
5953,Word2Vec,0.2127440309442857,1.4577577330697036e-19
5954,Word2Vec,0.132139150337021,2.4075255186401175e-08
5955,Word2Vec,0.17205505173319258,3.14848614700443e-13
5956,Word2Vec,0.1327560025421391,2.069231955939814e-08
5957,Word2Vec,0.15121812377342636,1.6132482748795678e-10
5958,Word2Vec,0.15024445125464347,2.1168531590773835e-10
5959,Word2Vec,0.1144029137836133,1.3962616225635405e-06
5960,Word2Vec,0.25454517974951824,1.4166039555377701e-27
5961,Word2Vec,0.08632563803126281,0.000276838609804019
5962,Word2Vec,0.09067677079775914,0.00013341246096972804
5963,Word2Vec,0.19162848585886774,4.227886439248087e-16
5964,Word2Vec,0.06853804494744134,0.003916064668239782
5965,Word2Vec,0.0424906262802592,0.07390791002268343
5966,Word2Vec,0.13639069078025148,8.360235892636772e-09
5967,Word2Vec,0.1664583655172871,1.8228560354012706e-12
5968,Word2Vec,0.1661624173454849,1.996933265338106e-12
5969,Word2Vec,0.06703661067730018,0.004779908295147007
5970,Word2Vec,0.14848914402223573,3.439308543723932e-10
5971,Word2Vec,0.17373060485639283,1.839715948986743e-13
5972,Word2Vec,0.153615227396312,8.202808976028387e-11
5973,Word2Vec,0.0713587801651456,0.0026656876593760324
5974,Word2Vec,0.1319402436803653,2.5276217914754023e-08
5975,Word2Vec,0.2366103302652783,6.048227957724088e-24
5976,Word2Vec,0.20299741571402635,6.449189613178836e-18
5977,Word2Vec,0.21329711767277987,1.1690117681629696e-19
5978,Word2Vec,0.19920422831321816,2.678445578632039e-17
5979,Word2Vec,0.1447380738730405,9.519540862737271e-10
5980,Word2Vec,0.21661854063748515,3.065472426277778e-20
5981,Word2Vec,0.0766916038580232,0.0012422491940546647
5982,Word2Vec,0.15563726730239424,4.5980473463607024e-11
5983,Word2Vec,0.2694539913080998,8.06166551928109e-31
5984,Word2Vec,0.20908007744126564,6.194905800824232e-19
5985,Word2Vec,0.05758118381174337,0.015400635705304571
5986,Word2Vec,0.1655389457197554,2.4186721062822803e-12
5987,Word2Vec,0.0778580023230635,0.0010445070499574757
5988,Word2Vec,0.1320323201361419,2.4713225782668217e-08
5989,Word2Vec,0.17684495708627018,6.680997631808369e-14
5990,Word2Vec,0.1813715750324389,1.4827310224085154e-14
5991,Word2Vec,0.2504985865833288,9.911656189847272e-27
5992,Word2Vec,0.09813040994875882,3.541077900196724e-05
5993,Word2Vec,0.11360092578724475,1.655488648991027e-06
5994,Word2Vec,0.19859406057191245,3.3589488245625757e-17
5995,Word2Vec,0.20173353734289487,1.0397238928552168e-17
5996,Word2Vec,0.12291226015394936,2.13579409473107e-07
5997,Word2Vec,0.10672798369891884,6.799246873213834e-06
5998,Word2Vec,0.19713235047403282,5.760297713662304e-17
5999,Word2Vec,0.1769004101161253,6.560478050069364e-14
6000,Word2Vec,0.17849180475430745,3.881176829578606e-14
6001,Word2Vec,0.09178562516831475,0.0001101897550528197
6002,Word2Vec,0.15357732659673826,8.291689338685837e-11
6003,Word2Vec,0.11428496268891622,1.4317770277209e-06
6004,Word2Vec,0.1273569366752503,7.607401746463622e-08
6005,Word2Vec,0.053188235863518014,0.025240297539117294
6006,Word2Vec,0.1610875412041336,9.299318589481137e-12
6007,Word2Vec,0.1833732558022826,7.524950268607696e-15
6008,Word2Vec,0.2361451214563257,7.445571289637123e-24
6009,Word2Vec,0.19051074772563326,6.291973120515054e-16
6010,Word2Vec,0.14932881466448705,2.728670781125336e-10
6011,Word2Vec,0.16912055668360554,7.9652011902577e-13
6012,Word2Vec,0.2416731702522069,6.1174016213443e-25
6013,Word2Vec,0.1083122543401429,4.945959789211699e-06
6014,Word2Vec,0.18589134115832856,3.1709019709828705e-15
6015,Word2Vec,0.13391640990959802,1.553410608062041e-08
6016,Word2Vec,0.06190670888047383,0.009183165055319669
6017,Word2Vec,0.16616180825828358,1.997307812596199e-12
6018,Word2Vec,0.19854148197392937,3.425002112536855e-17
6019,Word2Vec,0.11856882433603382,5.659626518713263e-07
6020,Word2Vec,0.0786295309840634,0.0009301575168596519
6021,Word2Vec,0.19202137983360265,3.6743405132589724e-16
6022,Word2Vec,0.21525985565513084,5.31450480780771e-20
6023,Word2Vec,0.1631651876602339,4.982912416889742e-12
6024,Word2Vec,0.23950946792378938,1.6393354546516416e-24
6025,Word2Vec,0.184387502387307,5.320717540104453e-15
6026,Word2Vec,0.12111043579039085,3.2130093638340105e-07
6027,Word2Vec,0.16706881795373998,1.5094519271811397e-12
6028,Word2Vec,0.17824050504522904,4.217965393418998e-14
6029,Word2Vec,0.10963385422465505,3.779936155215181e-06
6030,Word2Vec,0.18927781042822112,9.727926933677804e-16
6031,Word2Vec,0.15643511223904952,3.6514960111584563e-11
