,word,pfgw,freq,OR,LOR
0,smiles,1.0,3,1.0,0.0
1,expressing,1.0,3,1.0,0.0
2,tea,0.7857142857142858,14,3.666881193549567,1.2993414897504738
3,noble's,1.0,2,1.0,0.0
4,bud,1.0,2,1.0,0.0
5,flue,0.0,3,1.0,0.0
6,machines,0.0,1,1.0,0.0
7,minimal,0.3333333333333333,3,0.4999963435591795,-0.6931544934683256
8,piss,1.0,2,1.0,0.0
9,firemen,1.0,2,1.0,0.0
10,legitimate,0.0,1,1.0,0.0
11,murdered,0.0,1,1.0,0.0
12,no,0.5745079662605436,1067,1.3517972884188052,0.30143503177798087
13,laborers,0.0,1,1.0,0.0
14,meanwhile,1.0,5,1.0,0.0
15,brown,0.7692307692307693,13,3.3335039784694596,1.2040239965564292
16,income,0.07142857142857142,14,0.0769163265707929,-2.5650371158918874
17,cheers,0.16666666666666666,6,0.19999414969468718,-1.6094671643884988
18,sixty,0.3636363636363636,11,0.571416034785007,-0.5596377273023265
19,jennifer,0.7241379310344828,29,2.625249588590236,0.9651759728913493
20,include,0.4285714285714286,7,0.7499945152585507,-0.2876893854671201
21,abnormal,0.0,1,1.0,0.0
22,neighbors,1.0,7,1.0,0.0
23,evening,0.24000000000000005,25,0.31575945128288035,-1.152774585395459
24,directing,0.0,2,1.0,0.0
25,compost,0.8333333333333334,6,5.000146261911205,1.6094671643884988
26,rosa's,1.0,1,1.0,0.0
27,massive,0.39999999999999997,5,0.6666617913765869,-0.4054724210700237
28,impractical,0.0,2,1.0,0.0
29,spices,0.3333333333333333,3,0.4999963435591795,-0.6931544934683256
30,pregnant,0.7499999999999999,40,3.0004388659703327,1.0987585666257451
31,romans,0.0,5,1.0,0.0
32,trainers,0.5,2,1.0,0.0
33,worms,1.0,5,1.0,0.0
34,dork,1.0,2,1.0,0.0
35,entrusted,0.0,4,1.0,0.0
36,nagging,0.0,3,1.0,0.0
37,unsuccessfully,0.0,2,1.0,0.0
38,basis,0.44444444444444436,9,0.7999941495663365,-0.22315086438302953
39,five-story,0.0,1,1.0,0.0
40,to,0.49516483516483517,4550,0.9805236920969981,-0.019668470356686323
41,andrew,1.0,2,1.0,0.0
42,minus,0.4375,16,0.7777664016849619,-0.25132905479292195
43,whole-wheat,1.0,2,1.0,0.0
44,grain,0.0,1,1.0,0.0
45,oth,0.0,2,1.0,0.0
46,disgusting,1.0,1,1.0,0.0
47,combine,0.0,2,1.0,0.0
48,gallons,1.0,3,1.0,0.0
49,voiced,0.0,1,1.0,0.0
50,bango,0.0,1,1.0,0.0
51,host,0.3333333333333333,3,0.4999963435591795,-0.6931544934683256
52,first,0.49009900990099015,202,0.9611369128349349,-0.03963841102856176
53,played,0.1,10,0.11110461077187467,-2.197283082100718
54,tonsils,1.0,2,1.0,0.0
55,bumping,1.0,2,1.0,0.0
56,certified,0.5,8,1.0,0.0
57,whichever,0.0,1,1.0,0.0
58,posture,1.0,1,1.0,0.0
59,beetlejuice,1.0,1,1.0,0.0
