,word,pfgw,freq,OR,LOR
0,empowered,0.0,1,1.0,0.0
1,smiles,1.0,1,1.0,0.0
2,expressing,1.0,4,1.0,0.0
3,tea,0.6666666666666667,21,2.000102390076939,0.6931983742879935
4,wavers,0.0,3,1.0,0.0
5,bud,1.0,1,1.0,0.0
6,minimal,0.5,2,1.0,0.0
7,horowitz,1.0,1,1.0,0.0
8,piss,1.0,3,1.0,0.0
9,firemen,1.0,2,1.0,0.0
10,legitimate,0.0,1,1.0,0.0
11,utilized,0.0,1,1.0,0.0
12,murdered,0.0,2,1.0,0.0
13,no,0.5773011617515639,1119,1.3674865670528915,0.3129744322696959
14,meanwhile,1.0,6,1.0,0.0
15,brown,0.8125,16,4.333650252682235,1.466410201353538
16,income,0.13333333333333333,15,0.15383377810979754,-1.8718826224235616
17,jennifer,0.7777777777777777,27,3.5003839824465164,1.2528726717481793
18,sixty,0.4166666666666667,12,0.7142752670063426,-0.3364868629192971
19,cheers,0.3333333333333333,3,0.4999963435591795,-0.6931544934683256
20,include,0.39999999999999997,5,0.6666617913765869,-0.4054724210700237
21,abnormal,0.0,1,1.0,0.0
22,neighbors,1.0,6,1.0,0.0
23,evening,0.5294117647058824,17,1.1250082274731783,0.11779034893913316
24,compost,0.5,6,1.0,0.0
25,dʔ,0.0,1,1.0,0.0
26,nutrasweet,1.0,2,1.0,0.0
27,electrically,1.0,4,1.0,0.0
28,massive,0.5,2,1.0,0.0
29,spices,0.5,2,1.0,0.0
30,pregnant,0.6136363636363636,44,1.5883514619724528,0.4626966619967106
31,romans,0.0,2,1.0,0.0
32,trimmer,1.0,1,1.0,0.0
33,trainers,0.2,5,0.24999451533876924,-1.3863163000054692
34,worms,1.0,1,1.0,0.0
35,dork,1.0,1,1.0,0.0
36,nagging,0.0,2,1.0,0.0
37,basis,0.5454545454545454,11,1.2000087757788502,0.18232886991625555
38,reliable,1.0,3,1.0,0.0
39,five-story,0.0,3,1.0,0.0
40,to,0.4918918918918919,4440,0.967567113727849,-0.03297048828990295
41,andrew,1.0,3,1.0,0.0
42,poorly,1.0,2,1.0,0.0
43,minus,0.5,8,1.0,0.0
44,oth,0.0,3,1.0,0.0
45,dumptruck,0.0,3,1.0,0.0
46,combine,0.0,3,1.0,0.0
47,caribbean,1.0,2,1.0,0.0
48,gallons,1.0,3,1.0,0.0
49,alterations,1.0,2,1.0,0.0
50,shifted,0.0,3,1.0,0.0
51,host,0.6666666666666666,3,2.0000146258702394,0.6931544934683256
52,first,0.5026178010471204,191,1.0105337107862962,0.010478617806124808
53,played,0.3333333333333333,12,0.4999853739158415,-0.6931764331561153
54,quotation,0.0,1,1.0,0.0
55,bumping,1.0,3,1.0,0.0
56,whichever,0.0,1,1.0,0.0
57,certified,0.39999999999999997,5,0.6666617913765869,-0.4054724210700237
58,posture,1.0,1,1.0,0.0
59,beetlejuice,1.0,2,1.0,0.0
60,course,0.4583333333333333,72,0.8461167105260936,-0.16709797318632452
61,lina,1.0,4,1.0,0.0
62,artists,0.0,8,1.0,0.0
63,moral,1.0,1,1.0,0.0
64,storeroom,0.0,1,1.0,0.0
65,hazardous,1.0,1,1.0,0.0
66,backup,1.0,2,1.0,0.0
67,through,0.40641711229946526,187,0.6845093428835288,-0.37905298513782937
68,asia,0.0,2,1.0,0.0
69,indian,0.0,4,1.0,0.0
70,potty,1.0,2,1.0,0.0
71,deity,0.0,1,1.0,0.0
72,mike,1.0,15,1.0,0.0
73,gods,0.0,6,1.0,0.0
74,montgomery,1.0,1,1.0,0.0
75,leather,0.7142857142857144,7,2.5000548482167018,0.9163126709201731
76,illusive,1.0,3,1.0,0.0
77,ʔunh,0.0,1,1.0,0.0
78,sayings,0.0,1,1.0,0.0
79,produced,1.0,2,1.0,0.0
80,appreciate,0.6,5,1.5000109694828985,0.40547242107002357
81,bolita,0.5,2,1.0,0.0
82,lily,1.0,2,1.0,0.0
83,should've,0.5555555555555556,18,1.250018283407442,0.22315817793319387
84,alternative,1.0,5,1.0,0.0
85,belong,0.4166666666666667,12,0.7142752670063426,-0.3364868629192971
86,factors,0.0,2,1.0,0.0
87,capsules,1.0,2,1.0,0.0
88,dean,0.0,1,1.0,0.0
89,tucker,0.0,1,1.0,0.0
90,beamer,0.0,4,1.0,0.0
91,de,0.9375,16,15.001535862386731,2.7081525866864093
92,rift,1.0,1,1.0,0.0
93,exists,0.0,1,1.0,0.0
94,accommodation,0.0,1,1.0,0.0
95,kebab,0.3333333333333333,3,0.4999963435591795,-0.6931544934683256
96,labor,0.0,10,1.0,0.0
97,boggles,0.0,1,1.0,0.0
98,recently,0.3333333333333333,6,0.4999926870648803,-0.6931618065371438
99,monogamy,0.5,2,1.0,0.0
100,verba,0.0,4,1.0,0.0
101,cash,1.0,2,1.0,0.0
102,subatomic,0.0,2,1.0,0.0
103,rolled,0.0,1,1.0,0.0
104,zone,0.09523809523809525,21,0.10525007158978592,-2.251416126231888
105,tennis,0.0,1,1.0,0.0
106,tv,0.793103448275862,29,3.8338099661359095,1.3438590779636193
107,missis,0.4285714285714286,7,0.7499945152585507,-0.2876893854671201
108,daily,1.0,1,1.0,0.0
109,lower,0.11111111111111112,18,0.12498720236354062,-2.0795439280128125
110,audio,0.0,3,1.0,0.0
111,angie,1.0,2,1.0,0.0
112,holic,1.0,1,1.0,0.0
113,disciples,0.0,13,1.0,0.0
114,mono,0.0,1,1.0,0.0
115,flipped,1.0,1,1.0,0.0
116,spec,1.0,1,1.0,0.0
117,creator,1.0,10,1.0,0.0
118,te,0.0,1,1.0,0.0
119,cassandra,1.0,9,1.0,0.0
